CE11	LIUYIFENG_20050129.1037-CE1
CE12	LIUYIFENG_20050129.1037-CE2
CE13	LIUYIFENG_20050129.1037-CE3
CE14	LIUYIFENG_20050129.1037-CE4
CE15	LIUYIFENG_20050129.1037-CE5
CE16	LIUYIFENG_20050129.1037-CE6
CE17	LIUYIFENG_20050129.1037-CE7
CE18	LIUYIFENG_20050129.1037-CE8
CE19	LIUYIFENG_20050129.1037-CE9
CE1	LIUYIFENG_20050129.1037-CE10
CE3	LIUYIFENG_20050129.1037-CE11
CE4	LIUYIFENG_20050129.1037-CE12
CE5	LIUYIFENG_20050129.1037-CE13
CE6	LIUYIFENG_20050129.1037-CE14
CE7	LIUYIFENG_20050129.1037-CE15
CE8	LIUYIFENG_20050129.1037-CE16
CE9	LIUYIFENG_20050129.1037-CE17
CE10	LIUYIFENG_20050129.1037-CE18
E13	LIUYIFENG_20050129.1037-E1
E14	LIUYIFENG_20050129.1037-E2
E15	LIUYIFENG_20050129.1037-E3
E16	LIUYIFENG_20050129.1037-E4
E17	LIUYIFENG_20050129.1037-E5
E18	LIUYIFENG_20050129.1037-E6
E19	LIUYIFENG_20050129.1037-E7
E20	LIUYIFENG_20050129.1037-E8
E21	LIUYIFENG_20050129.1037-E9
E1	LIUYIFENG_20050129.1037-E10
E3	LIUYIFENG_20050129.1037-E11
E4	LIUYIFENG_20050129.1037-E12
E5	LIUYIFENG_20050129.1037-E13
E6	LIUYIFENG_20050129.1037-E14
E7	LIUYIFENG_20050129.1037-E15
E8	LIUYIFENG_20050129.1037-E16
E9	LIUYIFENG_20050129.1037-E17
E10	LIUYIFENG_20050129.1037-E18
E12	LIUYIFENG_20050129.1037-E19
EM1	LIUYIFENG_20050129.1037-E10-1
EM20	LIUYIFENG_20050129.1037-E12-2
EM21	LIUYIFENG_20050129.1037-E14-3
EM22	LIUYIFENG_20050129.1037-E2-4
EM23	LIUYIFENG_20050129.1037-E16-5
EM24	LIUYIFENG_20050129.1037-E12-6
EM25	LIUYIFENG_20050129.1037-E14-7
EM26	LIUYIFENG_20050129.1037-E11-8
