CE10	LIUYIFENG_20050115.1748-CE1
CE11	LIUYIFENG_20050115.1748-CE2
CE12	LIUYIFENG_20050115.1748-CE3
CE13	LIUYIFENG_20050115.1748-CE4
CE14	LIUYIFENG_20050115.1748-CE5
CE15	LIUYIFENG_20050115.1748-CE6
CE16	LIUYIFENG_20050115.1748-CE7
CE18	LIUYIFENG_20050115.1748-CE8
CE1	LIUYIFENG_20050115.1748-CE9
CE2	LIUYIFENG_20050115.1748-CE10
CE3	LIUYIFENG_20050115.1748-CE11
CE4	LIUYIFENG_20050115.1748-CE12
CE5	LIUYIFENG_20050115.1748-CE13
CE6	LIUYIFENG_20050115.1748-CE14
CE7	LIUYIFENG_20050115.1748-CE15
CE8	LIUYIFENG_20050115.1748-CE16
CE9	LIUYIFENG_20050115.1748-CE17
E12	LIUYIFENG_20050115.1748-E1
E13	LIUYIFENG_20050115.1748-E2
E14	LIUYIFENG_20050115.1748-E3
E15	LIUYIFENG_20050115.1748-E4
E16	LIUYIFENG_20050115.1748-E5
E17	LIUYIFENG_20050115.1748-E6
E18	LIUYIFENG_20050115.1748-E7
E19	LIUYIFENG_20050115.1748-E8
E20	LIUYIFENG_20050115.1748-E9
E22	LIUYIFENG_20050115.1748-E10
E23	LIUYIFENG_20050115.1748-E11
E1	LIUYIFENG_20050115.1748-E12
E2	LIUYIFENG_20050115.1748-E13
E3	LIUYIFENG_20050115.1748-E14
E4	LIUYIFENG_20050115.1748-E15
E5	LIUYIFENG_20050115.1748-E16
E6	LIUYIFENG_20050115.1748-E17
E7	LIUYIFENG_20050115.1748-E18
E8	LIUYIFENG_20050115.1748-E19
E9	LIUYIFENG_20050115.1748-E20
E10	LIUYIFENG_20050115.1748-E21
E11	LIUYIFENG_20050115.1748-E22
EM1	LIUYIFENG_20050115.1748-E12-1
EM21	LIUYIFENG_20050115.1748-E2-2
EM22	LIUYIFENG_20050115.1748-E12-3
EM23	LIUYIFENG_20050115.1748-E15-4
EM24	LIUYIFENG_20050115.1748-E15-5
EM25	LIUYIFENG_20050115.1748-E15-6
EM26	LIUYIFENG_20050115.1748-E18-7
EM27	LIUYIFENG_20050115.1748-E18-8
EM28	LIUYIFENG_20050115.1748-E18-9
EM29	LIUYIFENG_20050115.1748-E3-10
EM30	LIUYIFENG_20050115.1748-E15-11
EM31	LIUYIFENG_20050115.1748-E4-12
EM32	LIUYIFENG_20050115.1748-E20-13
EM33	LIUYIFENG_20050115.1748-E4-14
EM34	LIUYIFENG_20050115.1748-E5-15
EM35	LIUYIFENG_20050115.1748-E6-16
EM36	LIUYIFENG_20050115.1748-E19-17
EM37	LIUYIFENG_20050115.1748-E7-18
EM38	LIUYIFENG_20050115.1748-E7-19
EM39	LIUYIFENG_20050115.1748-E8-20
EM40	LIUYIFENG_20050115.1748-E9-21
EM41	LIUYIFENG_20050115.1748-E19-22
EM43	LIUYIFENG_20050115.1748-E7-23
EM44	LIUYIFENG_20050115.1748-E10-24
EM45	LIUYIFENG_20050115.1748-E15-25
EM46	LIUYIFENG_20050115.1748-E11-26
EM47	LIUYIFENG_20050115.1748-E10-27
EM2	LIUYIFENG_20050115.1748-E13-28
EM3	LIUYIFENG_20050115.1748-E14-29
EM4	LIUYIFENG_20050115.1748-E15-30
EM5	LIUYIFENG_20050115.1748-E15-31
EM6	LIUYIFENG_20050115.1748-E16-32
EM7	LIUYIFENG_20050115.1748-E13-33
EM8	LIUYIFENG_20050115.1748-E14-34
EM9	LIUYIFENG_20050115.1748-E17-35
EM10	LIUYIFENG_20050115.1748-E18-36
EM11	LIUYIFENG_20050115.1748-E19-37
EM12	LIUYIFENG_20050115.1748-E20-38
EM13	LIUYIFENG_20050115.1748-E15-39
EM14	LIUYIFENG_20050115.1748-E15-40
EM15	LIUYIFENG_20050115.1748-E15-41
EM16	LIUYIFENG_20050115.1748-E21-42
EM17	LIUYIFENG_20050115.1748-E15-43
EM18	LIUYIFENG_20050115.1748-E22-44
EM19	LIUYIFENG_20050115.1748-E13-45
EM20	LIUYIFENG_20050115.1748-E1-46
R2	LIUYIFENG_20050115.1748-R1
R4	LIUYIFENG_20050115.1748-R2
R5	LIUYIFENG_20050115.1748-R3
R8	LIUYIFENG_20050115.1748-R4
R9	LIUYIFENG_20050115.1748-R5
R10	LIUYIFENG_20050115.1748-R6
R11	LIUYIFENG_20050115.1748-R7
R12	LIUYIFENG_20050115.1748-R8
R14	LIUYIFENG_20050115.1748-R9
R15	LIUYIFENG_20050115.1748-R10
RM2	LIUYIFENG_20050115.1748-R1-1
RM4	LIUYIFENG_20050115.1748-R2-1
RM5	LIUYIFENG_20050115.1748-R3-1
RM8	LIUYIFENG_20050115.1748-R4-1
RM9	LIUYIFENG_20050115.1748-R5-1
RM10	LIUYIFENG_20050115.1748-R6-1
RM11	LIUYIFENG_20050115.1748-R7-1
RM12	LIUYIFENG_20050115.1748-R8-1
RM14	LIUYIFENG_20050115.1748-R9-1
RM15	LIUYIFENG_20050115.1748-R10-1
Q1	LIUYIFENG_20050115.1748-T1
Q2	LIUYIFENG_20050115.1748-T2
Q3	LIUYIFENG_20050115.1748-T3
Q4	LIUYIFENG_20050115.1748-T4
Q5	LIUYIFENG_20050115.1748-T5
Q6	LIUYIFENG_20050115.1748-T6
Q7	LIUYIFENG_20050115.1748-T7
Q8	LIUYIFENG_20050115.1748-T8
