CE12	DAVYZW_20050114.1634-CE1
CE13	DAVYZW_20050114.1634-CE2
CE14	DAVYZW_20050114.1634-CE3
CE15	DAVYZW_20050114.1634-CE4
CE16	DAVYZW_20050114.1634-CE5
CE1	DAVYZW_20050114.1634-CE6
CE2	DAVYZW_20050114.1634-CE7
CE3	DAVYZW_20050114.1634-CE8
CE4	DAVYZW_20050114.1634-CE9
CE5	DAVYZW_20050114.1634-CE10
CE6	DAVYZW_20050114.1634-CE11
CE7	DAVYZW_20050114.1634-CE12
CE8	DAVYZW_20050114.1634-CE13
CE9	DAVYZW_20050114.1634-CE14
CE10	DAVYZW_20050114.1634-CE15
CE11	DAVYZW_20050114.1634-CE16
E13	DAVYZW_20050114.1634-E1
E14	DAVYZW_20050114.1634-E2
E15	DAVYZW_20050114.1634-E3
E16	DAVYZW_20050114.1634-E4
E17	DAVYZW_20050114.1634-E5
E18	DAVYZW_20050114.1634-E6
E1	DAVYZW_20050114.1634-E7
E2	DAVYZW_20050114.1634-E8
E3	DAVYZW_20050114.1634-E9
E4	DAVYZW_20050114.1634-E10
E5	DAVYZW_20050114.1634-E11
E6	DAVYZW_20050114.1634-E12
E7	DAVYZW_20050114.1634-E13
E8	DAVYZW_20050114.1634-E14
E9	DAVYZW_20050114.1634-E15
E10	DAVYZW_20050114.1634-E16
E11	DAVYZW_20050114.1634-E17
E12	DAVYZW_20050114.1634-E18
EM1	DAVYZW_20050114.1634-E7-1
EM19	DAVYZW_20050114.1634-E8-2
EM20	DAVYZW_20050114.1634-E8-3
EM21	DAVYZW_20050114.1634-E18-4
EM22	DAVYZW_20050114.1634-E2-5
EM23	DAVYZW_20050114.1634-E3-6
EM24	DAVYZW_20050114.1634-E4-7
EM25	DAVYZW_20050114.1634-E5-8
EM26	DAVYZW_20050114.1634-E5-9
EM27	DAVYZW_20050114.1634-E5-10
EM28	DAVYZW_20050114.1634-E8-11
EM29	DAVYZW_20050114.1634-E6-12
EM2	DAVYZW_20050114.1634-E8-13
EM3	DAVYZW_20050114.1634-E9-14
EM4	DAVYZW_20050114.1634-E8-15
EM5	DAVYZW_20050114.1634-E10-16
EM6	DAVYZW_20050114.1634-E11-17
EM7	DAVYZW_20050114.1634-E12-18
EM8	DAVYZW_20050114.1634-E13-19
EM9	DAVYZW_20050114.1634-E14-20
EM10	DAVYZW_20050114.1634-E15-21
EM11	DAVYZW_20050114.1634-E16-22
EM12	DAVYZW_20050114.1634-E8-23
EM13	DAVYZW_20050114.1634-E15-24
EM14	DAVYZW_20050114.1634-E8-25
EM15	DAVYZW_20050114.1634-E15-26
EM16	DAVYZW_20050114.1634-E17-27
EM17	DAVYZW_20050114.1634-E18-28
EM18	DAVYZW_20050114.1634-E1-29
R1	DAVYZW_20050114.1634-R1
R2	DAVYZW_20050114.1634-R2
R3	DAVYZW_20050114.1634-R3
R5	DAVYZW_20050114.1634-R4
R7	DAVYZW_20050114.1634-R5
RM1	DAVYZW_20050114.1634-R1-1
RM2	DAVYZW_20050114.1634-R2-1
RM3	DAVYZW_20050114.1634-R3-1
RM7	DAVYZW_20050114.1634-R5-1
RM5	DAVYZW_20050114.1634-R4-1
V1	DAVYZW_20050114.1634-EV1
VM1	DAVYZW_20050114.1634-EV1-1
Q1	DAVYZW_20050114.1634-T1
Q2	DAVYZW_20050114.1634-T2
Q3	DAVYZW_20050114.1634-T3
Q4	DAVYZW_20050114.1634-T4
