CE9	fsh_29336-CE1
CE10	fsh_29336-CE2
CE11	fsh_29336-CE3
CE12	fsh_29336-CE4
CE13	fsh_29336-CE5
CE15	fsh_29336-CE6
CE5	fsh_29336-CE7
CE17	fsh_29336-CE8
CE18	fsh_29336-CE9
CE19	fsh_29336-CE10
CE3	fsh_29336-CE11
CE22	fsh_29336-CE12
CE24	fsh_29336-CE13
CE26	fsh_29336-CE14
CE27	fsh_29336-CE15
CE28	fsh_29336-CE16
CE14	fsh_29336-CE17
CE20	fsh_29336-CE18
CE16	fsh_29336-CE19
CE21	fsh_29336-CE20
CE23	fsh_29336-CE21
CE25	fsh_29336-CE22
CE29	fsh_29336-CE23
CE1	fsh_29336-CE24
CE4	fsh_29336-CE25
CE2	fsh_29336-CE26
CE6	fsh_29336-CE27
CE7	fsh_29336-CE28
CE8	fsh_29336-CE29
E17	fsh_29336-E1
E18	fsh_29336-E2
E19	fsh_29336-E3
E20	fsh_29336-E4
E21	fsh_29336-E5
E54	fsh_29336-E6
E23	fsh_29336-E7
E29	fsh_29336-E8
E30	fsh_29336-E9
E1	fsh_29336-E10
E31	fsh_29336-E11
E32	fsh_29336-E12
E33	fsh_29336-E13
E34	fsh_29336-E14
E41	fsh_29336-E15
E42	fsh_29336-E16
E44	fsh_29336-E17
E45	fsh_29336-E18
E51	fsh_29336-E19
E52	fsh_29336-E20
E55	fsh_29336-E21
E63	fsh_29336-E22
E66	fsh_29336-E23
E67	fsh_29336-E24
E70	fsh_29336-E25
E72	fsh_29336-E26
E73	fsh_29336-E27
E77	fsh_29336-E28
E79	fsh_29336-E29
E80	fsh_29336-E30
E81	fsh_29336-E31
E82	fsh_29336-E32
E5	fsh_29336-E33
E6	fsh_29336-E34
E8	fsh_29336-E35
E10	fsh_29336-E36
E11	fsh_29336-E37
E12	fsh_29336-E38
E13	fsh_29336-E39
E15	fsh_29336-E40
E16	fsh_29336-E41
EM1	fsh_29336-E10-1
EM16	fsh_29336-E38-2
EM17	fsh_29336-E10-3
EM160	fsh_29336-E3-4
EM18	fsh_29336-E40-5
EM19	fsh_29336-E2-6
EM20	fsh_29336-E3-7
EM21	fsh_29336-E4-8
EM22	fsh_29336-E4-9
EM23	fsh_29336-E4-10
EM24	fsh_29336-E5-11
EM25	fsh_29336-E3-12
EM26	fsh_29336-E4-13
EM27	fsh_29336-E5-14
EM28	fsh_29336-E5-15
EM41	fsh_29336-E6-16
EM29	fsh_29336-E3-17
EM30	fsh_29336-E7-18
EM31	fsh_29336-E3-19
EM161	fsh_29336-E3-20
EM32	fsh_29336-E4-21
