CE3	fsh_29272-CE1
CE4	fsh_29272-CE2
CE12	fsh_29272-CE3
CE5	fsh_29272-CE4
CE1	fsh_29272-CE5
CE9	fsh_29272-CE6
CE10	fsh_29272-CE7
CE13	fsh_29272-CE8
CE14	fsh_29272-CE9
CE2	fsh_29272-CE10
CE11	fsh_29272-CE11
CE15	fsh_29272-CE12
CE16	fsh_29272-CE13
CE17	fsh_29272-CE14
CE18	fsh_29272-CE15
CE21	fsh_29272-CE16
CE20	fsh_29272-CE17
CE22	fsh_29272-CE18
CE23	fsh_29272-CE19
CE24	fsh_29272-CE20
CE25	fsh_29272-CE21
CE26	fsh_29272-CE22
CE6	fsh_29272-CE23
CE28	fsh_29272-CE24
CE27	fsh_29272-CE25
CE19	fsh_29272-CE26
CE7	fsh_29272-CE27
CE8	fsh_29272-CE28
E17	fsh_29272-E1
E5	fsh_29272-E2
E6	fsh_29272-E3
E7	fsh_29272-E4
E8	fsh_29272-E5
E1	fsh_29272-E6
E9	fsh_29272-E7
E11	fsh_29272-E8
E12	fsh_29272-E9
E13	fsh_29272-E10
E14	fsh_29272-E11
E15	fsh_29272-E12
E16	fsh_29272-E13
E18	fsh_29272-E14
E48	fsh_29272-E15
E21	fsh_29272-E16
E22	fsh_29272-E17
E23	fsh_29272-E18
E49	fsh_29272-E19
E25	fsh_29272-E20
E26	fsh_29272-E21
E28	fsh_29272-E22
E30	fsh_29272-E23
E31	fsh_29272-E24
E32	fsh_29272-E25
E35	fsh_29272-E26
E50	fsh_29272-E27
E37	fsh_29272-E28
E51	fsh_29272-E29
E44	fsh_29272-E30
E2	fsh_29272-E31
E3	fsh_29272-E32
EM9	fsh_29272-E28-1
EM42	fsh_29272-E31-2
EM43	fsh_29272-E31-3
EM91	fsh_29272-E1-4
EM44	fsh_29272-E31-5
EM45	fsh_29272-E6-6
EM46	fsh_29272-E6-7
EM47	fsh_29272-E32-8
EM48	fsh_29272-E32-9
EM49	fsh_29272-E32-10
EM50	fsh_29272-E6-11
EM52	fsh_29272-E6-12
EM54	fsh_29272-E32-13
EM59	fsh_29272-E6-14
EM61	fsh_29272-E32-15
EM62	fsh_29272-E6-16
EM64	fsh_29272-E32-17
EM65	fsh_29272-E32-18
EM66	fsh_29272-E32-19
EM72	fsh_29272-E31-20
EM73	fsh_29272-E31-21
EM74	fsh_29272-E31-22
EM75	fsh_29272-E31-23
EM76	fsh_29272-E6-24
EM161	fsh_29272-E5-25
EM78	fsh_29272-E31-26
EM79	fsh_29272-E31-27
EM81	fsh_29272-E32-28
EM89	fsh_29272-E6-29
EM94	fsh_29272-E32-30
EM95	fsh_29272-E6-31
EM97	fsh_29272-E6-32
EM100	fsh_29272-E6-33
EM103	fsh_29272-E6-34
EM109	fsh_29272-E6-35
EM113	fsh_29272-E6-36
EM133	fsh_29272-E32-37
EM145	fsh_29272-E32-38
EM156	fsh_29272-E31-39
EM159	fsh_29272-E31-40
EM92	fsh_29272-E9-41
EM179	fsh_29272-E31-42
EM2	fsh_29272-E2-43
EM3	fsh_29272-E2-44
EM5	fsh_29272-E3-45
EM51	fsh_29272-E2-46
EM53	fsh_29272-E2-47
EM55	fsh_29272-E2-48
EM56	fsh_29272-E2-49
EM57	fsh_29272-E2-50
EM58	fsh_29272-E2-51
EM60	fsh_29272-E4-52
EM68	fsh_29272-E4-53
EM70	fsh_29272-E2-54
EM80	fsh_29272-E5-55
EM127	fsh_29272-E2-56
EM132	fsh_29272-E2-57
EM135	fsh_29272-E2-58
EM140	fsh_29272-E2-59
EM141	fsh_29272-E2-60
EM155	fsh_29272-E2-61
EM98	fsh_29272-E32-62
EM6	fsh_29272-E4-63
EM7	fsh_29272-E7-64
EM15	fsh_29272-E8-65
EM24	fsh_29272-E9-66
EM25	fsh_29272-E9-67
EM177	fsh_29272-E5-68
EM26	fsh_29272-E9-69
EM27	fsh_29272-E10-70
EM184	fsh_29272-E5-71
