CE9	fsh_29348-CE1
CE10	fsh_29348-CE2
CE18	fsh_29348-CE3
CE14	fsh_29348-CE4
CE24	fsh_29348-CE5
CE40	fsh_29348-CE6
CE13	fsh_29348-CE7
CE41	fsh_29348-CE8
CE23	fsh_29348-CE9
CE15	fsh_29348-CE10
CE16	fsh_29348-CE11
CE19	fsh_29348-CE12
CE25	fsh_29348-CE13
CE21	fsh_29348-CE14
CE22	fsh_29348-CE15
CE3	fsh_29348-CE16
CE26	fsh_29348-CE17
CE28	fsh_29348-CE18
CE12	fsh_29348-CE19
CE29	fsh_29348-CE20
CE11	fsh_29348-CE21
CE31	fsh_29348-CE22
CE32	fsh_29348-CE23
CE33	fsh_29348-CE24
CE35	fsh_29348-CE25
CE37	fsh_29348-CE26
CE36	fsh_29348-CE27
CE38	fsh_29348-CE28
CE39	fsh_29348-CE29
CE30	fsh_29348-CE30
CE2	fsh_29348-CE31
CE4	fsh_29348-CE32
CE1	fsh_29348-CE33
CE5	fsh_29348-CE34
CE6	fsh_29348-CE35
CE7	fsh_29348-CE36
CE17	fsh_29348-CE37
E19	fsh_29348-E1
E20	fsh_29348-E2
E21	fsh_29348-E3
E22	fsh_29348-E4
E67	fsh_29348-E5
E23	fsh_29348-E6
E108	fsh_29348-E7
E83	fsh_29348-E8
E25	fsh_29348-E9
E109	fsh_29348-E10
E69	fsh_29348-E11
E27	fsh_29348-E12
E28	fsh_29348-E13
E29	fsh_29348-E14
E72	fsh_29348-E15
E110	fsh_29348-E16
E111	fsh_29348-E17
E112	fsh_29348-E18
E64	fsh_29348-E19
E33	fsh_29348-E20
E35	fsh_29348-E21
E76	fsh_29348-E22
E77	fsh_29348-E23
E78	fsh_29348-E24
E38	fsh_29348-E25
E39	fsh_29348-E26
E80	fsh_29348-E27
E40	fsh_29348-E28
E107	fsh_29348-E29
E97	fsh_29348-E30
E45	fsh_29348-E31
E46	fsh_29348-E32
E47	fsh_29348-E33
E48	fsh_29348-E34
E51	fsh_29348-E35
E55	fsh_29348-E36
E57	fsh_29348-E37
E58	fsh_29348-E38
E59	fsh_29348-E39
E60	fsh_29348-E40
E63	fsh_29348-E41
E4	fsh_29348-E42
E6	fsh_29348-E43
E8	fsh_29348-E44
E10	fsh_29348-E45
E11	fsh_29348-E46
E12	fsh_29348-E47
E13	fsh_29348-E48
