CE12	ALH20001114.0100.0020-CE1
CE13	ALH20001114.0100.0020-CE2
CE14	ALH20001114.0100.0020-CE3
CE15	ALH20001114.0100.0020-CE4
CE17	ALH20001114.0100.0020-CE5
CE18	ALH20001114.0100.0020-CE6
CE19	ALH20001114.0100.0020-CE7
CE20	ALH20001114.0100.0020-CE8
CE21	ALH20001114.0100.0020-CE9
CE22	ALH20001114.0100.0020-CE10
CE23	ALH20001114.0100.0020-CE11
CE24	ALH20001114.0100.0020-CE12
CE1	ALH20001114.0100.0020-CE13
CE25	ALH20001114.0100.0020-CE14
CE26	ALH20001114.0100.0020-CE15
CE27	ALH20001114.0100.0020-CE16
CE28	ALH20001114.0100.0020-CE17
CE29	ALH20001114.0100.0020-CE18
CE30	ALH20001114.0100.0020-CE19
CE31	ALH20001114.0100.0020-CE20
CE32	ALH20001114.0100.0020-CE21
CE33	ALH20001114.0100.0020-CE22
CE34	ALH20001114.0100.0020-CE23
CE35	ALH20001114.0100.0020-CE24
CE36	ALH20001114.0100.0020-CE25
CE37	ALH20001114.0100.0020-CE26
CE38	ALH20001114.0100.0020-CE27
CE39	ALH20001114.0100.0020-CE28
CE40	ALH20001114.0100.0020-CE29
CE41	ALH20001114.0100.0020-CE30
CE42	ALH20001114.0100.0020-CE31
CE43	ALH20001114.0100.0020-CE32
CE44	ALH20001114.0100.0020-CE33
CE45	ALH20001114.0100.0020-CE34
CE46	ALH20001114.0100.0020-CE35
CE47	ALH20001114.0100.0020-CE36
CE48	ALH20001114.0100.0020-CE37
CE49	ALH20001114.0100.0020-CE38
CE50	ALH20001114.0100.0020-CE39
CE51	ALH20001114.0100.0020-CE40
CE52	ALH20001114.0100.0020-CE41
CE53	ALH20001114.0100.0020-CE42
CE54	ALH20001114.0100.0020-CE43
CE55	ALH20001114.0100.0020-CE44
CE56	ALH20001114.0100.0020-CE45
CE57	ALH20001114.0100.0020-CE46
CE58	ALH20001114.0100.0020-CE47
CE59	ALH20001114.0100.0020-CE48
CE60	ALH20001114.0100.0020-CE49
CE61	ALH20001114.0100.0020-CE50
CE62	ALH20001114.0100.0020-CE51
CE63	ALH20001114.0100.0020-CE52
CE64	ALH20001114.0100.0020-CE53
CE65	ALH20001114.0100.0020-CE54
CE66	ALH20001114.0100.0020-CE55
CE67	ALH20001114.0100.0020-CE56
CE2	ALH20001114.0100.0020-CE57
CE3	ALH20001114.0100.0020-CE58
CE4	ALH20001114.0100.0020-CE59
CE5	ALH20001114.0100.0020-CE60
CE6	ALH20001114.0100.0020-CE61
CE7	ALH20001114.0100.0020-CE62
CE8	ALH20001114.0100.0020-CE63
CE11	ALH20001114.0100.0020-CE64
E12	ALH20001114.0100.0020-E1
E14	ALH20001114.0100.0020-E2
E15	ALH20001114.0100.0020-E3
E16	ALH20001114.0100.0020-E4
E18	ALH20001114.0100.0020-E5
E19	ALH20001114.0100.0020-E6
E20	ALH20001114.0100.0020-E7
E1	ALH20001114.0100.0020-E8
E21	ALH20001114.0100.0020-E9
E22	ALH20001114.0100.0020-E10
E23	ALH20001114.0100.0020-E11
E25	ALH20001114.0100.0020-E12
E26	ALH20001114.0100.0020-E13
E27	ALH20001114.0100.0020-E14
E28	ALH20001114.0100.0020-E15
E29	ALH20001114.0100.0020-E16
E30	ALH20001114.0100.0020-E17
E31	ALH20001114.0100.0020-E18
E32	ALH20001114.0100.0020-E19
E33	ALH20001114.0100.0020-E20
E34	ALH20001114.0100.0020-E21
E35	ALH20001114.0100.0020-E22
E36	ALH20001114.0100.0020-E23
E37	ALH20001114.0100.0020-E24
E38	ALH20001114.0100.0020-E25
E39	ALH20001114.0100.0020-E26
E40	ALH20001114.0100.0020-E27
E41	ALH20001114.0100.0020-E28
E42	ALH20001114.0100.0020-E29
E43	ALH20001114.0100.0020-E30
E44	ALH20001114.0100.0020-E31
E45	ALH20001114.0100.0020-E32
E46	ALH20001114.0100.0020-E33
E47	ALH20001114.0100.0020-E34
E48	ALH20001114.0100.0020-E35
E49	ALH20001114.0100.0020-E36
E50	ALH20001114.0100.0020-E37
E51	ALH20001114.0100.0020-E38
E52	ALH20001114.0100.0020-E39
E53	ALH20001114.0100.0020-E40
E54	ALH20001114.0100.0020-E41
E55	ALH20001114.0100.0020-E42
E56	ALH20001114.0100.0020-E43
E57	ALH20001114.0100.0020-E44
E58	ALH20001114.0100.0020-E45
E59	ALH20001114.0100.0020-E46
E60	ALH20001114.0100.0020-E47
E61	ALH20001114.0100.0020-E48
E62	ALH20001114.0100.0020-E49
E63	ALH20001114.0100.0020-E50
E64	ALH20001114.0100.0020-E51
E65	ALH20001114.0100.0020-E52
E66	ALH20001114.0100.0020-E53
E67	ALH20001114.0100.0020-E54
E68	ALH20001114.0100.0020-E55
E69	ALH20001114.0100.0020-E56
E70	ALH20001114.0100.0020-E57
