CE12	ALH20001210.1300.0101-CE1
CE13	ALH20001210.1300.0101-CE2
CE14	ALH20001210.1300.0101-CE3
CE15	ALH20001210.1300.0101-CE4
CE16	ALH20001210.1300.0101-CE5
CE17	ALH20001210.1300.0101-CE6
CE3	ALH20001210.1300.0101-CE7
CE4	ALH20001210.1300.0101-CE8
CE5	ALH20001210.1300.0101-CE9
CE6	ALH20001210.1300.0101-CE10
CE7	ALH20001210.1300.0101-CE11
CE8	ALH20001210.1300.0101-CE12
CE9	ALH20001210.1300.0101-CE13
CE11	ALH20001210.1300.0101-CE14
E15	ALH20001210.1300.0101-E1
E16	ALH20001210.1300.0101-E2
E17	ALH20001210.1300.0101-E3
E18	ALH20001210.1300.0101-E4
E19	ALH20001210.1300.0101-E5
E20	ALH20001210.1300.0101-E6
E3	ALH20001210.1300.0101-E7
E4	ALH20001210.1300.0101-E8
E5	ALH20001210.1300.0101-E9
E7	ALH20001210.1300.0101-E10
E8	ALH20001210.1300.0101-E11
E9	ALH20001210.1300.0101-E12
E10	ALH20001210.1300.0101-E13
E12	ALH20001210.1300.0101-E14
E14	ALH20001210.1300.0101-E15
EM16	ALH20001210.1300.0101-E15-1
EM17	ALH20001210.1300.0101-E1-2
EM18	ALH20001210.1300.0101-E2-3
EM19	ALH20001210.1300.0101-E3-4
EM20	ALH20001210.1300.0101-E11-5
EM21	ALH20001210.1300.0101-E13-6
EM22	ALH20001210.1300.0101-E13-7
EM23	ALH20001210.1300.0101-E13-8
EM24	ALH20001210.1300.0101-E4-9
EM25	ALH20001210.1300.0101-E5-10
EM26	ALH20001210.1300.0101-E6-11
EM4	ALH20001210.1300.0101-E7-12
EM5	ALH20001210.1300.0101-E8-13
EM6	ALH20001210.1300.0101-E9-14
EM7	ALH20001210.1300.0101-E10-15
EM8	ALH20001210.1300.0101-E11-16
EM9	ALH20001210.1300.0101-E12-17
EM10	ALH20001210.1300.0101-E13-18
EM11	ALH20001210.1300.0101-E14-19
EM13	ALH20001210.1300.0101-E15-20
EM14	ALH20001210.1300.0101-E11-21
EM15	ALH20001210.1300.0101-E13-22
R1	ALH20001210.1300.0101-R1
R2	ALH20001210.1300.0101-R2
R3	ALH20001210.1300.0101-R3
R4	ALH20001210.1300.0101-R4
RM1	ALH20001210.1300.0101-R1-1
RM2	ALH20001210.1300.0101-R2-1
RM3	ALH20001210.1300.0101-R3-1
RM4	ALH20001210.1300.0101-R4-1
V1	ALH20001210.1300.0101-EV1
V2	ALH20001210.1300.0101-EV2
VM1	ALH20001210.1300.0101-EV1-1
VM2	ALH20001210.1300.0101-EV2-1
Q1	ALH20001210.1300.0101-T1
Q2	ALH20001210.1300.0101-T2
Q3	ALH20001210.1300.0101-T3
