CE9	ANN20001107.0900.0039-CE1
CE11	ANN20001107.0900.0039-CE2
CE12	ANN20001107.0900.0039-CE3
CE13	ANN20001107.0900.0039-CE4
CE14	ANN20001107.0900.0039-CE5
CE15	ANN20001107.0900.0039-CE6
CE16	ANN20001107.0900.0039-CE7
CE17	ANN20001107.0900.0039-CE8
CE18	ANN20001107.0900.0039-CE9
CE19	ANN20001107.0900.0039-CE10
CE20	ANN20001107.0900.0039-CE11
CE21	ANN20001107.0900.0039-CE12
CE22	ANN20001107.0900.0039-CE13
CE23	ANN20001107.0900.0039-CE14
CE24	ANN20001107.0900.0039-CE15
CE25	ANN20001107.0900.0039-CE16
CE26	ANN20001107.0900.0039-CE17
CE27	ANN20001107.0900.0039-CE18
CE28	ANN20001107.0900.0039-CE19
CE29	ANN20001107.0900.0039-CE20
CE30	ANN20001107.0900.0039-CE21
CE31	ANN20001107.0900.0039-CE22
CE32	ANN20001107.0900.0039-CE23
CE33	ANN20001107.0900.0039-CE24
CE34	ANN20001107.0900.0039-CE25
CE35	ANN20001107.0900.0039-CE26
CE36	ANN20001107.0900.0039-CE27
CE37	ANN20001107.0900.0039-CE28
CE38	ANN20001107.0900.0039-CE29
CE39	ANN20001107.0900.0039-CE30
CE40	ANN20001107.0900.0039-CE31
CE42	ANN20001107.0900.0039-CE32
CE43	ANN20001107.0900.0039-CE33
CE44	ANN20001107.0900.0039-CE34
CE45	ANN20001107.0900.0039-CE35
CE46	ANN20001107.0900.0039-CE36
CE47	ANN20001107.0900.0039-CE37
CE48	ANN20001107.0900.0039-CE38
CE1	ANN20001107.0900.0039-CE39
CE2	ANN20001107.0900.0039-CE40
CE3	ANN20001107.0900.0039-CE41
CE4	ANN20001107.0900.0039-CE42
CE5	ANN20001107.0900.0039-CE43
CE6	ANN20001107.0900.0039-CE44
CE7	ANN20001107.0900.0039-CE45
CE8	ANN20001107.0900.0039-CE46
E14	ANN20001107.0900.0039-E1
E16	ANN20001107.0900.0039-E2
E18	ANN20001107.0900.0039-E3
E19	ANN20001107.0900.0039-E4
E20	ANN20001107.0900.0039-E5
E21	ANN20001107.0900.0039-E6
E23	ANN20001107.0900.0039-E7
E24	ANN20001107.0900.0039-E8
E25	ANN20001107.0900.0039-E9
E26	ANN20001107.0900.0039-E10
E27	ANN20001107.0900.0039-E11
E28	ANN20001107.0900.0039-E12
E29	ANN20001107.0900.0039-E13
E30	ANN20001107.0900.0039-E14
E31	ANN20001107.0900.0039-E15
E32	ANN20001107.0900.0039-E16
E33	ANN20001107.0900.0039-E17
E34	ANN20001107.0900.0039-E18
E35	ANN20001107.0900.0039-E19
E36	ANN20001107.0900.0039-E20
E37	ANN20001107.0900.0039-E21
E38	ANN20001107.0900.0039-E22
E39	ANN20001107.0900.0039-E23
E40	ANN20001107.0900.0039-E24
E41	ANN20001107.0900.0039-E25
E42	ANN20001107.0900.0039-E26
E43	ANN20001107.0900.0039-E27
E44	ANN20001107.0900.0039-E28
E45	ANN20001107.0900.0039-E29
E46	ANN20001107.0900.0039-E30
E47	ANN20001107.0900.0039-E31
E48	ANN20001107.0900.0039-E32
E49	ANN20001107.0900.0039-E33
E50	ANN20001107.0900.0039-E34
E52	ANN20001107.0900.0039-E35
E53	ANN20001107.0900.0039-E36
E54	ANN20001107.0900.0039-E37
E56	ANN20001107.0900.0039-E38
E57	ANN20001107.0900.0039-E39
E58	ANN20001107.0900.0039-E40
E59	ANN20001107.0900.0039-E41
E60	ANN20001107.0900.0039-E42
E61	ANN20001107.0900.0039-E43
E62	ANN20001107.0900.0039-E44
E63	ANN20001107.0900.0039-E45
E64	ANN20001107.0900.0039-E46
E1	ANN20001107.0900.0039-E47
E2	ANN20001107.0900.0039-E48
E3	ANN20001107.0900.0039-E49
E4	ANN20001107.0900.0039-E50
E5	ANN20001107.0900.0039-E51
E7	ANN20001107.0900.0039-E52
E8	ANN20001107.0900.0039-E53
E9	ANN20001107.0900.0039-E54
E11	ANN20001107.0900.0039-E55
E12	ANN20001107.0900.0039-E56
E13	ANN20001107.0900.0039-E57
EM17	ANN20001107.0900.0039-E2-1
EM16	ANN20001107.0900.0039-E2-2
EM19	ANN20001107.0900.0039-E2-3
EM20	ANN20001107.0900.0039-E3-4
EM21	ANN20001107.0900.0039-E4-5
EM22	ANN20001107.0900.0039-E5-6
EM23	ANN20001107.0900.0039-E2-7
EM24	ANN20001107.0900.0039-E2-8
EM25	ANN20001107.0900.0039-E48-9
EM26	ANN20001107.0900.0039-E6-10
EM27	ANN20001107.0900.0039-E6-11
EM28	ANN20001107.0900.0039-E7-12
EM29	ANN20001107.0900.0039-E48-13
EM30	ANN20001107.0900.0039-E8-14
EM31	ANN20001107.0900.0039-E6-15
EM32	ANN20001107.0900.0039-E9-16
EM33	ANN20001107.0900.0039-E10-17
EM34	ANN20001107.0900.0039-E8-18
EM35	ANN20001107.0900.0039-E8-19
EM36	ANN20001107.0900.0039-E11-20
EM38	ANN20001107.0900.0039-E13-21
EM39	ANN20001107.0900.0039-E14-22
EM40	ANN20001107.0900.0039-E12-23
EM41	ANN20001107.0900.0039-E12-24
EM42	ANN20001107.0900.0039-E10-25
EM43	ANN20001107.0900.0039-E15-26
EM44	ANN20001107.0900.0039-E16-27
EM45	ANN20001107.0900.0039-E16-28
EM46	ANN20001107.0900.0039-E16-29
EM47	ANN20001107.0900.0039-E17-30
EM48	ANN20001107.0900.0039-E18-31
EM49	ANN20001107.0900.0039-E16-32
EM50	ANN20001107.0900.0039-E16-33
EM51	ANN20001107.0900.0039-E19-34
EM52	ANN20001107.0900.0039-E16-35
EM53	ANN20001107.0900.0039-E16-36
EM54	ANN20001107.0900.0039-E16-37
EM55	ANN20001107.0900.0039-E20-38
EM56	ANN20001107.0900.0039-E21-39
EM57	ANN20001107.0900.0039-E22-40
EM58	ANN20001107.0900.0039-E22-41
EM59	ANN20001107.0900.0039-E1-42
EM60	ANN20001107.0900.0039-E1-43
EM61	ANN20001107.0900.0039-E23-44
EM62	ANN20001107.0900.0039-E23-45
EM63	ANN20001107.0900.0039-E24-46
EM64	ANN20001107.0900.0039-E26-47
EM66	ANN20001107.0900.0039-E22-48
EM67	ANN20001107.0900.0039-E25-49
EM68	ANN20001107.0900.0039-E27-50
EM69	ANN20001107.0900.0039-E25-51
EM70	ANN20001107.0900.0039-E28-52
EM71	ANN20001107.0900.0039-E29-53
EM72	ANN20001107.0900.0039-E30-54
EM73	ANN20001107.0900.0039-E31-55
EM74	ANN20001107.0900.0039-E29-56
EM75	ANN20001107.0900.0039-E32-57
EM76	ANN20001107.0900.0039-E32-58
EM77	ANN20001107.0900.0039-E32-59
EM78	ANN20001107.0900.0039-E29-60
EM79	ANN20001107.0900.0039-E33-61
EM80	ANN20001107.0900.0039-E33-62
EM81	ANN20001107.0900.0039-E34-63
EM82	ANN20001107.0900.0039-E35-64
EM83	ANN20001107.0900.0039-E36-65
EM84	ANN20001107.0900.0039-E33-66
EM85	ANN20001107.0900.0039-E33-67
EM86	ANN20001107.0900.0039-E37-68
EM87	ANN20001107.0900.0039-E33-69
EM89	ANN20001107.0900.0039-E38-70
EM90	ANN20001107.0900.0039-E39-71
EM91	ANN20001107.0900.0039-E40-72
EM92	ANN20001107.0900.0039-E41-73
EM93	ANN20001107.0900.0039-E42-74
EM94	ANN20001107.0900.0039-E38-75
EM95	ANN20001107.0900.0039-E42-76
EM96	ANN20001107.0900.0039-E38-77
EM100	ANN20001107.0900.0039-E37-78
EM101	ANN20001107.0900.0039-E42-79
EM102	ANN20001107.0900.0039-E42-80
EM103	ANN20001107.0900.0039-E43-81
EM104	ANN20001107.0900.0039-E42-82
EM105	ANN20001107.0900.0039-E44-83
EM106	ANN20001107.0900.0039-E44-84
EM107	ANN20001107.0900.0039-E44-85
EM108	ANN20001107.0900.0039-E45-86
EM109	ANN20001107.0900.0039-E44-87
EM110	ANN20001107.0900.0039-E44-88
EM111	ANN20001107.0900.0039-E46-89
EM112	ANN20001107.0900.0039-E51-90
EM113	ANN20001107.0900.0039-E51-91
EM114	ANN20001107.0900.0039-E54-92
EM115	ANN20001107.0900.0039-E54-93
EM1	ANN20001107.0900.0039-E47-94
EM2	ANN20001107.0900.0039-E49-95
EM3	ANN20001107.0900.0039-E50-96
EM5	ANN20001107.0900.0039-E52-97
EM6	ANN20001107.0900.0039-E51-98
EM7	ANN20001107.0900.0039-E53-99
EM10	ANN20001107.0900.0039-E54-100
EM9	ANN20001107.0900.0039-E55-101
EM11	ANN20001107.0900.0039-E56-102
EM12	ANN20001107.0900.0039-E50-103
EM13	ANN20001107.0900.0039-E57-104
EM14	ANN20001107.0900.0039-E57-105
EM15	ANN20001107.0900.0039-E1-106
R1	ANN20001107.0900.0039-R1
R2	ANN20001107.0900.0039-R2
R3	ANN20001107.0900.0039-R3
R4	ANN20001107.0900.0039-R4
R5	ANN20001107.0900.0039-R5
R6	ANN20001107.0900.0039-R6
R8	ANN20001107.0900.0039-R7
R9	ANN20001107.0900.0039-R8
R10	ANN20001107.0900.0039-R9
R12	ANN20001107.0900.0039-R10
R13	ANN20001107.0900.0039-R11
R14	ANN20001107.0900.0039-R12
R15	ANN20001107.0900.0039-R13
R16	ANN20001107.0900.0039-R14
RM1	ANN20001107.0900.0039-R1-1
RM2	ANN20001107.0900.0039-R2-1
RM3	ANN20001107.0900.0039-R3-1
RM4	ANN20001107.0900.0039-R4-1
RM5	ANN20001107.0900.0039-R5-1
RM6	ANN20001107.0900.0039-R6-1
RM8	ANN20001107.0900.0039-R7-1
RM9	ANN20001107.0900.0039-R8-1
RM10	ANN20001107.0900.0039-R9-1
RM12	ANN20001107.0900.0039-R10-1
RM13	ANN20001107.0900.0039-R11-1
RM14	ANN20001107.0900.0039-R12-1
RM15	ANN20001107.0900.0039-R13-1
RM16	ANN20001107.0900.0039-R14-1
V1	ANN20001107.0900.0039-EV1
V2	ANN20001107.0900.0039-EV2
VM1	ANN20001107.0900.0039-EV1-1
VM2	ANN20001107.0900.0039-EV2-1
Q1	ANN20001107.0900.0039-T1
Q2	ANN20001107.0900.0039-T2
Q4	ANN20001107.0900.0039-T3
Q5	ANN20001107.0900.0039-T4
Q3	ANN20001107.0900.0039-T5
