CE13	ALH20001115.1300.0089-CE1
CE14	ALH20001115.1300.0089-CE2
CE15	ALH20001115.1300.0089-CE3
CE16	ALH20001115.1300.0089-CE4
CE17	ALH20001115.1300.0089-CE5
CE18	ALH20001115.1300.0089-CE6
CE19	ALH20001115.1300.0089-CE7
CE20	ALH20001115.1300.0089-CE8
CE21	ALH20001115.1300.0089-CE9
CE22	ALH20001115.1300.0089-CE10
CE23	ALH20001115.1300.0089-CE11
CE24	ALH20001115.1300.0089-CE12
CE25	ALH20001115.1300.0089-CE13
CE26	ALH20001115.1300.0089-CE14
CE27	ALH20001115.1300.0089-CE15
CE28	ALH20001115.1300.0089-CE16
CE29	ALH20001115.1300.0089-CE17
CE30	ALH20001115.1300.0089-CE18
CE31	ALH20001115.1300.0089-CE19
CE32	ALH20001115.1300.0089-CE20
CE33	ALH20001115.1300.0089-CE21
CE34	ALH20001115.1300.0089-CE22
CE35	ALH20001115.1300.0089-CE23
CE36	ALH20001115.1300.0089-CE24
CE37	ALH20001115.1300.0089-CE25
CE39	ALH20001115.1300.0089-CE26
CE40	ALH20001115.1300.0089-CE27
CE41	ALH20001115.1300.0089-CE28
CE1	ALH20001115.1300.0089-CE29
CE42	ALH20001115.1300.0089-CE30
CE43	ALH20001115.1300.0089-CE31
CE44	ALH20001115.1300.0089-CE32
CE45	ALH20001115.1300.0089-CE33
CE46	ALH20001115.1300.0089-CE34
CE159	ALH20001115.1300.0089-CE35
CE47	ALH20001115.1300.0089-CE36
CE48	ALH20001115.1300.0089-CE37
CE49	ALH20001115.1300.0089-CE38
CE50	ALH20001115.1300.0089-CE39
CE51	ALH20001115.1300.0089-CE40
CE52	ALH20001115.1300.0089-CE41
CE53	ALH20001115.1300.0089-CE42
CE54	ALH20001115.1300.0089-CE43
CE55	ALH20001115.1300.0089-CE44
CE56	ALH20001115.1300.0089-CE45
CE57	ALH20001115.1300.0089-CE46
CE58	ALH20001115.1300.0089-CE47
CE59	ALH20001115.1300.0089-CE48
CE60	ALH20001115.1300.0089-CE49
CE61	ALH20001115.1300.0089-CE50
CE62	ALH20001115.1300.0089-CE51
CE63	ALH20001115.1300.0089-CE52
CE64	ALH20001115.1300.0089-CE53
CE65	ALH20001115.1300.0089-CE54
CE66	ALH20001115.1300.0089-CE55
CE67	ALH20001115.1300.0089-CE56
CE68	ALH20001115.1300.0089-CE57
CE69	ALH20001115.1300.0089-CE58
CE70	ALH20001115.1300.0089-CE59
CE71	ALH20001115.1300.0089-CE60
CE72	ALH20001115.1300.0089-CE61
CE2	ALH20001115.1300.0089-CE62
CE73	ALH20001115.1300.0089-CE63
CE74	ALH20001115.1300.0089-CE64
CE75	ALH20001115.1300.0089-CE65
CE76	ALH20001115.1300.0089-CE66
CE77	ALH20001115.1300.0089-CE67
CE78	ALH20001115.1300.0089-CE68
CE79	ALH20001115.1300.0089-CE69
CE80	ALH20001115.1300.0089-CE70
