CE10	AFA20001222.1400.0085-CE1
CE11	AFA20001222.1400.0085-CE2
CE12	AFA20001222.1400.0085-CE3
CE13	AFA20001222.1400.0085-CE4
CE14	AFA20001222.1400.0085-CE5
CE15	AFA20001222.1400.0085-CE6
CE16	AFA20001222.1400.0085-CE7
CE17	AFA20001222.1400.0085-CE8
CE19	AFA20001222.1400.0085-CE9
CE20	AFA20001222.1400.0085-CE10
CE21	AFA20001222.1400.0085-CE11
CE1	AFA20001222.1400.0085-CE12
CE2	AFA20001222.1400.0085-CE13
CE3	AFA20001222.1400.0085-CE14
CE4	AFA20001222.1400.0085-CE15
CE5	AFA20001222.1400.0085-CE16
CE6	AFA20001222.1400.0085-CE17
CE7	AFA20001222.1400.0085-CE18
CE8	AFA20001222.1400.0085-CE19
CE9	AFA20001222.1400.0085-CE20
E12	AFA20001222.1400.0085-E1
E13	AFA20001222.1400.0085-E2
E15	AFA20001222.1400.0085-E3
E16	AFA20001222.1400.0085-E4
E17	AFA20001222.1400.0085-E5
E18	AFA20001222.1400.0085-E6
E19	AFA20001222.1400.0085-E7
E20	AFA20001222.1400.0085-E8
E22	AFA20001222.1400.0085-E9
E24	AFA20001222.1400.0085-E10
E27	AFA20001222.1400.0085-E11
E28	AFA20001222.1400.0085-E12
E29	AFA20001222.1400.0085-E13
E30	AFA20001222.1400.0085-E14
E1	AFA20001222.1400.0085-E15
E2	AFA20001222.1400.0085-E16
E3	AFA20001222.1400.0085-E17
E4	AFA20001222.1400.0085-E18
E6	AFA20001222.1400.0085-E19
E7	AFA20001222.1400.0085-E20
E8	AFA20001222.1400.0085-E21
E9	AFA20001222.1400.0085-E22
E10	AFA20001222.1400.0085-E23
E11	AFA20001222.1400.0085-E24
EM1	AFA20001222.1400.0085-E15-1
EM21	AFA20001222.1400.0085-E1-2
EM22	AFA20001222.1400.0085-E23-3
EM23	AFA20001222.1400.0085-E23-4
EM24	AFA20001222.1400.0085-E23-5
EM25	AFA20001222.1400.0085-E2-6
EM26	AFA20001222.1400.0085-E3-7
EM27	AFA20001222.1400.0085-E23-8
EM28	AFA20001222.1400.0085-E4-9
EM29	AFA20001222.1400.0085-E5-10
EM30	AFA20001222.1400.0085-E23-11
EM31	AFA20001222.1400.0085-E5-12
EM32	AFA20001222.1400.0085-E6-13
EM33	AFA20001222.1400.0085-E7-14
EM34	AFA20001222.1400.0085-E21-15
EM35	AFA20001222.1400.0085-E8-16
EM37	AFA20001222.1400.0085-E8-17
EM38	AFA20001222.1400.0085-E9-18
EM39	AFA20001222.1400.0085-E10-19
EM40	AFA20001222.1400.0085-E11-20
EM41	AFA20001222.1400.0085-E8-21
EM42	AFA20001222.1400.0085-E8-22
EM43	AFA20001222.1400.0085-E12-23
EM44	AFA20001222.1400.0085-E8-24
EM45	AFA20001222.1400.0085-E13-25
EM46	AFA20001222.1400.0085-E14-26
EM47	AFA20001222.1400.0085-E23-27
EM48	AFA20001222.1400.0085-E4-28
EM2	AFA20001222.1400.0085-E16-29
EM3	AFA20001222.1400.0085-E17-30
EM4	AFA20001222.1400.0085-E17-31
EM5	AFA20001222.1400.0085-E18-32
EM6	AFA20001222.1400.0085-E19-33
EM7	AFA20001222.1400.0085-E15-34
EM8	AFA20001222.1400.0085-E20-35
EM9	AFA20001222.1400.0085-E21-36
EM10	AFA20001222.1400.0085-E17-37
EM11	AFA20001222.1400.0085-E22-38
EM12	AFA20001222.1400.0085-E22-39
EM13	AFA20001222.1400.0085-E23-40
EM14	AFA20001222.1400.0085-E23-41
EM15	AFA20001222.1400.0085-E23-42
EM16	AFA20001222.1400.0085-E24-43
EM17	AFA20001222.1400.0085-E24-44
EM18	AFA20001222.1400.0085-E24-45
EM19	AFA20001222.1400.0085-E23-46
EM20	AFA20001222.1400.0085-E17-47
R1	AFA20001222.1400.0085-R1
R2	AFA20001222.1400.0085-R2
R3	AFA20001222.1400.0085-R3
R4	AFA20001222.1400.0085-R4
R5	AFA20001222.1400.0085-R5
R6	AFA20001222.1400.0085-R6
R7	AFA20001222.1400.0085-R7
R8	AFA20001222.1400.0085-R8
R9	AFA20001222.1400.0085-R9
RM1	AFA20001222.1400.0085-R1-1
RM2	AFA20001222.1400.0085-R2-1
RM3	AFA20001222.1400.0085-R3-1
RM4	AFA20001222.1400.0085-R4-1
RM5	AFA20001222.1400.0085-R5-1
RM6	AFA20001222.1400.0085-R6-1
RM7	AFA20001222.1400.0085-R7-1
RM8	AFA20001222.1400.0085-R8-1
RM9	AFA20001222.1400.0085-R9-1
V1	AFA20001222.1400.0085-EV1
V2	AFA20001222.1400.0085-EV2
V4	AFA20001222.1400.0085-EV3
V5	AFA20001222.1400.0085-EV4
VM1	AFA20001222.1400.0085-EV1-1
VM2	AFA20001222.1400.0085-EV2-1
VM4	AFA20001222.1400.0085-EV3-1
VM5	AFA20001222.1400.0085-EV4-1
Q1	AFA20001222.1400.0085-T1
Q4	AFA20001222.1400.0085-T2
Q5	AFA20001222.1400.0085-T3
Q6	AFA20001222.1400.0085-T4
Q7	AFA20001222.1400.0085-T5
