CE12	ALH20001015.1300.0085-CE1
CE13	ALH20001015.1300.0085-CE2
CE14	ALH20001015.1300.0085-CE3
CE16	ALH20001015.1300.0085-CE4
CE17	ALH20001015.1300.0085-CE5
CE18	ALH20001015.1300.0085-CE6
CE19	ALH20001015.1300.0085-CE7
CE20	ALH20001015.1300.0085-CE8
CE21	ALH20001015.1300.0085-CE9
CE22	ALH20001015.1300.0085-CE10
CE23	ALH20001015.1300.0085-CE11
CE24	ALH20001015.1300.0085-CE12
CE25	ALH20001015.1300.0085-CE13
CE27	ALH20001015.1300.0085-CE14
CE28	ALH20001015.1300.0085-CE15
CE30	ALH20001015.1300.0085-CE16
CE31	ALH20001015.1300.0085-CE17
CE32	ALH20001015.1300.0085-CE18
CE33	ALH20001015.1300.0085-CE19
CE34	ALH20001015.1300.0085-CE20
CE35	ALH20001015.1300.0085-CE21
CE1	ALH20001015.1300.0085-CE22
CE2	ALH20001015.1300.0085-CE23
CE3	ALH20001015.1300.0085-CE24
CE4	ALH20001015.1300.0085-CE25
CE5	ALH20001015.1300.0085-CE26
CE6	ALH20001015.1300.0085-CE27
CE7	ALH20001015.1300.0085-CE28
CE8	ALH20001015.1300.0085-CE29
CE10	ALH20001015.1300.0085-CE30
CE11	ALH20001015.1300.0085-CE31
E15	ALH20001015.1300.0085-E1
E16	ALH20001015.1300.0085-E2
E17	ALH20001015.1300.0085-E3
E18	ALH20001015.1300.0085-E4
E20	ALH20001015.1300.0085-E5
E22	ALH20001015.1300.0085-E6
E23	ALH20001015.1300.0085-E7
E24	ALH20001015.1300.0085-E8
E25	ALH20001015.1300.0085-E9
E26	ALH20001015.1300.0085-E10
E27	ALH20001015.1300.0085-E11
E28	ALH20001015.1300.0085-E12
E29	ALH20001015.1300.0085-E13
E30	ALH20001015.1300.0085-E14
E31	ALH20001015.1300.0085-E15
E32	ALH20001015.1300.0085-E16
E33	ALH20001015.1300.0085-E17
E34	ALH20001015.1300.0085-E18
E35	ALH20001015.1300.0085-E19
E36	ALH20001015.1300.0085-E20
E38	ALH20001015.1300.0085-E21
E39	ALH20001015.1300.0085-E22
E40	ALH20001015.1300.0085-E23
E1	ALH20001015.1300.0085-E24
E41	ALH20001015.1300.0085-E25
E43	ALH20001015.1300.0085-E26
