CE12	ALH20001117.1300.0075-CE1
CE13	ALH20001117.1300.0075-CE2
CE14	ALH20001117.1300.0075-CE3
CE15	ALH20001117.1300.0075-CE4
CE16	ALH20001117.1300.0075-CE5
CE17	ALH20001117.1300.0075-CE6
CE18	ALH20001117.1300.0075-CE7
CE19	ALH20001117.1300.0075-CE8
CE20	ALH20001117.1300.0075-CE9
CE21	ALH20001117.1300.0075-CE10
CE22	ALH20001117.1300.0075-CE11
CE23	ALH20001117.1300.0075-CE12
CE24	ALH20001117.1300.0075-CE13
CE25	ALH20001117.1300.0075-CE14
CE27	ALH20001117.1300.0075-CE15
CE28	ALH20001117.1300.0075-CE16
CE29	ALH20001117.1300.0075-CE17
CE30	ALH20001117.1300.0075-CE18
CE31	ALH20001117.1300.0075-CE19
CE32	ALH20001117.1300.0075-CE20
CE33	ALH20001117.1300.0075-CE21
CE35	ALH20001117.1300.0075-CE22
CE1	ALH20001117.1300.0075-CE23
CE36	ALH20001117.1300.0075-CE24
CE2	ALH20001117.1300.0075-CE25
CE3	ALH20001117.1300.0075-CE26
CE4	ALH20001117.1300.0075-CE27
CE5	ALH20001117.1300.0075-CE28
CE6	ALH20001117.1300.0075-CE29
CE7	ALH20001117.1300.0075-CE30
CE8	ALH20001117.1300.0075-CE31
CE9	ALH20001117.1300.0075-CE32
CE10	ALH20001117.1300.0075-CE33
CE11	ALH20001117.1300.0075-CE34
E14	ALH20001117.1300.0075-E1
E15	ALH20001117.1300.0075-E2
E16	ALH20001117.1300.0075-E3
E17	ALH20001117.1300.0075-E4
E18	ALH20001117.1300.0075-E5
E19	ALH20001117.1300.0075-E6
E20	ALH20001117.1300.0075-E7
E21	ALH20001117.1300.0075-E8
E22	ALH20001117.1300.0075-E9
E23	ALH20001117.1300.0075-E10
E24	ALH20001117.1300.0075-E11
E25	ALH20001117.1300.0075-E12
E26	ALH20001117.1300.0075-E13
E28	ALH20001117.1300.0075-E14
E29	ALH20001117.1300.0075-E15
E30	ALH20001117.1300.0075-E16
E31	ALH20001117.1300.0075-E17
E33	ALH20001117.1300.0075-E18
E34	ALH20001117.1300.0075-E19
E35	ALH20001117.1300.0075-E20
E36	ALH20001117.1300.0075-E21
E37	ALH20001117.1300.0075-E22
E38	ALH20001117.1300.0075-E23
E1	ALH20001117.1300.0075-E24
E39	ALH20001117.1300.0075-E25
E41	ALH20001117.1300.0075-E26
E42	ALH20001117.1300.0075-E27
E2	ALH20001117.1300.0075-E28
E3	ALH20001117.1300.0075-E29
E4	ALH20001117.1300.0075-E30
E5	ALH20001117.1300.0075-E31
E6	ALH20001117.1300.0075-E32
E7	ALH20001117.1300.0075-E33
E8	ALH20001117.1300.0075-E34
E9	ALH20001117.1300.0075-E35
E10	ALH20001117.1300.0075-E36
E11	ALH20001117.1300.0075-E37
E13	ALH20001117.1300.0075-E38
EM1	ALH20001117.1300.0075-E24-1
EM19	ALH20001117.1300.0075-E29-2
EM20	ALH20001117.1300.0075-E1-3
EM21	ALH20001117.1300.0075-E2-4
EM22	ALH20001117.1300.0075-E1-5
EM23	ALH20001117.1300.0075-E3-6
EM24	ALH20001117.1300.0075-E3-7
EM25	ALH20001117.1300.0075-E4-8
EM26	ALH20001117.1300.0075-E5-9
EM27	ALH20001117.1300.0075-E7-10
EM28	ALH20001117.1300.0075-E6-11
EM29	ALH20001117.1300.0075-E8-12
EM30	ALH20001117.1300.0075-E9-13
EM31	ALH20001117.1300.0075-E10-14
EM32	ALH20001117.1300.0075-E10-15
EM33	ALH20001117.1300.0075-E11-16
EM34	ALH20001117.1300.0075-E12-17
EM35	ALH20001117.1300.0075-E12-18
EM36	ALH20001117.1300.0075-E12-19
EM37	ALH20001117.1300.0075-E13-20
EM38	ALH20001117.1300.0075-E14-21
EM39	ALH20001117.1300.0075-E15-22
EM40	ALH20001117.1300.0075-E33-23
EM41	ALH20001117.1300.0075-E16-24
EM42	ALH20001117.1300.0075-E17-25
EM43	ALH20001117.1300.0075-E38-26
EM46	ALH20001117.1300.0075-E18-27
EM47	ALH20001117.1300.0075-E19-28
EM48	ALH20001117.1300.0075-E20-29
EM49	ALH20001117.1300.0075-E21-30
EM50	ALH20001117.1300.0075-E22-31
EM51	ALH20001117.1300.0075-E22-32
EM52	ALH20001117.1300.0075-E30-33
EM53	ALH20001117.1300.0075-E30-34
EM54	ALH20001117.1300.0075-E30-35
EM55	ALH20001117.1300.0075-E30-36
EM56	ALH20001117.1300.0075-E23-37
EM57	ALH20001117.1300.0075-E23-38
EM58	ALH20001117.1300.0075-E23-39
EM59	ALH20001117.1300.0075-E25-40
EM61	ALH20001117.1300.0075-E26-41
EM62	ALH20001117.1300.0075-E27-42
EM2	ALH20001117.1300.0075-E28-43
EM3	ALH20001117.1300.0075-E29-44
EM4	ALH20001117.1300.0075-E30-45
EM5	ALH20001117.1300.0075-E29-46
EM6	ALH20001117.1300.0075-E31-47
EM7	ALH20001117.1300.0075-E32-48
EM8	ALH20001117.1300.0075-E31-49
EM9	ALH20001117.1300.0075-E33-50
EM10	ALH20001117.1300.0075-E33-51
EM11	ALH20001117.1300.0075-E34-52
EM12	ALH20001117.1300.0075-E34-53
EM13	ALH20001117.1300.0075-E35-54
EM14	ALH20001117.1300.0075-E36-55
EM16	ALH20001117.1300.0075-E37-56
EM17	ALH20001117.1300.0075-E38-57
EM18	ALH20001117.1300.0075-E29-58
R1	ALH20001117.1300.0075-R1
R2	ALH20001117.1300.0075-R2
R3	ALH20001117.1300.0075-R3
R4	ALH20001117.1300.0075-R4
R6	ALH20001117.1300.0075-R5
R7	ALH20001117.1300.0075-R6
R8	ALH20001117.1300.0075-R7
R12	ALH20001117.1300.0075-R8
RM1	ALH20001117.1300.0075-R1-1
RM2	ALH20001117.1300.0075-R2-1
RM3	ALH20001117.1300.0075-R3-1
RM4	ALH20001117.1300.0075-R4-1
RM6	ALH20001117.1300.0075-R5-1
RM7	ALH20001117.1300.0075-R6-1
RM8	ALH20001117.1300.0075-R7-1
RM12	ALH20001117.1300.0075-R8-1
V1	ALH20001117.1300.0075-EV1
V2	ALH20001117.1300.0075-EV2
V3	ALH20001117.1300.0075-EV3
V5	ALH20001117.1300.0075-EV4
V6	ALH20001117.1300.0075-EV5
V7	ALH20001117.1300.0075-EV6
VM1	ALH20001117.1300.0075-EV1-1
VM2	ALH20001117.1300.0075-EV2-1
VM3	ALH20001117.1300.0075-EV3-1
VM5	ALH20001117.1300.0075-EV4-1
VM6	ALH20001117.1300.0075-EV5-1
VM7	ALH20001117.1300.0075-EV6-1
Q1	ALH20001117.1300.0075-T1
Q2	ALH20001117.1300.0075-T2
Q3	ALH20001117.1300.0075-T3
Q5	ALH20001117.1300.0075-V1
Q6	ALH20001117.1300.0075-V2
Q7	ALH20001117.1300.0075-V3
Q8	ALH20001117.1300.0075-V4
Q9	ALH20001117.1300.0075-V5
Q10	ALH20001117.1300.0075-V6
QM5	ALH20001117.1300.0075-V1-1
QM6	ALH20001117.1300.0075-V2-1
QM7	ALH20001117.1300.0075-V3-1
QM8	ALH20001117.1300.0075-V4-1
QM9	ALH20001117.1300.0075-V5-1
QM10	ALH20001117.1300.0075-V6-1
