CE13	ALH20001015.1300.0079-CE1
CE14	ALH20001015.1300.0079-CE2
CE15	ALH20001015.1300.0079-CE3
CE16	ALH20001015.1300.0079-CE4
CE18	ALH20001015.1300.0079-CE5
CE19	ALH20001015.1300.0079-CE6
CE92	ALH20001015.1300.0079-CE7
CE93	ALH20001015.1300.0079-CE8
CE21	ALH20001015.1300.0079-CE9
CE22	ALH20001015.1300.0079-CE10
CE23	ALH20001015.1300.0079-CE11
CE24	ALH20001015.1300.0079-CE12
CE25	ALH20001015.1300.0079-CE13
CE26	ALH20001015.1300.0079-CE14
CE27	ALH20001015.1300.0079-CE15
CE28	ALH20001015.1300.0079-CE16
CE29	ALH20001015.1300.0079-CE17
CE30	ALH20001015.1300.0079-CE18
CE31	ALH20001015.1300.0079-CE19
CE32	ALH20001015.1300.0079-CE20
CE33	ALH20001015.1300.0079-CE21
CE34	ALH20001015.1300.0079-CE22
CE36	ALH20001015.1300.0079-CE23
CE37	ALH20001015.1300.0079-CE24
CE1	ALH20001015.1300.0079-CE25
CE38	ALH20001015.1300.0079-CE26
CE39	ALH20001015.1300.0079-CE27
CE40	ALH20001015.1300.0079-CE28
CE41	ALH20001015.1300.0079-CE29
CE42	ALH20001015.1300.0079-CE30
CE45	ALH20001015.1300.0079-CE31
CE46	ALH20001015.1300.0079-CE32
CE48	ALH20001015.1300.0079-CE33
CE49	ALH20001015.1300.0079-CE34
CE50	ALH20001015.1300.0079-CE35
CE51	ALH20001015.1300.0079-CE36
CE52	ALH20001015.1300.0079-CE37
CE53	ALH20001015.1300.0079-CE38
CE54	ALH20001015.1300.0079-CE39
CE55	ALH20001015.1300.0079-CE40
CE56	ALH20001015.1300.0079-CE41
CE57	ALH20001015.1300.0079-CE42
CE58	ALH20001015.1300.0079-CE43
CE59	ALH20001015.1300.0079-CE44
CE60	ALH20001015.1300.0079-CE45
CE61	ALH20001015.1300.0079-CE46
CE62	ALH20001015.1300.0079-CE47
CE63	ALH20001015.1300.0079-CE48
CE64	ALH20001015.1300.0079-CE49
CE65	ALH20001015.1300.0079-CE50
CE66	ALH20001015.1300.0079-CE51
CE67	ALH20001015.1300.0079-CE52
CE2	ALH20001015.1300.0079-CE53
CE68	ALH20001015.1300.0079-CE54
CE70	ALH20001015.1300.0079-CE55
CE71	ALH20001015.1300.0079-CE56
CE72	ALH20001015.1300.0079-CE57
CE73	ALH20001015.1300.0079-CE58
CE74	ALH20001015.1300.0079-CE59
CE75	ALH20001015.1300.0079-CE60
CE76	ALH20001015.1300.0079-CE61
CE77	ALH20001015.1300.0079-CE62
CE78	ALH20001015.1300.0079-CE63
CE79	ALH20001015.1300.0079-CE64
CE80	ALH20001015.1300.0079-CE65
CE81	ALH20001015.1300.0079-CE66
CE82	ALH20001015.1300.0079-CE67
CE83	ALH20001015.1300.0079-CE68
CE84	ALH20001015.1300.0079-CE69
CE85	ALH20001015.1300.0079-CE70
CE86	ALH20001015.1300.0079-CE71
CE87	ALH20001015.1300.0079-CE72
CE88	ALH20001015.1300.0079-CE73
CE89	ALH20001015.1300.0079-CE74
CE90	ALH20001015.1300.0079-CE75
CE3	ALH20001015.1300.0079-CE76
CE91	ALH20001015.1300.0079-CE77
CE4	ALH20001015.1300.0079-CE78
CE5	ALH20001015.1300.0079-CE79
CE6	ALH20001015.1300.0079-CE80
CE7	ALH20001015.1300.0079-CE81
CE8	ALH20001015.1300.0079-CE82
CE9	ALH20001015.1300.0079-CE83
CE10	ALH20001015.1300.0079-CE84
CE11	ALH20001015.1300.0079-CE85
E15	ALH20001015.1300.0079-E1
E16	ALH20001015.1300.0079-E2
E17	ALH20001015.1300.0079-E3
E19	ALH20001015.1300.0079-E4
E20	ALH20001015.1300.0079-E5
E130	ALH20001015.1300.0079-E6
E22	ALH20001015.1300.0079-E7
E23	ALH20001015.1300.0079-E8
E24	ALH20001015.1300.0079-E9
E25	ALH20001015.1300.0079-E10
E131	ALH20001015.1300.0079-E11
E27	ALH20001015.1300.0079-E12
E28	ALH20001015.1300.0079-E13
E29	ALH20001015.1300.0079-E14
E30	ALH20001015.1300.0079-E15
E31	ALH20001015.1300.0079-E16
E32	ALH20001015.1300.0079-E17
E33	ALH20001015.1300.0079-E18
E34	ALH20001015.1300.0079-E19
E35	ALH20001015.1300.0079-E20
E1	ALH20001015.1300.0079-E21
E36	ALH20001015.1300.0079-E22
E37	ALH20001015.1300.0079-E23
E38	ALH20001015.1300.0079-E24
E39	ALH20001015.1300.0079-E25
E40	ALH20001015.1300.0079-E26
E41	ALH20001015.1300.0079-E27
E42	ALH20001015.1300.0079-E28
E43	ALH20001015.1300.0079-E29
E44	ALH20001015.1300.0079-E30
E45	ALH20001015.1300.0079-E31
E47	ALH20001015.1300.0079-E32
E48	ALH20001015.1300.0079-E33
E49	ALH20001015.1300.0079-E34
E50	ALH20001015.1300.0079-E35
E51	ALH20001015.1300.0079-E36
E52	ALH20001015.1300.0079-E37
E53	ALH20001015.1300.0079-E38
E56	ALH20001015.1300.0079-E39
E57	ALH20001015.1300.0079-E40
E58	ALH20001015.1300.0079-E41
E60	ALH20001015.1300.0079-E42
E61	ALH20001015.1300.0079-E43
E62	ALH20001015.1300.0079-E44
E63	ALH20001015.1300.0079-E45
E64	ALH20001015.1300.0079-E46
E65	ALH20001015.1300.0079-E47
E66	ALH20001015.1300.0079-E48
E67	ALH20001015.1300.0079-E49
E68	ALH20001015.1300.0079-E50
E69	ALH20001015.1300.0079-E51
E70	ALH20001015.1300.0079-E52
E71	ALH20001015.1300.0079-E53
E72	ALH20001015.1300.0079-E54
E73	ALH20001015.1300.0079-E55
E74	ALH20001015.1300.0079-E56
E75	ALH20001015.1300.0079-E57
E76	ALH20001015.1300.0079-E58
E77	ALH20001015.1300.0079-E59
E78	ALH20001015.1300.0079-E60
E79	ALH20001015.1300.0079-E61
E80	ALH20001015.1300.0079-E62
E2	ALH20001015.1300.0079-E63
E81	ALH20001015.1300.0079-E64
E82	ALH20001015.1300.0079-E65
E83	ALH20001015.1300.0079-E66
E84	ALH20001015.1300.0079-E67
E85	ALH20001015.1300.0079-E68
E86	ALH20001015.1300.0079-E69
E87	ALH20001015.1300.0079-E70
E88	ALH20001015.1300.0079-E71
E89	ALH20001015.1300.0079-E72
E91	ALH20001015.1300.0079-E73
E92	ALH20001015.1300.0079-E74
E93	ALH20001015.1300.0079-E75
E94	ALH20001015.1300.0079-E76
E95	ALH20001015.1300.0079-E77
E96	ALH20001015.1300.0079-E78
E98	ALH20001015.1300.0079-E79
E99	ALH20001015.1300.0079-E80
E100	ALH20001015.1300.0079-E81
E101	ALH20001015.1300.0079-E82
E102	ALH20001015.1300.0079-E83
E103	ALH20001015.1300.0079-E84
E104	ALH20001015.1300.0079-E85
E105	ALH20001015.1300.0079-E86
E106	ALH20001015.1300.0079-E87
E107	ALH20001015.1300.0079-E88
E108	ALH20001015.1300.0079-E89
E109	ALH20001015.1300.0079-E90
E110	ALH20001015.1300.0079-E91
E111	ALH20001015.1300.0079-E92
E112	ALH20001015.1300.0079-E93
E113	ALH20001015.1300.0079-E94
E114	ALH20001015.1300.0079-E95
E115	ALH20001015.1300.0079-E96
E116	ALH20001015.1300.0079-E97
E117	ALH20001015.1300.0079-E98
E118	ALH20001015.1300.0079-E99
E119	ALH20001015.1300.0079-E100
E121	ALH20001015.1300.0079-E101
E122	ALH20001015.1300.0079-E102
E123	ALH20001015.1300.0079-E103
E124	ALH20001015.1300.0079-E104
E125	ALH20001015.1300.0079-E105
E126	ALH20001015.1300.0079-E106
E127	ALH20001015.1300.0079-E107
E3	ALH20001015.1300.0079-E108
E128	ALH20001015.1300.0079-E109
E129	ALH20001015.1300.0079-E110
E4	ALH20001015.1300.0079-E111
E5	ALH20001015.1300.0079-E112
E6	ALH20001015.1300.0079-E113
E7	ALH20001015.1300.0079-E114
E8	ALH20001015.1300.0079-E115
E9	ALH20001015.1300.0079-E116
E10	ALH20001015.1300.0079-E117
E11	ALH20001015.1300.0079-E118
E14	ALH20001015.1300.0079-E119
EM1	ALH20001015.1300.0079-E21-1
EM17	ALH20001015.1300.0079-E1-2
EM18	ALH20001015.1300.0079-E2-3
EM19	ALH20001015.1300.0079-E3-4
EM20	ALH20001015.1300.0079-E4-5
EM21	ALH20001015.1300.0079-E5-6
EM33	ALH20001015.1300.0079-E6-7
EM23	ALH20001015.1300.0079-E8-8
EM24	ALH20001015.1300.0079-E9-9
EM26	ALH20001015.1300.0079-E116-10
EM27	ALH20001015.1300.0079-E10-11
EM28	ALH20001015.1300.0079-E7-12
EM29	ALH20001015.1300.0079-E63-13
EM31	ALH20001015.1300.0079-E7-14
EM30	ALH20001015.1300.0079-E11-15
EM34	ALH20001015.1300.0079-E116-16
EM35	ALH20001015.1300.0079-E116-17
EM38	ALH20001015.1300.0079-E117-18
EM39	ALH20001015.1300.0079-E117-19
EM40	ALH20001015.1300.0079-E7-20
EM41	ALH20001015.1300.0079-E12-21
EM42	ALH20001015.1300.0079-E117-22
EM43	ALH20001015.1300.0079-E117-23
EM45	ALH20001015.1300.0079-E13-24
EM46	ALH20001015.1300.0079-E63-25
EM47	ALH20001015.1300.0079-E63-26
EM48	ALH20001015.1300.0079-E116-27
EM49	ALH20001015.1300.0079-E14-28
EM50	ALH20001015.1300.0079-E15-29
