CE2	ANN20001207.0900.0035-CE1
CE3	ANN20001207.0900.0035-CE2
CE4	ANN20001207.0900.0035-CE3
CE12	ANN20001207.0900.0035-CE4
CE7	ANN20001207.0900.0035-CE5
CE8	ANN20001207.0900.0035-CE6
CE9	ANN20001207.0900.0035-CE7
CE10	ANN20001207.0900.0035-CE8
CE11	ANN20001207.0900.0035-CE9
E14	ANN20001207.0900.0035-E1
E2	ANN20001207.0900.0035-E2
E3	ANN20001207.0900.0035-E3
E4	ANN20001207.0900.0035-E4
E5	ANN20001207.0900.0035-E5
E8	ANN20001207.0900.0035-E6
E9	ANN20001207.0900.0035-E7
E10	ANN20001207.0900.0035-E8
E11	ANN20001207.0900.0035-E9
E12	ANN20001207.0900.0035-E10
E13	ANN20001207.0900.0035-E11
EM19	ANN20001207.0900.0035-E1-1
EM18	ANN20001207.0900.0035-E11-2
EM1	ANN20001207.0900.0035-E3-3
EM2	ANN20001207.0900.0035-E2-4
EM3	ANN20001207.0900.0035-E4-5
EM4	ANN20001207.0900.0035-E5-6
EM7	ANN20001207.0900.0035-E6-7
EM8	ANN20001207.0900.0035-E7-8
EM9	ANN20001207.0900.0035-E7-9
EM11	ANN20001207.0900.0035-E7-10
EM12	ANN20001207.0900.0035-E8-11
EM13	ANN20001207.0900.0035-E9-12
EM14	ANN20001207.0900.0035-E10-13
EM15	ANN20001207.0900.0035-E10-14
EM16	ANN20001207.0900.0035-E11-15
EM17	ANN20001207.0900.0035-E11-16
R1	ANN20001207.0900.0035-R1
R2	ANN20001207.0900.0035-R2
RM1	ANN20001207.0900.0035-R1-1
RM2	ANN20001207.0900.0035-R2-1
V1	ANN20001207.0900.0035-EV1
VM1	ANN20001207.0900.0035-EV1-1
Q2	ANN20001207.0900.0035-V1
Q1	ANN20001207.0900.0035-T1
QM2	ANN20001207.0900.0035-V1-1
