CE11	AFA20001206.1000.0064-CE1
CE12	AFA20001206.1000.0064-CE2
CE13	AFA20001206.1000.0064-CE3
CE15	AFA20001206.1000.0064-CE4
CE16	AFA20001206.1000.0064-CE5
CE17	AFA20001206.1000.0064-CE6
CE18	AFA20001206.1000.0064-CE7
CE19	AFA20001206.1000.0064-CE8
CE20	AFA20001206.1000.0064-CE9
CE21	AFA20001206.1000.0064-CE10
CE22	AFA20001206.1000.0064-CE11
CE23	AFA20001206.1000.0064-CE12
CE24	AFA20001206.1000.0064-CE13
CE25	AFA20001206.1000.0064-CE14
CE26	AFA20001206.1000.0064-CE15
CE27	AFA20001206.1000.0064-CE16
CE28	AFA20001206.1000.0064-CE17
CE1	AFA20001206.1000.0064-CE18
CE2	AFA20001206.1000.0064-CE19
CE3	AFA20001206.1000.0064-CE20
CE4	AFA20001206.1000.0064-CE21
CE5	AFA20001206.1000.0064-CE22
CE6	AFA20001206.1000.0064-CE23
CE7	AFA20001206.1000.0064-CE24
CE8	AFA20001206.1000.0064-CE25
CE9	AFA20001206.1000.0064-CE26
CE10	AFA20001206.1000.0064-CE27
E14	AFA20001206.1000.0064-E1
E15	AFA20001206.1000.0064-E2
E16	AFA20001206.1000.0064-E3
E18	AFA20001206.1000.0064-E4
E19	AFA20001206.1000.0064-E5
E20	AFA20001206.1000.0064-E6
E21	AFA20001206.1000.0064-E7
E22	AFA20001206.1000.0064-E8
E23	AFA20001206.1000.0064-E9
E24	AFA20001206.1000.0064-E10
E25	AFA20001206.1000.0064-E11
E26	AFA20001206.1000.0064-E12
E27	AFA20001206.1000.0064-E13
E28	AFA20001206.1000.0064-E14
E29	AFA20001206.1000.0064-E15
E30	AFA20001206.1000.0064-E16
E31	AFA20001206.1000.0064-E17
E32	AFA20001206.1000.0064-E18
E33	AFA20001206.1000.0064-E19
E34	AFA20001206.1000.0064-E20
E35	AFA20001206.1000.0064-E21
E36	AFA20001206.1000.0064-E22
E1	AFA20001206.1000.0064-E23
E2	AFA20001206.1000.0064-E24
E3	AFA20001206.1000.0064-E25
E4	AFA20001206.1000.0064-E26
E5	AFA20001206.1000.0064-E27
E6	AFA20001206.1000.0064-E28
E7	AFA20001206.1000.0064-E29
E8	AFA20001206.1000.0064-E30
E9	AFA20001206.1000.0064-E31
E10	AFA20001206.1000.0064-E32
E11	AFA20001206.1000.0064-E33
E12	AFA20001206.1000.0064-E34
E13	AFA20001206.1000.0064-E35
EM16	AFA20001206.1000.0064-E35-1
EM17	AFA20001206.1000.0064-E35-2
EM18	AFA20001206.1000.0064-E1-3
EM19	AFA20001206.1000.0064-E2-4
EM20	AFA20001206.1000.0064-E3-5
EM22	AFA20001206.1000.0064-E26-6
EM23	AFA20001206.1000.0064-E4-7
EM21	AFA20001206.1000.0064-E27-8
EM25	AFA20001206.1000.0064-E30-9
EM26	AFA20001206.1000.0064-E30-10
EM27	AFA20001206.1000.0064-E5-11
EM28	AFA20001206.1000.0064-E6-12
EM29	AFA20001206.1000.0064-E24-13
EM30	AFA20001206.1000.0064-E6-14
EM31	AFA20001206.1000.0064-E7-15
EM32	AFA20001206.1000.0064-E8-16
EM33	AFA20001206.1000.0064-E33-17
EM34	AFA20001206.1000.0064-E9-18
EM35	AFA20001206.1000.0064-E10-19
EM36	AFA20001206.1000.0064-E33-20
EM37	AFA20001206.1000.0064-E26-21
EM38	AFA20001206.1000.0064-E11-22
EM40	AFA20001206.1000.0064-E12-23
EM41	AFA20001206.1000.0064-E12-24
EM42	AFA20001206.1000.0064-E12-25
EM43	AFA20001206.1000.0064-E26-26
EM44	AFA20001206.1000.0064-E13-27
EM45	AFA20001206.1000.0064-E26-28
EM46	AFA20001206.1000.0064-E26-29
EM47	AFA20001206.1000.0064-E26-30
EM48	AFA20001206.1000.0064-E14-31
EM49	AFA20001206.1000.0064-E15-32
EM50	AFA20001206.1000.0064-E16-33
EM51	AFA20001206.1000.0064-E24-34
EM53	AFA20001206.1000.0064-E17-35
EM54	AFA20001206.1000.0064-E17-36
EM55	AFA20001206.1000.0064-E18-37
EM56	AFA20001206.1000.0064-E19-38
