CE11	ANN20001129.1500.0100-CE1
CE12	ANN20001129.1500.0100-CE2
CE13	ANN20001129.1500.0100-CE3
CE17	ANN20001129.1500.0100-CE4
CE15	ANN20001129.1500.0100-CE5
CE16	ANN20001129.1500.0100-CE6
CE18	ANN20001129.1500.0100-CE7
CE20	ANN20001129.1500.0100-CE8
CE21	ANN20001129.1500.0100-CE9
CE22	ANN20001129.1500.0100-CE10
CE23	ANN20001129.1500.0100-CE11
CE24	ANN20001129.1500.0100-CE12
CE25	ANN20001129.1500.0100-CE13
CE26	ANN20001129.1500.0100-CE14
CE27	ANN20001129.1500.0100-CE15
CE28	ANN20001129.1500.0100-CE16
CE1	ANN20001129.1500.0100-CE17
CE29	ANN20001129.1500.0100-CE18
CE2	ANN20001129.1500.0100-CE19
CE3	ANN20001129.1500.0100-CE20
CE4	ANN20001129.1500.0100-CE21
CE5	ANN20001129.1500.0100-CE22
CE6	ANN20001129.1500.0100-CE23
CE7	ANN20001129.1500.0100-CE24
CE8	ANN20001129.1500.0100-CE25
CE9	ANN20001129.1500.0100-CE26
E14	ANN20001129.1500.0100-E1
E15	ANN20001129.1500.0100-E2
E16	ANN20001129.1500.0100-E3
E17	ANN20001129.1500.0100-E4
E22	ANN20001129.1500.0100-E5
E19	ANN20001129.1500.0100-E6
E20	ANN20001129.1500.0100-E7
E21	ANN20001129.1500.0100-E8
E24	ANN20001129.1500.0100-E9
E26	ANN20001129.1500.0100-E10
E27	ANN20001129.1500.0100-E11
E28	ANN20001129.1500.0100-E12
E1	ANN20001129.1500.0100-E13
E29	ANN20001129.1500.0100-E14
E30	ANN20001129.1500.0100-E15
E31	ANN20001129.1500.0100-E16
E32	ANN20001129.1500.0100-E17
E33	ANN20001129.1500.0100-E18
E34	ANN20001129.1500.0100-E19
E35	ANN20001129.1500.0100-E20
E2	ANN20001129.1500.0100-E21
E3	ANN20001129.1500.0100-E22
E4	ANN20001129.1500.0100-E23
E5	ANN20001129.1500.0100-E24
E6	ANN20001129.1500.0100-E25
E7	ANN20001129.1500.0100-E26
E8	ANN20001129.1500.0100-E27
E11	ANN20001129.1500.0100-E28
E12	ANN20001129.1500.0100-E29
EM1	ANN20001129.1500.0100-E13-1
EM18	ANN20001129.1500.0100-E27-2
EM19	ANN20001129.1500.0100-E27-3
EM20	ANN20001129.1500.0100-E1-4
EM21	ANN20001129.1500.0100-E13-5
EM22	ANN20001129.1500.0100-E13-6
EM23	ANN20001129.1500.0100-E27-7
EM24	ANN20001129.1500.0100-E2-8
EM25	ANN20001129.1500.0100-E27-9
EM26	ANN20001129.1500.0100-E3-10
EM27	ANN20001129.1500.0100-E27-11
EM28	ANN20001129.1500.0100-E27-12
EM29	ANN20001129.1500.0100-E4-13
EM30	ANN20001129.1500.0100-E6-14
EM31	ANN20001129.1500.0100-E7-15
EM32	ANN20001129.1500.0100-E27-16
EM33	ANN20001129.1500.0100-E4-17
EM34	ANN20001129.1500.0100-E27-18
EM35	ANN20001129.1500.0100-E29-19
EM36	ANN20001129.1500.0100-E27-20
EM37	ANN20001129.1500.0100-E29-21
EM38	ANN20001129.1500.0100-E8-22
EM39	ANN20001129.1500.0100-E27-23
EM43	ANN20001129.1500.0100-E8-24
EM44	ANN20001129.1500.0100-E27-25
EM45	ANN20001129.1500.0100-E1-26
EM46	ANN20001129.1500.0100-E9-27
EM47	ANN20001129.1500.0100-E27-28
EM48	ANN20001129.1500.0100-E29-29
EM49	ANN20001129.1500.0100-E27-30
EM50	ANN20001129.1500.0100-E27-31
EM52	ANN20001129.1500.0100-E10-32
EM53	ANN20001129.1500.0100-E11-33
EM54	ANN20001129.1500.0100-E12-34
EM55	ANN20001129.1500.0100-E12-35
EM56	ANN20001129.1500.0100-E4-36
EM57	ANN20001129.1500.0100-E1-37
EM58	ANN20001129.1500.0100-E27-38
EM59	ANN20001129.1500.0100-E11-39
EM60	ANN20001129.1500.0100-E1-40
EM61	ANN20001129.1500.0100-E4-41
EM62	ANN20001129.1500.0100-E4-42
EM63	ANN20001129.1500.0100-E4-43
EM64	ANN20001129.1500.0100-E4-44
EM65	ANN20001129.1500.0100-E29-45
EM66	ANN20001129.1500.0100-E27-46
EM67	ANN20001129.1500.0100-E4-47
EM68	ANN20001129.1500.0100-E27-48
EM69	ANN20001129.1500.0100-E27-49
EM70	ANN20001129.1500.0100-E14-50
EM73	ANN20001129.1500.0100-E27-51
EM74	ANN20001129.1500.0100-E15-52
EM75	ANN20001129.1500.0100-E4-53
EM71	ANN20001129.1500.0100-E4-54
EM16	ANN20001129.1500.0100-E4-55
EM76	ANN20001129.1500.0100-E4-56
EM77	ANN20001129.1500.0100-E4-57
EM78	ANN20001129.1500.0100-E16-58
EM79	ANN20001129.1500.0100-E17-59
EM80	ANN20001129.1500.0100-E18-60
EM81	ANN20001129.1500.0100-E17-61
EM82	ANN20001129.1500.0100-E18-62
EM83	ANN20001129.1500.0100-E27-63
EM84	ANN20001129.1500.0100-E27-64
EM85	ANN20001129.1500.0100-E19-65
EM86	ANN20001129.1500.0100-E18-66
EM87	ANN20001129.1500.0100-E27-67
EM88	ANN20001129.1500.0100-E20-68
EM89	ANN20001129.1500.0100-E27-69
EM90	ANN20001129.1500.0100-E13-70
EM91	ANN20001129.1500.0100-E13-71
EM92	ANN20001129.1500.0100-E1-72
EM93	ANN20001129.1500.0100-E27-73
EM94	ANN20001129.1500.0100-E27-74
EM2	ANN20001129.1500.0100-E13-75
EM3	ANN20001129.1500.0100-E21-76
EM4	ANN20001129.1500.0100-E23-77
EM5	ANN20001129.1500.0100-E22-78
EM6	ANN20001129.1500.0100-E24-79
EM7	ANN20001129.1500.0100-E25-80
EM9	ANN20001129.1500.0100-E26-81
EM40	ANN20001129.1500.0100-E8-82
EM41	ANN20001129.1500.0100-E27-83
EM11	ANN20001129.1500.0100-E27-84
EM10	ANN20001129.1500.0100-E28-85
EM12	ANN20001129.1500.0100-E13-86
EM13	ANN20001129.1500.0100-E27-87
EM42	ANN20001129.1500.0100-E5-88
EM14	ANN20001129.1500.0100-E29-89
EM15	ANN20001129.1500.0100-E27-90
EM95	ANN20001129.1500.0100-E29-91
EM17	ANN20001129.1500.0100-E1-92
R1	ANN20001129.1500.0100-R1
R2	ANN20001129.1500.0100-R2
R3	ANN20001129.1500.0100-R3
R4	ANN20001129.1500.0100-R4
R5	ANN20001129.1500.0100-R5
R6	ANN20001129.1500.0100-R6
R7	ANN20001129.1500.0100-R7
RM1	ANN20001129.1500.0100-R1-1
RM2	ANN20001129.1500.0100-R2-1
RM3	ANN20001129.1500.0100-R3-1
RM4	ANN20001129.1500.0100-R4-1
RM5	ANN20001129.1500.0100-R4-2
RM6	ANN20001129.1500.0100-R6-1
RM7	ANN20001129.1500.0100-R7-1
