CE14	AFA20001116.1000.0070-CE1
CE15	AFA20001116.1000.0070-CE2
CE16	AFA20001116.1000.0070-CE3
CE17	AFA20001116.1000.0070-CE4
CE18	AFA20001116.1000.0070-CE5
CE19	AFA20001116.1000.0070-CE6
CE20	AFA20001116.1000.0070-CE7
CE21	AFA20001116.1000.0070-CE8
CE22	AFA20001116.1000.0070-CE9
CE23	AFA20001116.1000.0070-CE10
CE24	AFA20001116.1000.0070-CE11
CE25	AFA20001116.1000.0070-CE12
CE26	AFA20001116.1000.0070-CE13
CE28	AFA20001116.1000.0070-CE14
CE29	AFA20001116.1000.0070-CE15
CE30	AFA20001116.1000.0070-CE16
CE31	AFA20001116.1000.0070-CE17
CE32	AFA20001116.1000.0070-CE18
CE33	AFA20001116.1000.0070-CE19
CE34	AFA20001116.1000.0070-CE20
CE35	AFA20001116.1000.0070-CE21
CE36	AFA20001116.1000.0070-CE22
CE1	AFA20001116.1000.0070-CE23
CE38	AFA20001116.1000.0070-CE24
CE39	AFA20001116.1000.0070-CE25
CE40	AFA20001116.1000.0070-CE26
CE2	AFA20001116.1000.0070-CE27
CE3	AFA20001116.1000.0070-CE28
CE4	AFA20001116.1000.0070-CE29
CE5	AFA20001116.1000.0070-CE30
CE6	AFA20001116.1000.0070-CE31
CE7	AFA20001116.1000.0070-CE32
CE8	AFA20001116.1000.0070-CE33
CE9	AFA20001116.1000.0070-CE34
CE10	AFA20001116.1000.0070-CE35
CE11	AFA20001116.1000.0070-CE36
E16	AFA20001116.1000.0070-E1
E17	AFA20001116.1000.0070-E2
E18	AFA20001116.1000.0070-E3
E19	AFA20001116.1000.0070-E4
E21	AFA20001116.1000.0070-E5
E22	AFA20001116.1000.0070-E6
E23	AFA20001116.1000.0070-E7
E24	AFA20001116.1000.0070-E8
E25	AFA20001116.1000.0070-E9
E26	AFA20001116.1000.0070-E10
E27	AFA20001116.1000.0070-E11
E28	AFA20001116.1000.0070-E12
E29	AFA20001116.1000.0070-E13
E30	AFA20001116.1000.0070-E14
E31	AFA20001116.1000.0070-E15
E32	AFA20001116.1000.0070-E16
E33	AFA20001116.1000.0070-E17
E34	AFA20001116.1000.0070-E18
E38	AFA20001116.1000.0070-E19
E39	AFA20001116.1000.0070-E20
E40	AFA20001116.1000.0070-E21
E41	AFA20001116.1000.0070-E22
E42	AFA20001116.1000.0070-E23
E43	AFA20001116.1000.0070-E24
E1	AFA20001116.1000.0070-E25
E44	AFA20001116.1000.0070-E26
E45	AFA20001116.1000.0070-E27
E46	AFA20001116.1000.0070-E28
E47	AFA20001116.1000.0070-E29
E48	AFA20001116.1000.0070-E30
E49	AFA20001116.1000.0070-E31
E50	AFA20001116.1000.0070-E32
E51	AFA20001116.1000.0070-E33
E52	AFA20001116.1000.0070-E34
E53	AFA20001116.1000.0070-E35
E55	AFA20001116.1000.0070-E36
E56	AFA20001116.1000.0070-E37
E57	AFA20001116.1000.0070-E38
E58	AFA20001116.1000.0070-E39
E59	AFA20001116.1000.0070-E40
E2	AFA20001116.1000.0070-E41
E3	AFA20001116.1000.0070-E42
E4	AFA20001116.1000.0070-E43
E5	AFA20001116.1000.0070-E44
E6	AFA20001116.1000.0070-E45
E7	AFA20001116.1000.0070-E46
E8	AFA20001116.1000.0070-E47
E9	AFA20001116.1000.0070-E48
E10	AFA20001116.1000.0070-E49
E11	AFA20001116.1000.0070-E50
E12	AFA20001116.1000.0070-E51
E13	AFA20001116.1000.0070-E52
EM1	AFA20001116.1000.0070-E25-1
EM15	AFA20001116.1000.0070-E2-2
EM17	AFA20001116.1000.0070-E3-3
EM18	AFA20001116.1000.0070-E1-4
EM19	AFA20001116.1000.0070-E1-5
EM20	AFA20001116.1000.0070-E4-6
EM21	AFA20001116.1000.0070-E51-7
EM22	AFA20001116.1000.0070-E4-8
EM23	AFA20001116.1000.0070-E5-9
EM24	AFA20001116.1000.0070-E6-10
EM25	AFA20001116.1000.0070-E1-11
EM26	AFA20001116.1000.0070-E7-12
EM27	AFA20001116.1000.0070-E1-13
EM28	AFA20001116.1000.0070-E4-14
EM29	AFA20001116.1000.0070-E25-15
EM30	AFA20001116.1000.0070-E8-16
EM32	AFA20001116.1000.0070-E9-17
EM33	AFA20001116.1000.0070-E10-18
EM34	AFA20001116.1000.0070-E11-19
EM35	AFA20001116.1000.0070-E12-20
EM36	AFA20001116.1000.0070-E13-21
EM37	AFA20001116.1000.0070-E14-22
EM38	AFA20001116.1000.0070-E15-23
EM39	AFA20001116.1000.0070-E16-24
EM40	AFA20001116.1000.0070-E17-25
EM41	AFA20001116.1000.0070-E18-26
EM42	AFA20001116.1000.0070-E43-27
EM43	AFA20001116.1000.0070-E8-28
EM44	AFA20001116.1000.0070-E43-29
EM46	AFA20001116.1000.0070-E19-30
EM47	AFA20001116.1000.0070-E20-31
EM48	AFA20001116.1000.0070-E21-32
EM45	AFA20001116.1000.0070-E22-33
EM49	AFA20001116.1000.0070-E24-34
EM50	AFA20001116.1000.0070-E23-35
EM51	AFA20001116.1000.0070-E26-36
EM52	AFA20001116.1000.0070-E21-37
EM53	AFA20001116.1000.0070-E43-38
EM54	AFA20001116.1000.0070-E21-39
EM55	AFA20001116.1000.0070-E43-40
EM56	AFA20001116.1000.0070-E42-41
EM57	AFA20001116.1000.0070-E21-42
EM58	AFA20001116.1000.0070-E21-43
EM59	AFA20001116.1000.0070-E8-44
EM60	AFA20001116.1000.0070-E27-45
EM61	AFA20001116.1000.0070-E28-46
EM62	AFA20001116.1000.0070-E29-47
EM63	AFA20001116.1000.0070-E29-48
EM64	AFA20001116.1000.0070-E30-49
EM65	AFA20001116.1000.0070-E31-50
EM66	AFA20001116.1000.0070-E32-51
EM67	AFA20001116.1000.0070-E43-52
EM68	AFA20001116.1000.0070-E33-53
EM69	AFA20001116.1000.0070-E33-54
EM70	AFA20001116.1000.0070-E33-55
EM71	AFA20001116.1000.0070-E34-56
EM72	AFA20001116.1000.0070-E35-57
EM75	AFA20001116.1000.0070-E33-58
EM77	AFA20001116.1000.0070-E33-59
EM78	AFA20001116.1000.0070-E36-60
EM79	AFA20001116.1000.0070-E37-61
EM80	AFA20001116.1000.0070-E36-62
EM81	AFA20001116.1000.0070-E38-63
EM82	AFA20001116.1000.0070-E38-64
EM83	AFA20001116.1000.0070-E38-65
EM84	AFA20001116.1000.0070-E39-66
EM85	AFA20001116.1000.0070-E40-67
EM2	AFA20001116.1000.0070-E41-68
EM3	AFA20001116.1000.0070-E42-69
EM4	AFA20001116.1000.0070-E43-70
EM5	AFA20001116.1000.0070-E44-71
EM6	AFA20001116.1000.0070-E45-72
EM7	AFA20001116.1000.0070-E43-73
EM8	AFA20001116.1000.0070-E46-74
EM9	AFA20001116.1000.0070-E42-75
EM10	AFA20001116.1000.0070-E47-76
EM11	AFA20001116.1000.0070-E48-77
EM12	AFA20001116.1000.0070-E49-78
EM13	AFA20001116.1000.0070-E50-79
EM14	AFA20001116.1000.0070-E52-80
R1	AFA20001116.1000.0070-R1
R2	AFA20001116.1000.0070-R2
R3	AFA20001116.1000.0070-R3
R4	AFA20001116.1000.0070-R4
R5	AFA20001116.1000.0070-R5
R6	AFA20001116.1000.0070-R6
R7	AFA20001116.1000.0070-R7
R8	AFA20001116.1000.0070-R8
R9	AFA20001116.1000.0070-R9
R11	AFA20001116.1000.0070-R10
R13	AFA20001116.1000.0070-R11
R16	AFA20001116.1000.0070-R12
R17	AFA20001116.1000.0070-R13
R19	AFA20001116.1000.0070-R14
R21	AFA20001116.1000.0070-R15
R23	AFA20001116.1000.0070-R16
R24	AFA20001116.1000.0070-R17
RM1	AFA20001116.1000.0070-R1-1
RM2	AFA20001116.1000.0070-R2-1
RM3	AFA20001116.1000.0070-R3-1
RM4	AFA20001116.1000.0070-R4-1
RM5	AFA20001116.1000.0070-R5-1
RM6	AFA20001116.1000.0070-R6-1
RM7	AFA20001116.1000.0070-R7-1
RM8	AFA20001116.1000.0070-R8-1
RM9	AFA20001116.1000.0070-R9-1
RM11	AFA20001116.1000.0070-R10-1
RM13	AFA20001116.1000.0070-R11-1
RM16	AFA20001116.1000.0070-R12-1
RM17	AFA20001116.1000.0070-R13-1
RM19	AFA20001116.1000.0070-R14-1
RM21	AFA20001116.1000.0070-R15-1
RM24	AFA20001116.1000.0070-R16-1
RM25	AFA20001116.1000.0070-R17-1
V3	AFA20001116.1000.0070-EV1
V4	AFA20001116.1000.0070-EV2
V6	AFA20001116.1000.0070-EV3
V2	AFA20001116.1000.0070-EV4
VM3	AFA20001116.1000.0070-EV1-1
VM4	AFA20001116.1000.0070-EV2-1
VM6	AFA20001116.1000.0070-EV3-1
VM2	AFA20001116.1000.0070-EV4-1
Q1	AFA20001116.1000.0070-T1
Q2	AFA20001116.1000.0070-T2
Q3	AFA20001116.1000.0070-T3
Q4	AFA20001116.1000.0070-T4
Q5	AFA20001116.1000.0070-T5
Q6	AFA20001116.1000.0070-T6
Q7	AFA20001116.1000.0070-T7
Q9	AFA20001116.1000.0070-T8
Q10	AFA20001116.1000.0070-T9
