CE11	ANN20001223.0900.0102-CE1
CE12	ANN20001223.0900.0102-CE2
CE14	ANN20001223.0900.0102-CE3
CE15	ANN20001223.0900.0102-CE4
CE16	ANN20001223.0900.0102-CE5
CE17	ANN20001223.0900.0102-CE6
CE18	ANN20001223.0900.0102-CE7
CE19	ANN20001223.0900.0102-CE8
CE20	ANN20001223.0900.0102-CE9
CE21	ANN20001223.0900.0102-CE10
CE22	ANN20001223.0900.0102-CE11
CE24	ANN20001223.0900.0102-CE12
CE25	ANN20001223.0900.0102-CE13
CE26	ANN20001223.0900.0102-CE14
CE27	ANN20001223.0900.0102-CE15
CE29	ANN20001223.0900.0102-CE16
CE30	ANN20001223.0900.0102-CE17
CE31	ANN20001223.0900.0102-CE18
CE32	ANN20001223.0900.0102-CE19
CE33	ANN20001223.0900.0102-CE20
CE1	ANN20001223.0900.0102-CE21
CE2	ANN20001223.0900.0102-CE22
CE3	ANN20001223.0900.0102-CE23
CE7	ANN20001223.0900.0102-CE24
CE8	ANN20001223.0900.0102-CE25
CE9	ANN20001223.0900.0102-CE26
CE10	ANN20001223.0900.0102-CE27
E14	ANN20001223.0900.0102-E1
E15	ANN20001223.0900.0102-E2
E17	ANN20001223.0900.0102-E3
E18	ANN20001223.0900.0102-E4
E19	ANN20001223.0900.0102-E5
E20	ANN20001223.0900.0102-E6
E21	ANN20001223.0900.0102-E7
E22	ANN20001223.0900.0102-E8
E23	ANN20001223.0900.0102-E9
E24	ANN20001223.0900.0102-E10
E25	ANN20001223.0900.0102-E11
E26	ANN20001223.0900.0102-E12
E27	ANN20001223.0900.0102-E13
E28	ANN20001223.0900.0102-E14
E32	ANN20001223.0900.0102-E15
E34	ANN20001223.0900.0102-E16
E38	ANN20001223.0900.0102-E17
E39	ANN20001223.0900.0102-E18
E40	ANN20001223.0900.0102-E19
E41	ANN20001223.0900.0102-E20
E42	ANN20001223.0900.0102-E21
E43	ANN20001223.0900.0102-E22
E45	ANN20001223.0900.0102-E23
E46	ANN20001223.0900.0102-E24
E47	ANN20001223.0900.0102-E25
E48	ANN20001223.0900.0102-E26
E49	ANN20001223.0900.0102-E27
