CE6	AFA20001110.1400.0127-CE1
CE7	AFA20001110.1400.0127-CE2
CE1	AFA20001110.1400.0127-CE3
CE2	AFA20001110.1400.0127-CE4
CE3	AFA20001110.1400.0127-CE5
CE4	AFA20001110.1400.0127-CE6
CE5	AFA20001110.1400.0127-CE7
E7	AFA20001110.1400.0127-E1
E8	AFA20001110.1400.0127-E2
E9	AFA20001110.1400.0127-E3
E1	AFA20001110.1400.0127-E4
E2	AFA20001110.1400.0127-E5
E3	AFA20001110.1400.0127-E6
E4	AFA20001110.1400.0127-E7
E5	AFA20001110.1400.0127-E8
E6	AFA20001110.1400.0127-E9
EM22	AFA20001110.1400.0127-E7-1
EM23	AFA20001110.1400.0127-E8-2
EM24	AFA20001110.1400.0127-E7-3
EM25	AFA20001110.1400.0127-E8-4
EM26	AFA20001110.1400.0127-E7-5
EM27	AFA20001110.1400.0127-E2-6
EM28	AFA20001110.1400.0127-E1-7
EM29	AFA20001110.1400.0127-E7-8
EM30	AFA20001110.1400.0127-E1-9
EM31	AFA20001110.1400.0127-E3-10
EM32	AFA20001110.1400.0127-E3-11
EM1	AFA20001110.1400.0127-E4-12
EM2	AFA20001110.1400.0127-E5-13
EM3	AFA20001110.1400.0127-E5-14
EM4	AFA20001110.1400.0127-E5-15
EM5	AFA20001110.1400.0127-E6-16
EM6	AFA20001110.1400.0127-E6-17
EM7	AFA20001110.1400.0127-E6-18
EM8	AFA20001110.1400.0127-E5-19
EM9	AFA20001110.1400.0127-E5-20
EM10	AFA20001110.1400.0127-E5-21
EM11	AFA20001110.1400.0127-E5-22
EM12	AFA20001110.1400.0127-E5-23
EM13	AFA20001110.1400.0127-E7-24
EM14	AFA20001110.1400.0127-E7-25
EM15	AFA20001110.1400.0127-E5-26
EM16	AFA20001110.1400.0127-E5-27
EM17	AFA20001110.1400.0127-E5-28
EM18	AFA20001110.1400.0127-E5-29
EM19	AFA20001110.1400.0127-E8-30
EM20	AFA20001110.1400.0127-E8-31
EM21	AFA20001110.1400.0127-E9-32
R1	AFA20001110.1400.0127-R1
R2	AFA20001110.1400.0127-R2
R4	AFA20001110.1400.0127-R3
RM1	AFA20001110.1400.0127-R1-1
RM2	AFA20001110.1400.0127-R1-2
RM4	AFA20001110.1400.0127-R3-1
V1	AFA20001110.1400.0127-EV1
VM1	AFA20001110.1400.0127-EV1-1
Q1	AFA20001110.1400.0127-T1
Q2	AFA20001110.1400.0127-T2
Q3	AFA20001110.1400.0127-T3
