CE11	ALH20001014.1300.0089-CE1
CE12	ALH20001014.1300.0089-CE2
CE13	ALH20001014.1300.0089-CE3
CE14	ALH20001014.1300.0089-CE4
CE15	ALH20001014.1300.0089-CE5
CE18	ALH20001014.1300.0089-CE6
CE19	ALH20001014.1300.0089-CE7
CE20	ALH20001014.1300.0089-CE8
CE21	ALH20001014.1300.0089-CE9
CE22	ALH20001014.1300.0089-CE10
CE23	ALH20001014.1300.0089-CE11
CE24	ALH20001014.1300.0089-CE12
CE25	ALH20001014.1300.0089-CE13
CE26	ALH20001014.1300.0089-CE14
CE27	ALH20001014.1300.0089-CE15
CE28	ALH20001014.1300.0089-CE16
CE29	ALH20001014.1300.0089-CE17
CE1	ALH20001014.1300.0089-CE18
CE2	ALH20001014.1300.0089-CE19
CE3	ALH20001014.1300.0089-CE20
CE4	ALH20001014.1300.0089-CE21
CE5	ALH20001014.1300.0089-CE22
CE6	ALH20001014.1300.0089-CE23
CE7	ALH20001014.1300.0089-CE24
CE8	ALH20001014.1300.0089-CE25
CE9	ALH20001014.1300.0089-CE26
CE10	ALH20001014.1300.0089-CE27
E16	ALH20001014.1300.0089-E1
E17	ALH20001014.1300.0089-E2
E18	ALH20001014.1300.0089-E3
E19	ALH20001014.1300.0089-E4
E20	ALH20001014.1300.0089-E5
E21	ALH20001014.1300.0089-E6
E22	ALH20001014.1300.0089-E7
E23	ALH20001014.1300.0089-E8
E24	ALH20001014.1300.0089-E9
E27	ALH20001014.1300.0089-E10
E28	ALH20001014.1300.0089-E11
E29	ALH20001014.1300.0089-E12
E30	ALH20001014.1300.0089-E13
E31	ALH20001014.1300.0089-E14
E32	ALH20001014.1300.0089-E15
E33	ALH20001014.1300.0089-E16
E34	ALH20001014.1300.0089-E17
E35	ALH20001014.1300.0089-E18
E36	ALH20001014.1300.0089-E19
E37	ALH20001014.1300.0089-E20
E39	ALH20001014.1300.0089-E21
E40	ALH20001014.1300.0089-E22
E41	ALH20001014.1300.0089-E23
E42	ALH20001014.1300.0089-E24
E43	ALH20001014.1300.0089-E25
E44	ALH20001014.1300.0089-E26
E45	ALH20001014.1300.0089-E27
E46	ALH20001014.1300.0089-E28
E47	ALH20001014.1300.0089-E29
E48	ALH20001014.1300.0089-E30
E49	ALH20001014.1300.0089-E31
E50	ALH20001014.1300.0089-E32
E51	ALH20001014.1300.0089-E33
E52	ALH20001014.1300.0089-E34
E53	ALH20001014.1300.0089-E35
E54	ALH20001014.1300.0089-E36
E55	ALH20001014.1300.0089-E37
E1	ALH20001014.1300.0089-E38
E2	ALH20001014.1300.0089-E39
E3	ALH20001014.1300.0089-E40
E4	ALH20001014.1300.0089-E41
E5	ALH20001014.1300.0089-E42
E6	ALH20001014.1300.0089-E43
E7	ALH20001014.1300.0089-E44
E8	ALH20001014.1300.0089-E45
E9	ALH20001014.1300.0089-E46
E10	ALH20001014.1300.0089-E47
E11	ALH20001014.1300.0089-E48
E12	ALH20001014.1300.0089-E49
E13	ALH20001014.1300.0089-E50
E15	ALH20001014.1300.0089-E51
EM16	ALH20001014.1300.0089-E1-1
EM17	ALH20001014.1300.0089-E2-2
EM18	ALH20001014.1300.0089-E41-3
EM19	ALH20001014.1300.0089-E3-4
EM21	ALH20001014.1300.0089-E4-5
EM22	ALH20001014.1300.0089-E5-6
EM23	ALH20001014.1300.0089-E6-7
EM24	ALH20001014.1300.0089-E7-8
EM26	ALH20001014.1300.0089-E8-9
EM27	ALH20001014.1300.0089-E1-10
EM28	ALH20001014.1300.0089-E9-11
EM32	ALH20001014.1300.0089-E41-12
EM33	ALH20001014.1300.0089-E10-13
EM34	ALH20001014.1300.0089-E43-14
EM35	ALH20001014.1300.0089-E41-15
EM36	ALH20001014.1300.0089-E44-16
EM37	ALH20001014.1300.0089-E44-17
EM38	ALH20001014.1300.0089-E48-18
EM39	ALH20001014.1300.0089-E44-19
EM40	ALH20001014.1300.0089-E11-20
EM41	ALH20001014.1300.0089-E41-21
EM42	ALH20001014.1300.0089-E41-22
EM43	ALH20001014.1300.0089-E44-23
EM44	ALH20001014.1300.0089-E48-24
EM45	ALH20001014.1300.0089-E48-25
EM46	ALH20001014.1300.0089-E12-26
EM47	ALH20001014.1300.0089-E44-27
EM48	ALH20001014.1300.0089-E13-28
EM49	ALH20001014.1300.0089-E14-29
EM50	ALH20001014.1300.0089-E46-30
EM51	ALH20001014.1300.0089-E15-31
EM53	ALH20001014.1300.0089-E46-32
EM54	ALH20001014.1300.0089-E46-33
EM55	ALH20001014.1300.0089-E48-34
EM56	ALH20001014.1300.0089-E48-35
EM57	ALH20001014.1300.0089-E44-36
EM58	ALH20001014.1300.0089-E44-37
EM59	ALH20001014.1300.0089-E46-38
EM60	ALH20001014.1300.0089-E48-39
EM61	ALH20001014.1300.0089-E38-40
EM62	ALH20001014.1300.0089-E46-41
EM63	ALH20001014.1300.0089-E44-42
EM64	ALH20001014.1300.0089-E17-43
EM65	ALH20001014.1300.0089-E46-44
EM66	ALH20001014.1300.0089-E18-45
EM68	ALH20001014.1300.0089-E16-46
EM69	ALH20001014.1300.0089-E46-47
EM70	ALH20001014.1300.0089-E46-48
EM71	ALH20001014.1300.0089-E41-49
EM72	ALH20001014.1300.0089-E19-50
EM73	ALH20001014.1300.0089-E41-51
EM74	ALH20001014.1300.0089-E48-52
EM75	ALH20001014.1300.0089-E20-53
EM76	ALH20001014.1300.0089-E44-54
EM77	ALH20001014.1300.0089-E44-55
EM79	ALH20001014.1300.0089-E21-56
EM80	ALH20001014.1300.0089-E44-57
EM81	ALH20001014.1300.0089-E50-58
EM83	ALH20001014.1300.0089-E44-59
EM84	ALH20001014.1300.0089-E46-60
EM85	ALH20001014.1300.0089-E22-61
EM86	ALH20001014.1300.0089-E16-62
EM87	ALH20001014.1300.0089-E46-63
EM88	ALH20001014.1300.0089-E41-64
EM89	ALH20001014.1300.0089-E44-65
EM90	ALH20001014.1300.0089-E48-66
EM91	ALH20001014.1300.0089-E50-67
EM92	ALH20001014.1300.0089-E23-68
EM93	ALH20001014.1300.0089-E46-69
EM94	ALH20001014.1300.0089-E24-70
EM95	ALH20001014.1300.0089-E25-71
EM96	ALH20001014.1300.0089-E44-72
EM97	ALH20001014.1300.0089-E26-73
EM98	ALH20001014.1300.0089-E46-74
EM99	ALH20001014.1300.0089-E27-75
EM100	ALH20001014.1300.0089-E16-76
EM101	ALH20001014.1300.0089-E28-77
EM102	ALH20001014.1300.0089-E29-78
EM103	ALH20001014.1300.0089-E30-79
EM104	ALH20001014.1300.0089-E31-80
EM105	ALH20001014.1300.0089-E32-81
EM106	ALH20001014.1300.0089-E46-82
EM107	ALH20001014.1300.0089-E33-83
EM108	ALH20001014.1300.0089-E43-84
EM109	ALH20001014.1300.0089-E16-85
EM110	ALH20001014.1300.0089-E34-86
EM1	ALH20001014.1300.0089-E38-87
EM111	ALH20001014.1300.0089-E35-88
EM112	ALH20001014.1300.0089-E36-89
EM113	ALH20001014.1300.0089-E37-90
EM114	ALH20001014.1300.0089-E35-91
EM2	ALH20001014.1300.0089-E39-92
EM3	ALH20001014.1300.0089-E40-93
EM4	ALH20001014.1300.0089-E41-94
EM5	ALH20001014.1300.0089-E42-95
EM6	ALH20001014.1300.0089-E41-96
EM7	ALH20001014.1300.0089-E43-97
EM8	ALH20001014.1300.0089-E45-98
EM9	ALH20001014.1300.0089-E46-99
EM10	ALH20001014.1300.0089-E47-100
EM11	ALH20001014.1300.0089-E46-101
EM12	ALH20001014.1300.0089-E49-102
EM13	ALH20001014.1300.0089-E41-103
EM14	ALH20001014.1300.0089-E50-104
EM15	ALH20001014.1300.0089-E51-105
R1	ALH20001014.1300.0089-R1
R2	ALH20001014.1300.0089-R2
R3	ALH20001014.1300.0089-R3
R4	ALH20001014.1300.0089-R4
R5	ALH20001014.1300.0089-R5
R6	ALH20001014.1300.0089-R6
R8	ALH20001014.1300.0089-R7
R9	ALH20001014.1300.0089-R8
R10	ALH20001014.1300.0089-R9
R11	ALH20001014.1300.0089-R10
R12	ALH20001014.1300.0089-R11
R13	ALH20001014.1300.0089-R12
R14	ALH20001014.1300.0089-R13
R15	ALH20001014.1300.0089-R14
R16	ALH20001014.1300.0089-R15
R17	ALH20001014.1300.0089-R16
R18	ALH20001014.1300.0089-R17
R19	ALH20001014.1300.0089-R18
R20	ALH20001014.1300.0089-R19
R21	ALH20001014.1300.0089-R20
R22	ALH20001014.1300.0089-R21
R23	ALH20001014.1300.0089-R22
R24	ALH20001014.1300.0089-R23
R25	ALH20001014.1300.0089-R24
R26	ALH20001014.1300.0089-R25
R27	ALH20001014.1300.0089-R26
R28	ALH20001014.1300.0089-R27
R29	ALH20001014.1300.0089-R28
R30	ALH20001014.1300.0089-R29
R31	ALH20001014.1300.0089-R30
R32	ALH20001014.1300.0089-R31
R33	ALH20001014.1300.0089-R32
RM1	ALH20001014.1300.0089-R1-1
RM2	ALH20001014.1300.0089-R2-1
RM3	ALH20001014.1300.0089-R3-1
RM4	ALH20001014.1300.0089-R4-1
RM5	ALH20001014.1300.0089-R5-1
RM6	ALH20001014.1300.0089-R6-1
RM8	ALH20001014.1300.0089-R7-1
RM9	ALH20001014.1300.0089-R3-2
RM10	ALH20001014.1300.0089-R9-1
RM11	ALH20001014.1300.0089-R10-1
RM12	ALH20001014.1300.0089-R3-3
RM13	ALH20001014.1300.0089-R12-1
RM14	ALH20001014.1300.0089-R13-1
RM15	ALH20001014.1300.0089-R13-2
RM17	ALH20001014.1300.0089-R15-1
RM18	ALH20001014.1300.0089-R16-1
RM19	ALH20001014.1300.0089-R17-1
RM20	ALH20001014.1300.0089-R18-1
RM21	ALH20001014.1300.0089-R18-2
RM22	ALH20001014.1300.0089-R16-2
RM23	ALH20001014.1300.0089-R21-1
RM24	ALH20001014.1300.0089-R5-2
RM25	ALH20001014.1300.0089-R16-3
RM26	ALH20001014.1300.0089-R24-1
RM27	ALH20001014.1300.0089-R25-1
RM28	ALH20001014.1300.0089-R26-1
RM29	ALH20001014.1300.0089-R16-4
RM30	ALH20001014.1300.0089-R28-1
RM31	ALH20001014.1300.0089-R29-1
RM32	ALH20001014.1300.0089-R30-1
RM33	ALH20001014.1300.0089-R31-1
RM34	ALH20001014.1300.0089-R32-1
V1	ALH20001014.1300.0089-EV1
V2	ALH20001014.1300.0089-EV2
V4	ALH20001014.1300.0089-EV3
V5	ALH20001014.1300.0089-EV4
V6	ALH20001014.1300.0089-EV5
VM1	ALH20001014.1300.0089-EV1-1
VM2	ALH20001014.1300.0089-EV2-1
VM5	ALH20001014.1300.0089-EV3-1
VM6	ALH20001014.1300.0089-EV4-1
VM7	ALH20001014.1300.0089-EV5-1
Q1	ALH20001014.1300.0089-T1
Q2	ALH20001014.1300.0089-T2
Q3	ALH20001014.1300.0089-T3
Q4	ALH20001014.1300.0089-T4
