CE9	AFA20001229.1400.0071-CE1
CE10	AFA20001229.1400.0071-CE2
CE11	AFA20001229.1400.0071-CE3
CE12	AFA20001229.1400.0071-CE4
CE13	AFA20001229.1400.0071-CE5
CE15	AFA20001229.1400.0071-CE6
CE16	AFA20001229.1400.0071-CE7
CE17	AFA20001229.1400.0071-CE8
CE18	AFA20001229.1400.0071-CE9
CE19	AFA20001229.1400.0071-CE10
CE20	AFA20001229.1400.0071-CE11
CE21	AFA20001229.1400.0071-CE12
CE22	AFA20001229.1400.0071-CE13
CE23	AFA20001229.1400.0071-CE14
CE24	AFA20001229.1400.0071-CE15
CE25	AFA20001229.1400.0071-CE16
CE26	AFA20001229.1400.0071-CE17
CE27	AFA20001229.1400.0071-CE18
CE1	AFA20001229.1400.0071-CE19
CE28	AFA20001229.1400.0071-CE20
CE29	AFA20001229.1400.0071-CE21
CE30	AFA20001229.1400.0071-CE22
CE31	AFA20001229.1400.0071-CE23
CE32	AFA20001229.1400.0071-CE24
CE33	AFA20001229.1400.0071-CE25
CE34	AFA20001229.1400.0071-CE26
CE35	AFA20001229.1400.0071-CE27
CE36	AFA20001229.1400.0071-CE28
CE37	AFA20001229.1400.0071-CE29
CE38	AFA20001229.1400.0071-CE30
CE2	AFA20001229.1400.0071-CE31
CE3	AFA20001229.1400.0071-CE32
CE4	AFA20001229.1400.0071-CE33
CE5	AFA20001229.1400.0071-CE34
CE6	AFA20001229.1400.0071-CE35
CE7	AFA20001229.1400.0071-CE36
E15	AFA20001229.1400.0071-E1
E16	AFA20001229.1400.0071-E2
E17	AFA20001229.1400.0071-E3
E18	AFA20001229.1400.0071-E4
E19	AFA20001229.1400.0071-E5
E20	AFA20001229.1400.0071-E6
E24	AFA20001229.1400.0071-E7
E58	AFA20001229.1400.0071-E8
E29	AFA20001229.1400.0071-E9
E31	AFA20001229.1400.0071-E10
E32	AFA20001229.1400.0071-E11
E33	AFA20001229.1400.0071-E12
E34	AFA20001229.1400.0071-E13
E35	AFA20001229.1400.0071-E14
E36	AFA20001229.1400.0071-E15
E37	AFA20001229.1400.0071-E16
E1	AFA20001229.1400.0071-E17
E38	AFA20001229.1400.0071-E18
E39	AFA20001229.1400.0071-E19
E40	AFA20001229.1400.0071-E20
E41	AFA20001229.1400.0071-E21
E42	AFA20001229.1400.0071-E22
E43	AFA20001229.1400.0071-E23
E44	AFA20001229.1400.0071-E24
E45	AFA20001229.1400.0071-E25
E46	AFA20001229.1400.0071-E26
E47	AFA20001229.1400.0071-E27
E48	AFA20001229.1400.0071-E28
E49	AFA20001229.1400.0071-E29
E50	AFA20001229.1400.0071-E30
E51	AFA20001229.1400.0071-E31
E52	AFA20001229.1400.0071-E32
E53	AFA20001229.1400.0071-E33
E54	AFA20001229.1400.0071-E34
E55	AFA20001229.1400.0071-E35
E57	AFA20001229.1400.0071-E36
E2	AFA20001229.1400.0071-E37
E3	AFA20001229.1400.0071-E38
E4	AFA20001229.1400.0071-E39
E6	AFA20001229.1400.0071-E40
E7	AFA20001229.1400.0071-E41
E8	AFA20001229.1400.0071-E42
E10	AFA20001229.1400.0071-E43
E11	AFA20001229.1400.0071-E44
E12	AFA20001229.1400.0071-E45
EM1	AFA20001229.1400.0071-E17-1
EM20	AFA20001229.1400.0071-E2-2
EM21	AFA20001229.1400.0071-E3-3
EM22	AFA20001229.1400.0071-E4-4
EM23	AFA20001229.1400.0071-E5-5
EM24	AFA20001229.1400.0071-E4-6
EM25	AFA20001229.1400.0071-E4-7
EM26	AFA20001229.1400.0071-E4-8
EM27	AFA20001229.1400.0071-E17-9
EM28	AFA20001229.1400.0071-E6-10
EM29	AFA20001229.1400.0071-E4-11
EM30	AFA20001229.1400.0071-E4-12
EM31	AFA20001229.1400.0071-E38-13
EM32	AFA20001229.1400.0071-E38-14
EM37	AFA20001229.1400.0071-E7-15
EM137	AFA20001229.1400.0071-E8-16
EM33	AFA20001229.1400.0071-E2-17
EM39	AFA20001229.1400.0071-E9-18
EM41	AFA20001229.1400.0071-E2-19
EM42	AFA20001229.1400.0071-E2-20
EM43	AFA20001229.1400.0071-E4-21
EM44	AFA20001229.1400.0071-E10-22
EM45	AFA20001229.1400.0071-E11-23
EM47	AFA20001229.1400.0071-E12-24
EM49	AFA20001229.1400.0071-E39-25
EM46	AFA20001229.1400.0071-E41-26
EM50	AFA20001229.1400.0071-E39-27
EM51	AFA20001229.1400.0071-E39-28
EM52	AFA20001229.1400.0071-E13-29
EM53	AFA20001229.1400.0071-E13-30
EM54	AFA20001229.1400.0071-E6-31
EM55	AFA20001229.1400.0071-E14-32
EM56	AFA20001229.1400.0071-E15-33
EM57	AFA20001229.1400.0071-E16-34
EM58	AFA20001229.1400.0071-E16-35
EM59	AFA20001229.1400.0071-E4-36
EM60	AFA20001229.1400.0071-E18-37
EM61	AFA20001229.1400.0071-E4-38
EM62	AFA20001229.1400.0071-E4-39
EM63	AFA20001229.1400.0071-E19-40
EM64	AFA20001229.1400.0071-E4-41
EM65	AFA20001229.1400.0071-E20-42
EM66	AFA20001229.1400.0071-E16-43
EM67	AFA20001229.1400.0071-E14-44
EM68	AFA20001229.1400.0071-E37-45
EM69	AFA20001229.1400.0071-E16-46
EM70	AFA20001229.1400.0071-E21-47
EM71	AFA20001229.1400.0071-E16-48
EM72	AFA20001229.1400.0071-E22-49
EM73	AFA20001229.1400.0071-E16-50
EM74	AFA20001229.1400.0071-E16-51
EM75	AFA20001229.1400.0071-E16-52
EM76	AFA20001229.1400.0071-E16-53
EM77	AFA20001229.1400.0071-E16-54
EM78	AFA20001229.1400.0071-E16-55
EM79	AFA20001229.1400.0071-E15-56
EM80	AFA20001229.1400.0071-E15-57
EM81	AFA20001229.1400.0071-E15-58
EM82	AFA20001229.1400.0071-E16-59
EM83	AFA20001229.1400.0071-E16-60
EM84	AFA20001229.1400.0071-E16-61
EM85	AFA20001229.1400.0071-E23-62
EM86	AFA20001229.1400.0071-E23-63
EM88	AFA20001229.1400.0071-E4-64
EM89	AFA20001229.1400.0071-E4-65
EM90	AFA20001229.1400.0071-E16-66
EM91	AFA20001229.1400.0071-E24-67
EM92	AFA20001229.1400.0071-E4-68
EM93	AFA20001229.1400.0071-E4-69
EM94	AFA20001229.1400.0071-E16-70
EM95	AFA20001229.1400.0071-E25-71
EM96	AFA20001229.1400.0071-E16-72
EM97	AFA20001229.1400.0071-E24-73
EM98	AFA20001229.1400.0071-E5-74
EM99	AFA20001229.1400.0071-E5-75
EM100	AFA20001229.1400.0071-E6-76
EM101	AFA20001229.1400.0071-E16-77
EM102	AFA20001229.1400.0071-E26-78
EM103	AFA20001229.1400.0071-E27-79
EM104	AFA20001229.1400.0071-E27-80
EM105	AFA20001229.1400.0071-E27-81
EM106	AFA20001229.1400.0071-E4-82
EM107	AFA20001229.1400.0071-E5-83
EM2	AFA20001229.1400.0071-E37-84
EM109	AFA20001229.1400.0071-E27-85
EM108	AFA20001229.1400.0071-E28-86
EM110	AFA20001229.1400.0071-E27-87
EM111	AFA20001229.1400.0071-E29-88
EM112	AFA20001229.1400.0071-E30-89
EM113	AFA20001229.1400.0071-E5-90
EM114	AFA20001229.1400.0071-E5-91
EM115	AFA20001229.1400.0071-E5-92
EM116	AFA20001229.1400.0071-E27-93
