CE12	AFA20001205.1800.0127-CE1
CE13	AFA20001205.1800.0127-CE2
CE14	AFA20001205.1800.0127-CE3
CE15	AFA20001205.1800.0127-CE4
CE16	AFA20001205.1800.0127-CE5
CE17	AFA20001205.1800.0127-CE6
CE18	AFA20001205.1800.0127-CE7
CE19	AFA20001205.1800.0127-CE8
CE20	AFA20001205.1800.0127-CE9
CE21	AFA20001205.1800.0127-CE10
CE1	AFA20001205.1800.0127-CE11
CE22	AFA20001205.1800.0127-CE12
CE2	AFA20001205.1800.0127-CE13
CE3	AFA20001205.1800.0127-CE14
CE4	AFA20001205.1800.0127-CE15
CE5	AFA20001205.1800.0127-CE16
CE6	AFA20001205.1800.0127-CE17
CE7	AFA20001205.1800.0127-CE18
CE8	AFA20001205.1800.0127-CE19
CE9	AFA20001205.1800.0127-CE20
CE10	AFA20001205.1800.0127-CE21
CE11	AFA20001205.1800.0127-CE22
E13	AFA20001205.1800.0127-E1
E14	AFA20001205.1800.0127-E2
E15	AFA20001205.1800.0127-E3
E17	AFA20001205.1800.0127-E4
E18	AFA20001205.1800.0127-E5
E19	AFA20001205.1800.0127-E6
E20	AFA20001205.1800.0127-E7
E21	AFA20001205.1800.0127-E8
E22	AFA20001205.1800.0127-E9
E23	AFA20001205.1800.0127-E10
E24	AFA20001205.1800.0127-E11
E25	AFA20001205.1800.0127-E12
E26	AFA20001205.1800.0127-E13
E27	AFA20001205.1800.0127-E14
E28	AFA20001205.1800.0127-E15
E29	AFA20001205.1800.0127-E16
E30	AFA20001205.1800.0127-E17
E31	AFA20001205.1800.0127-E18
E32	AFA20001205.1800.0127-E19
E1	AFA20001205.1800.0127-E20
E33	AFA20001205.1800.0127-E21
E2	AFA20001205.1800.0127-E22
E3	AFA20001205.1800.0127-E23
E5	AFA20001205.1800.0127-E24
E6	AFA20001205.1800.0127-E25
E7	AFA20001205.1800.0127-E26
E8	AFA20001205.1800.0127-E27
E9	AFA20001205.1800.0127-E28
E10	AFA20001205.1800.0127-E29
E11	AFA20001205.1800.0127-E30
E12	AFA20001205.1800.0127-E31
EM1	AFA20001205.1800.0127-E20-1
EM19	AFA20001205.1800.0127-E1-2
EM20	AFA20001205.1800.0127-E20-3
EM21	AFA20001205.1800.0127-E2-4
EM22	AFA20001205.1800.0127-E30-5
EM24	AFA20001205.1800.0127-E3-6
EM25	AFA20001205.1800.0127-E23-7
EM23	AFA20001205.1800.0127-E4-8
