CE12	ALH20001017.0700.0063-CE1
CE13	ALH20001017.0700.0063-CE2
CE14	ALH20001017.0700.0063-CE3
CE15	ALH20001017.0700.0063-CE4
CE16	ALH20001017.0700.0063-CE5
CE39	ALH20001017.0700.0063-CE6
CE18	ALH20001017.0700.0063-CE7
CE19	ALH20001017.0700.0063-CE8
CE20	ALH20001017.0700.0063-CE9
CE21	ALH20001017.0700.0063-CE10
CE22	ALH20001017.0700.0063-CE11
CE23	ALH20001017.0700.0063-CE12
CE24	ALH20001017.0700.0063-CE13
CE25	ALH20001017.0700.0063-CE14
CE40	ALH20001017.0700.0063-CE15
CE27	ALH20001017.0700.0063-CE16
CE28	ALH20001017.0700.0063-CE17
CE29	ALH20001017.0700.0063-CE18
CE30	ALH20001017.0700.0063-CE19
CE31	ALH20001017.0700.0063-CE20
CE32	ALH20001017.0700.0063-CE21
CE33	ALH20001017.0700.0063-CE22
CE34	ALH20001017.0700.0063-CE23
CE35	ALH20001017.0700.0063-CE24
CE36	ALH20001017.0700.0063-CE25
CE37	ALH20001017.0700.0063-CE26
CE41	ALH20001017.0700.0063-CE27
CE42	ALH20001017.0700.0063-CE28
CE43	ALH20001017.0700.0063-CE29
CE44	ALH20001017.0700.0063-CE30
CE45	ALH20001017.0700.0063-CE31
CE46	ALH20001017.0700.0063-CE32
CE47	ALH20001017.0700.0063-CE33
CE48	ALH20001017.0700.0063-CE34
CE49	ALH20001017.0700.0063-CE35
CE50	ALH20001017.0700.0063-CE36
CE51	ALH20001017.0700.0063-CE37
CE52	ALH20001017.0700.0063-CE38
CE53	ALH20001017.0700.0063-CE39
CE55	ALH20001017.0700.0063-CE40
CE56	ALH20001017.0700.0063-CE41
CE57	ALH20001017.0700.0063-CE42
CE58	ALH20001017.0700.0063-CE43
CE59	ALH20001017.0700.0063-CE44
CE61	ALH20001017.0700.0063-CE45
CE62	ALH20001017.0700.0063-CE46
CE63	ALH20001017.0700.0063-CE47
CE64	ALH20001017.0700.0063-CE48
CE65	ALH20001017.0700.0063-CE49
CE66	ALH20001017.0700.0063-CE50
CE68	ALH20001017.0700.0063-CE51
CE69	ALH20001017.0700.0063-CE52
CE70	ALH20001017.0700.0063-CE53
CE71	ALH20001017.0700.0063-CE54
CE72	ALH20001017.0700.0063-CE55
CE73	ALH20001017.0700.0063-CE56
CE74	ALH20001017.0700.0063-CE57
CE75	ALH20001017.0700.0063-CE58
CE76	ALH20001017.0700.0063-CE59
CE77	ALH20001017.0700.0063-CE60
CE78	ALH20001017.0700.0063-CE61
CE80	ALH20001017.0700.0063-CE62
CE81	ALH20001017.0700.0063-CE63
CE82	ALH20001017.0700.0063-CE64
CE83	ALH20001017.0700.0063-CE65
CE84	ALH20001017.0700.0063-CE66
CE85	ALH20001017.0700.0063-CE67
CE86	ALH20001017.0700.0063-CE68
CE87	ALH20001017.0700.0063-CE69
CE88	ALH20001017.0700.0063-CE70
CE89	ALH20001017.0700.0063-CE71
CE90	ALH20001017.0700.0063-CE72
CE91	ALH20001017.0700.0063-CE73
CE92	ALH20001017.0700.0063-CE74
CE93	ALH20001017.0700.0063-CE75
CE38	ALH20001017.0700.0063-CE76
CE3	ALH20001017.0700.0063-CE77
CE4	ALH20001017.0700.0063-CE78
CE7	ALH20001017.0700.0063-CE79
CE8	ALH20001017.0700.0063-CE80
CE9	ALH20001017.0700.0063-CE81
CE10	ALH20001017.0700.0063-CE82
CE11	ALH20001017.0700.0063-CE83
E16	ALH20001017.0700.0063-E1
E17	ALH20001017.0700.0063-E2
E18	ALH20001017.0700.0063-E3
E19	ALH20001017.0700.0063-E4
E46	ALH20001017.0700.0063-E5
E21	ALH20001017.0700.0063-E6
E22	ALH20001017.0700.0063-E7
E23	ALH20001017.0700.0063-E8
E24	ALH20001017.0700.0063-E9
E47	ALH20001017.0700.0063-E10
E25	ALH20001017.0700.0063-E11
E26	ALH20001017.0700.0063-E12
E27	ALH20001017.0700.0063-E13
E28	ALH20001017.0700.0063-E14
E29	ALH20001017.0700.0063-E15
E30	ALH20001017.0700.0063-E16
E32	ALH20001017.0700.0063-E17
E33	ALH20001017.0700.0063-E18
E34	ALH20001017.0700.0063-E19
E35	ALH20001017.0700.0063-E20
E36	ALH20001017.0700.0063-E21
E37	ALH20001017.0700.0063-E22
E38	ALH20001017.0700.0063-E23
E39	ALH20001017.0700.0063-E24
E40	ALH20001017.0700.0063-E25
E41	ALH20001017.0700.0063-E26
E42	ALH20001017.0700.0063-E27
E43	ALH20001017.0700.0063-E28
E48	ALH20001017.0700.0063-E29
E49	ALH20001017.0700.0063-E30
E50	ALH20001017.0700.0063-E31
E51	ALH20001017.0700.0063-E32
E52	ALH20001017.0700.0063-E33
E53	ALH20001017.0700.0063-E34
E54	ALH20001017.0700.0063-E35
E55	ALH20001017.0700.0063-E36
E56	ALH20001017.0700.0063-E37
E57	ALH20001017.0700.0063-E38
E58	ALH20001017.0700.0063-E39
E59	ALH20001017.0700.0063-E40
E60	ALH20001017.0700.0063-E41
E61	ALH20001017.0700.0063-E42
E62	ALH20001017.0700.0063-E43
E63	ALH20001017.0700.0063-E44
E64	ALH20001017.0700.0063-E45
E66	ALH20001017.0700.0063-E46
E67	ALH20001017.0700.0063-E47
E68	ALH20001017.0700.0063-E48
E69	ALH20001017.0700.0063-E49
E70	ALH20001017.0700.0063-E50
E72	ALH20001017.0700.0063-E51
E73	ALH20001017.0700.0063-E52
E74	ALH20001017.0700.0063-E53
E75	ALH20001017.0700.0063-E54
E76	ALH20001017.0700.0063-E55
E77	ALH20001017.0700.0063-E56
E78	ALH20001017.0700.0063-E57
E79	ALH20001017.0700.0063-E58
E111	ALH20001017.0700.0063-E59
E81	ALH20001017.0700.0063-E60
E82	ALH20001017.0700.0063-E61
E83	ALH20001017.0700.0063-E62
E84	ALH20001017.0700.0063-E63
E85	ALH20001017.0700.0063-E64
E86	ALH20001017.0700.0063-E65
E87	ALH20001017.0700.0063-E66
E88	ALH20001017.0700.0063-E67
E89	ALH20001017.0700.0063-E68
E90	ALH20001017.0700.0063-E69
E91	ALH20001017.0700.0063-E70
E92	ALH20001017.0700.0063-E71
E93	ALH20001017.0700.0063-E72
E95	ALH20001017.0700.0063-E73
E96	ALH20001017.0700.0063-E74
E97	ALH20001017.0700.0063-E75
E98	ALH20001017.0700.0063-E76
E99	ALH20001017.0700.0063-E77
E100	ALH20001017.0700.0063-E78
