CE11	AFA20001020.1800.0161-CE1
CE13	AFA20001020.1800.0161-CE2
CE14	AFA20001020.1800.0161-CE3
CE15	AFA20001020.1800.0161-CE4
CE16	AFA20001020.1800.0161-CE5
CE17	AFA20001020.1800.0161-CE6
CE18	AFA20001020.1800.0161-CE7
CE19	AFA20001020.1800.0161-CE8
CE20	AFA20001020.1800.0161-CE9
CE21	AFA20001020.1800.0161-CE10
CE22	AFA20001020.1800.0161-CE11
CE23	AFA20001020.1800.0161-CE12
CE25	AFA20001020.1800.0161-CE13
CE26	AFA20001020.1800.0161-CE14
CE27	AFA20001020.1800.0161-CE15
CE1	AFA20001020.1800.0161-CE16
CE2	AFA20001020.1800.0161-CE17
CE3	AFA20001020.1800.0161-CE18
CE4	AFA20001020.1800.0161-CE19
CE5	AFA20001020.1800.0161-CE20
CE6	AFA20001020.1800.0161-CE21
CE7	AFA20001020.1800.0161-CE22
CE8	AFA20001020.1800.0161-CE23
CE9	AFA20001020.1800.0161-CE24
CE10	AFA20001020.1800.0161-CE25
E14	AFA20001020.1800.0161-E1
E16	AFA20001020.1800.0161-E2
E17	AFA20001020.1800.0161-E3
E18	AFA20001020.1800.0161-E4
E20	AFA20001020.1800.0161-E5
E21	AFA20001020.1800.0161-E6
E22	AFA20001020.1800.0161-E7
E23	AFA20001020.1800.0161-E8
E24	AFA20001020.1800.0161-E9
E25	AFA20001020.1800.0161-E10
E26	AFA20001020.1800.0161-E11
E27	AFA20001020.1800.0161-E12
E29	AFA20001020.1800.0161-E13
E30	AFA20001020.1800.0161-E14
E32	AFA20001020.1800.0161-E15
E33	AFA20001020.1800.0161-E16
E1	AFA20001020.1800.0161-E17
E34	AFA20001020.1800.0161-E18
E35	AFA20001020.1800.0161-E19
E2	AFA20001020.1800.0161-E20
E3	AFA20001020.1800.0161-E21
E4	AFA20001020.1800.0161-E22
E5	AFA20001020.1800.0161-E23
E6	AFA20001020.1800.0161-E24
E7	AFA20001020.1800.0161-E25
E8	AFA20001020.1800.0161-E26
E9	AFA20001020.1800.0161-E27
E10	AFA20001020.1800.0161-E28
E11	AFA20001020.1800.0161-E29
E12	AFA20001020.1800.0161-E30
E13	AFA20001020.1800.0161-E31
EM1	AFA20001020.1800.0161-E17-1
EM19	AFA20001020.1800.0161-E27-2
EM20	AFA20001020.1800.0161-E27-3
EM21	AFA20001020.1800.0161-E29-4
EM22	AFA20001020.1800.0161-E22-5
EM23	AFA20001020.1800.0161-E22-6
EM24	AFA20001020.1800.0161-E22-7
EM25	AFA20001020.1800.0161-E1-8
EM27	AFA20001020.1800.0161-E2-9
EM28	AFA20001020.1800.0161-E27-10
EM29	AFA20001020.1800.0161-E22-11
EM30	AFA20001020.1800.0161-E27-12
EM31	AFA20001020.1800.0161-E28-13
EM32	AFA20001020.1800.0161-E27-14
EM33	AFA20001020.1800.0161-E22-15
EM34	AFA20001020.1800.0161-E27-16
EM35	AFA20001020.1800.0161-E22-17
EM36	AFA20001020.1800.0161-E22-18
EM38	AFA20001020.1800.0161-E3-19
EM39	AFA20001020.1800.0161-E4-20
EM40	AFA20001020.1800.0161-E5-21
EM41	AFA20001020.1800.0161-E17-22
EM42	AFA20001020.1800.0161-E6-23
EM43	AFA20001020.1800.0161-E4-24
EM44	AFA20001020.1800.0161-E7-25
EM45	AFA20001020.1800.0161-E8-26
EM46	AFA20001020.1800.0161-E9-27
EM47	AFA20001020.1800.0161-E10-28
EM48	AFA20001020.1800.0161-E23-29
EM49	AFA20001020.1800.0161-E9-30
EM50	AFA20001020.1800.0161-E25-31
EM51	AFA20001020.1800.0161-E9-32
EM52	AFA20001020.1800.0161-E11-33
EM53	AFA20001020.1800.0161-E29-34
EM54	AFA20001020.1800.0161-E12-35
EM55	AFA20001020.1800.0161-E13-36
EM56	AFA20001020.1800.0161-E14-37
EM58	AFA20001020.1800.0161-E15-38
EM59	AFA20001020.1800.0161-E16-39
EM60	AFA20001020.1800.0161-E11-40
EM61	AFA20001020.1800.0161-E18-41
EM62	AFA20001020.1800.0161-E18-42
EM63	AFA20001020.1800.0161-E18-43
