CE14	ALH20001005.0700.0064-CE1
CE15	ALH20001005.0700.0064-CE2
CE16	ALH20001005.0700.0064-CE3
CE17	ALH20001005.0700.0064-CE4
CE18	ALH20001005.0700.0064-CE5
CE19	ALH20001005.0700.0064-CE6
CE20	ALH20001005.0700.0064-CE7
CE21	ALH20001005.0700.0064-CE8
CE1	ALH20001005.0700.0064-CE9
CE2	ALH20001005.0700.0064-CE10
CE5	ALH20001005.0700.0064-CE11
CE8	ALH20001005.0700.0064-CE12
CE9	ALH20001005.0700.0064-CE13
CE10	ALH20001005.0700.0064-CE14
CE11	ALH20001005.0700.0064-CE15
CE12	ALH20001005.0700.0064-CE16
CE13	ALH20001005.0700.0064-CE17
E17	ALH20001005.0700.0064-E1
E18	ALH20001005.0700.0064-E2
E19	ALH20001005.0700.0064-E3
E20	ALH20001005.0700.0064-E4
E22	ALH20001005.0700.0064-E5
E23	ALH20001005.0700.0064-E6
E24	ALH20001005.0700.0064-E7
E25	ALH20001005.0700.0064-E8
E26	ALH20001005.0700.0064-E9
E28	ALH20001005.0700.0064-E10
E29	ALH20001005.0700.0064-E11
E30	ALH20001005.0700.0064-E12
E1	ALH20001005.0700.0064-E13
E2	ALH20001005.0700.0064-E14
E5	ALH20001005.0700.0064-E15
E6	ALH20001005.0700.0064-E16
E9	ALH20001005.0700.0064-E17
E10	ALH20001005.0700.0064-E18
E11	ALH20001005.0700.0064-E19
E12	ALH20001005.0700.0064-E20
E13	ALH20001005.0700.0064-E21
E14	ALH20001005.0700.0064-E22
E15	ALH20001005.0700.0064-E23
EM1	ALH20001005.0700.0064-E13-1
EM18	ALH20001005.0700.0064-E1-2
EM19	ALH20001005.0700.0064-E2-3
EM20	ALH20001005.0700.0064-E2-4
EM21	ALH20001005.0700.0064-E3-5
EM22	ALH20001005.0700.0064-E4-6
EM4	ALH20001005.0700.0064-E2-7
EM24	ALH20001005.0700.0064-E5-8
EM25	ALH20001005.0700.0064-E17-9
EM26	ALH20001005.0700.0064-E6-10
EM27	ALH20001005.0700.0064-E7-11
EM28	ALH20001005.0700.0064-E8-12
EM29	ALH20001005.0700.0064-E23-13
EM30	ALH20001005.0700.0064-E21-14
EM31	ALH20001005.0700.0064-E14-15
EM32	ALH20001005.0700.0064-E2-16
EM33	ALH20001005.0700.0064-E9-17
EM35	ALH20001005.0700.0064-E17-18
EM36	ALH20001005.0700.0064-E10-19
EM37	ALH20001005.0700.0064-E11-20
EM38	ALH20001005.0700.0064-E12-21
EM2	ALH20001005.0700.0064-E14-22
EM5	ALH20001005.0700.0064-E16-23
EM9	ALH20001005.0700.0064-E17-24
EM10	ALH20001005.0700.0064-E15-25
EM11	ALH20001005.0700.0064-E18-26
EM12	ALH20001005.0700.0064-E19-27
EM13	ALH20001005.0700.0064-E15-28
EM14	ALH20001005.0700.0064-E18-29
EM15	ALH20001005.0700.0064-E20-30
EM16	ALH20001005.0700.0064-E22-31
EM17	ALH20001005.0700.0064-E23-32
R1	ALH20001005.0700.0064-R1
R2	ALH20001005.0700.0064-R2
R3	ALH20001005.0700.0064-R3
R4	ALH20001005.0700.0064-R4
R5	ALH20001005.0700.0064-R5
R6	ALH20001005.0700.0064-R6
R7	ALH20001005.0700.0064-R7
R8	ALH20001005.0700.0064-R8
R9	ALH20001005.0700.0064-R9
R10	ALH20001005.0700.0064-R10
RM1	ALH20001005.0700.0064-R1-1
RM2	ALH20001005.0700.0064-R2-1
RM3	ALH20001005.0700.0064-R3-1
RM4	ALH20001005.0700.0064-R4-1
RM5	ALH20001005.0700.0064-R5-1
RM6	ALH20001005.0700.0064-R6-1
RM7	ALH20001005.0700.0064-R7-1
RM8	ALH20001005.0700.0064-R8-1
RM9	ALH20001005.0700.0064-R9-1
RM10	ALH20001005.0700.0064-R10-1
Q1	ALH20001005.0700.0064-T1
