CE12	AFA20001104.1400.0114-CE1
CE13	AFA20001104.1400.0114-CE2
CE14	AFA20001104.1400.0114-CE3
CE15	AFA20001104.1400.0114-CE4
CE16	AFA20001104.1400.0114-CE5
CE17	AFA20001104.1400.0114-CE6
CE18	AFA20001104.1400.0114-CE7
CE19	AFA20001104.1400.0114-CE8
CE20	AFA20001104.1400.0114-CE9
CE22	AFA20001104.1400.0114-CE10
CE2	AFA20001104.1400.0114-CE11
CE3	AFA20001104.1400.0114-CE12
CE4	AFA20001104.1400.0114-CE13
CE5	AFA20001104.1400.0114-CE14
CE7	AFA20001104.1400.0114-CE15
CE8	AFA20001104.1400.0114-CE16
CE9	AFA20001104.1400.0114-CE17
CE11	AFA20001104.1400.0114-CE18
E14	AFA20001104.1400.0114-E1
E15	AFA20001104.1400.0114-E2
E16	AFA20001104.1400.0114-E3
E17	AFA20001104.1400.0114-E4
E18	AFA20001104.1400.0114-E5
E19	AFA20001104.1400.0114-E6
E20	AFA20001104.1400.0114-E7
E21	AFA20001104.1400.0114-E8
E22	AFA20001104.1400.0114-E9
E24	AFA20001104.1400.0114-E10
E2	AFA20001104.1400.0114-E11
E3	AFA20001104.1400.0114-E12
E4	AFA20001104.1400.0114-E13
E5	AFA20001104.1400.0114-E14
E8	AFA20001104.1400.0114-E15
E10	AFA20001104.1400.0114-E16
E11	AFA20001104.1400.0114-E17
E13	AFA20001104.1400.0114-E18
EM16	AFA20001104.1400.0114-E17-1
EM17	AFA20001104.1400.0114-E13-2
EM18	AFA20001104.1400.0114-E13-3
EM19	AFA20001104.1400.0114-E1-4
EM20	AFA20001104.1400.0114-E2-5
EM21	AFA20001104.1400.0114-E2-6
EM22	AFA20001104.1400.0114-E3-7
EM23	AFA20001104.1400.0114-E2-8
EM24	AFA20001104.1400.0114-E4-9
EM25	AFA20001104.1400.0114-E4-10
EM26	AFA20001104.1400.0114-E4-11
EM27	AFA20001104.1400.0114-E13-12
EM28	AFA20001104.1400.0114-E17-13
EM30	AFA20001104.1400.0114-E5-14
EM31	AFA20001104.1400.0114-E5-15
EM32	AFA20001104.1400.0114-E5-16
EM33	AFA20001104.1400.0114-E6-17
EM34	AFA20001104.1400.0114-E7-18
EM35	AFA20001104.1400.0114-E2-19
EM36	AFA20001104.1400.0114-E11-20
EM37	AFA20001104.1400.0114-E7-21
EM38	AFA20001104.1400.0114-E17-22
EM39	AFA20001104.1400.0114-E17-23
EM40	AFA20001104.1400.0114-E7-24
EM41	AFA20001104.1400.0114-E8-25
EM42	AFA20001104.1400.0114-E9-26
EM44	AFA20001104.1400.0114-E10-27
EM45	AFA20001104.1400.0114-E10-28
EM46	AFA20001104.1400.0114-E2-29
EM47	AFA20001104.1400.0114-E9-30
EM48	AFA20001104.1400.0114-E13-31
EM49	AFA20001104.1400.0114-E13-32
EM50	AFA20001104.1400.0114-E1-33
EM51	AFA20001104.1400.0114-E17-34
EM2	AFA20001104.1400.0114-E11-35
EM3	AFA20001104.1400.0114-E12-36
EM5	AFA20001104.1400.0114-E13-37
EM6	AFA20001104.1400.0114-E13-38
EM7	AFA20001104.1400.0114-E13-39
EM8	AFA20001104.1400.0114-E14-40
EM9	AFA20001104.1400.0114-E13-41
EM11	AFA20001104.1400.0114-E15-42
EM12	AFA20001104.1400.0114-E16-43
EM13	AFA20001104.1400.0114-E17-44
EM14	AFA20001104.1400.0114-E11-45
EM15	AFA20001104.1400.0114-E18-46
R1	AFA20001104.1400.0114-R1
R6	AFA20001104.1400.0114-R2
R8	AFA20001104.1400.0114-R3
R11	AFA20001104.1400.0114-R4
R12	AFA20001104.1400.0114-R5
RM1	AFA20001104.1400.0114-R1-1
RM6	AFA20001104.1400.0114-R2-1
RM8	AFA20001104.1400.0114-R3-1
RM12	AFA20001104.1400.0114-R4-1
RM13	AFA20001104.1400.0114-R5-1
V6	AFA20001104.1400.0114-EV1
VM6	AFA20001104.1400.0114-EV1-1
Q1	AFA20001104.1400.0114-T1
Q2	AFA20001104.1400.0114-T2
Q3	AFA20001104.1400.0114-T3
