CE10	AFA20001208.1400.0073-CE1
CE11	AFA20001208.1400.0073-CE2
CE12	AFA20001208.1400.0073-CE3
CE13	AFA20001208.1400.0073-CE4
CE14	AFA20001208.1400.0073-CE5
CE15	AFA20001208.1400.0073-CE6
CE16	AFA20001208.1400.0073-CE7
CE17	AFA20001208.1400.0073-CE8
CE18	AFA20001208.1400.0073-CE9
CE19	AFA20001208.1400.0073-CE10
CE20	AFA20001208.1400.0073-CE11
CE21	AFA20001208.1400.0073-CE12
CE22	AFA20001208.1400.0073-CE13
CE23	AFA20001208.1400.0073-CE14
CE24	AFA20001208.1400.0073-CE15
CE25	AFA20001208.1400.0073-CE16
CE26	AFA20001208.1400.0073-CE17
CE27	AFA20001208.1400.0073-CE18
CE2	AFA20001208.1400.0073-CE19
CE3	AFA20001208.1400.0073-CE20
CE4	AFA20001208.1400.0073-CE21
CE5	AFA20001208.1400.0073-CE22
CE6	AFA20001208.1400.0073-CE23
CE7	AFA20001208.1400.0073-CE24
CE8	AFA20001208.1400.0073-CE25
CE9	AFA20001208.1400.0073-CE26
E12	AFA20001208.1400.0073-E1
E13	AFA20001208.1400.0073-E2
E14	AFA20001208.1400.0073-E3
E15	AFA20001208.1400.0073-E4
E16	AFA20001208.1400.0073-E5
E17	AFA20001208.1400.0073-E6
E18	AFA20001208.1400.0073-E7
E19	AFA20001208.1400.0073-E8
E20	AFA20001208.1400.0073-E9
E21	AFA20001208.1400.0073-E10
E22	AFA20001208.1400.0073-E11
E23	AFA20001208.1400.0073-E12
E25	AFA20001208.1400.0073-E13
E26	AFA20001208.1400.0073-E14
E27	AFA20001208.1400.0073-E15
E28	AFA20001208.1400.0073-E16
E29	AFA20001208.1400.0073-E17
E30	AFA20001208.1400.0073-E18
E31	AFA20001208.1400.0073-E19
E32	AFA20001208.1400.0073-E20
E33	AFA20001208.1400.0073-E21
E34	AFA20001208.1400.0073-E22
E35	AFA20001208.1400.0073-E23
E36	AFA20001208.1400.0073-E24
E37	AFA20001208.1400.0073-E25
E38	AFA20001208.1400.0073-E26
E39	AFA20001208.1400.0073-E27
E40	AFA20001208.1400.0073-E28
E2	AFA20001208.1400.0073-E29
E3	AFA20001208.1400.0073-E30
E4	AFA20001208.1400.0073-E31
E5	AFA20001208.1400.0073-E32
E7	AFA20001208.1400.0073-E33
E8	AFA20001208.1400.0073-E34
E9	AFA20001208.1400.0073-E35
E10	AFA20001208.1400.0073-E36
E11	AFA20001208.1400.0073-E37
EM13	AFA20001208.1400.0073-E1-1
EM14	AFA20001208.1400.0073-E37-2
EM15	AFA20001208.1400.0073-E2-3
EM16	AFA20001208.1400.0073-E3-4
EM17	AFA20001208.1400.0073-E4-5
EM18	AFA20001208.1400.0073-E37-6
EM19	AFA20001208.1400.0073-E3-7
EM20	AFA20001208.1400.0073-E5-8
EM21	AFA20001208.1400.0073-E6-9
EM22	AFA20001208.1400.0073-E7-10
EM23	AFA20001208.1400.0073-E5-11
EM24	AFA20001208.1400.0073-E37-12
EM25	AFA20001208.1400.0073-E34-13
EM26	AFA20001208.1400.0073-E6-14
EM27	AFA20001208.1400.0073-E8-15
EM28	AFA20001208.1400.0073-E9-16
EM29	AFA20001208.1400.0073-E8-17
EM31	AFA20001208.1400.0073-E10-18
EM32	AFA20001208.1400.0073-E8-19
EM33	AFA20001208.1400.0073-E11-20
EM34	AFA20001208.1400.0073-E12-21
EM35	AFA20001208.1400.0073-E5-22
EM37	AFA20001208.1400.0073-E34-23
EM38	AFA20001208.1400.0073-E36-24
EM40	AFA20001208.1400.0073-E37-25
EM41	AFA20001208.1400.0073-E13-26
EM42	AFA20001208.1400.0073-E14-27
EM43	AFA20001208.1400.0073-E15-28
EM44	AFA20001208.1400.0073-E16-29
EM45	AFA20001208.1400.0073-E17-30
EM46	AFA20001208.1400.0073-E15-31
EM47	AFA20001208.1400.0073-E18-32
EM48	AFA20001208.1400.0073-E37-33
EM49	AFA20001208.1400.0073-E37-34
EM50	AFA20001208.1400.0073-E37-35
EM51	AFA20001208.1400.0073-E19-36
EM52	AFA20001208.1400.0073-E20-37
EM53	AFA20001208.1400.0073-E37-38
EM54	AFA20001208.1400.0073-E37-39
EM55	AFA20001208.1400.0073-E37-40
EM56	AFA20001208.1400.0073-E21-41
EM57	AFA20001208.1400.0073-E22-42
EM58	AFA20001208.1400.0073-E21-43
EM59	AFA20001208.1400.0073-E23-44
EM60	AFA20001208.1400.0073-E25-45
EM61	AFA20001208.1400.0073-E24-46
EM62	AFA20001208.1400.0073-E26-47
EM63	AFA20001208.1400.0073-E27-48
EM64	AFA20001208.1400.0073-E27-49
EM65	AFA20001208.1400.0073-E37-50
EM66	AFA20001208.1400.0073-E15-51
EM67	AFA20001208.1400.0073-E28-52
EM68	AFA20001208.1400.0073-E14-53
EM69	AFA20001208.1400.0073-E37-54
EM70	AFA20001208.1400.0073-E37-55
EM71	AFA20001208.1400.0073-E27-56
EM72	AFA20001208.1400.0073-E29-57
EM73	AFA20001208.1400.0073-E29-58
EM74	AFA20001208.1400.0073-E37-59
EM2	AFA20001208.1400.0073-E29-60
EM3	AFA20001208.1400.0073-E30-61
EM4	AFA20001208.1400.0073-E31-62
EM5	AFA20001208.1400.0073-E29-63
EM6	AFA20001208.1400.0073-E32-64
EM7	AFA20001208.1400.0073-E33-65
EM8	AFA20001208.1400.0073-E35-66
EM9	AFA20001208.1400.0073-E34-67
EM10	AFA20001208.1400.0073-E34-68
EM11	AFA20001208.1400.0073-E36-69
EM12	AFA20001208.1400.0073-E37-70
R1	AFA20001208.1400.0073-R1
R2	AFA20001208.1400.0073-R2
R3	AFA20001208.1400.0073-R3
R4	AFA20001208.1400.0073-R4
R5	AFA20001208.1400.0073-R5
R6	AFA20001208.1400.0073-R6
R7	AFA20001208.1400.0073-R7
R8	AFA20001208.1400.0073-R8
R9	AFA20001208.1400.0073-R9
R10	AFA20001208.1400.0073-R10
R11	AFA20001208.1400.0073-R11
R12	AFA20001208.1400.0073-R12
R13	AFA20001208.1400.0073-R13
R14	AFA20001208.1400.0073-R14
RM1	AFA20001208.1400.0073-R1-1
RM3	AFA20001208.1400.0073-R2-1
RM4	AFA20001208.1400.0073-R3-1
RM5	AFA20001208.1400.0073-R4-1
RM6	AFA20001208.1400.0073-R5-1
RM7	AFA20001208.1400.0073-R6-1
RM8	AFA20001208.1400.0073-R7-1
RM9	AFA20001208.1400.0073-R8-1
RM10	AFA20001208.1400.0073-R9-1
RM11	AFA20001208.1400.0073-R10-1
RM12	AFA20001208.1400.0073-R11-1
RM13	AFA20001208.1400.0073-R12-1
RM14	AFA20001208.1400.0073-R13-1
RM15	AFA20001208.1400.0073-R14-1
V1	AFA20001208.1400.0073-EV1
V2	AFA20001208.1400.0073-EV2
V3	AFA20001208.1400.0073-EV3
V4	AFA20001208.1400.0073-EV4
