CE12	AFA20001222.1400.0086-CE1
CE13	AFA20001222.1400.0086-CE2
CE14	AFA20001222.1400.0086-CE3
CE15	AFA20001222.1400.0086-CE4
CE16	AFA20001222.1400.0086-CE5
CE1	AFA20001222.1400.0086-CE6
CE2	AFA20001222.1400.0086-CE7
CE3	AFA20001222.1400.0086-CE8
CE4	AFA20001222.1400.0086-CE9
CE5	AFA20001222.1400.0086-CE10
CE8	AFA20001222.1400.0086-CE11
CE9	AFA20001222.1400.0086-CE12
CE10	AFA20001222.1400.0086-CE13
CE11	AFA20001222.1400.0086-CE14
E16	AFA20001222.1400.0086-E1
E17	AFA20001222.1400.0086-E2
E18	AFA20001222.1400.0086-E3
E19	AFA20001222.1400.0086-E4
E20	AFA20001222.1400.0086-E5
E1	AFA20001222.1400.0086-E6
E2	AFA20001222.1400.0086-E7
E3	AFA20001222.1400.0086-E8
E4	AFA20001222.1400.0086-E9
E5	AFA20001222.1400.0086-E10
E7	AFA20001222.1400.0086-E11
E10	AFA20001222.1400.0086-E12
E11	AFA20001222.1400.0086-E13
E12	AFA20001222.1400.0086-E14
E13	AFA20001222.1400.0086-E15
E14	AFA20001222.1400.0086-E16
E15	AFA20001222.1400.0086-E17
EM20	AFA20001222.1400.0086-E6-1
EM21	AFA20001222.1400.0086-E2-2
EM22	AFA20001222.1400.0086-E16-3
EM23	AFA20001222.1400.0086-E3-4
EM24	AFA20001222.1400.0086-E4-5
EM25	AFA20001222.1400.0086-E5-6
EM26	AFA20001222.1400.0086-E5-7
EM27	AFA20001222.1400.0086-E13-8
EM2	AFA20001222.1400.0086-E7-9
EM3	AFA20001222.1400.0086-E8-10
EM4	AFA20001222.1400.0086-E6-11
EM5	AFA20001222.1400.0086-E6-12
EM6	AFA20001222.1400.0086-E9-13
EM7	AFA20001222.1400.0086-E9-14
EM8	AFA20001222.1400.0086-E10-15
EM9	AFA20001222.1400.0086-E11-16
EM12	AFA20001222.1400.0086-E12-17
EM13	AFA20001222.1400.0086-E12-18
EM14	AFA20001222.1400.0086-E14-19
EM15	AFA20001222.1400.0086-E15-20
EM16	AFA20001222.1400.0086-E16-21
EM17	AFA20001222.1400.0086-E17-22
EM18	AFA20001222.1400.0086-E1-23
R1	AFA20001222.1400.0086-R1
R2	AFA20001222.1400.0086-R2
R3	AFA20001222.1400.0086-R3
R4	AFA20001222.1400.0086-R4
R5	AFA20001222.1400.0086-R5
R6	AFA20001222.1400.0086-R6
RM1	AFA20001222.1400.0086-R1-1
RM2	AFA20001222.1400.0086-R2-1
RM3	AFA20001222.1400.0086-R3-1
RM4	AFA20001222.1400.0086-R4-1
RM5	AFA20001222.1400.0086-R5-1
RM6	AFA20001222.1400.0086-R6-1
V1	AFA20001222.1400.0086-EV1
V2	AFA20001222.1400.0086-EV2
VM1	AFA20001222.1400.0086-EV1-1
VM2	AFA20001222.1400.0086-EV2-1
Q1	AFA20001222.1400.0086-T1
Q3	AFA20001222.1400.0086-T2
Q4	AFA20001222.1400.0086-T3
Q5	AFA20001222.1400.0086-V1
Q6	AFA20001222.1400.0086-V2
Q7	AFA20001222.1400.0086-T4
QM5	AFA20001222.1400.0086-V1-1
QM6	AFA20001222.1400.0086-V2-1
