CE14	ALH20001114.0700.0024-CE1
CE15	ALH20001114.0700.0024-CE2
CE17	ALH20001114.0700.0024-CE3
CE18	ALH20001114.0700.0024-CE4
CE19	ALH20001114.0700.0024-CE5
CE20	ALH20001114.0700.0024-CE6
CE21	ALH20001114.0700.0024-CE7
CE23	ALH20001114.0700.0024-CE8
CE24	ALH20001114.0700.0024-CE9
CE25	ALH20001114.0700.0024-CE10
CE26	ALH20001114.0700.0024-CE11
CE27	ALH20001114.0700.0024-CE12
CE28	ALH20001114.0700.0024-CE13
CE29	ALH20001114.0700.0024-CE14
CE30	ALH20001114.0700.0024-CE15
CE31	ALH20001114.0700.0024-CE16
CE32	ALH20001114.0700.0024-CE17
CE33	ALH20001114.0700.0024-CE18
CE34	ALH20001114.0700.0024-CE19
CE35	ALH20001114.0700.0024-CE20
CE36	ALH20001114.0700.0024-CE21
CE37	ALH20001114.0700.0024-CE22
CE38	ALH20001114.0700.0024-CE23
CE39	ALH20001114.0700.0024-CE24
CE40	ALH20001114.0700.0024-CE25
CE1	ALH20001114.0700.0024-CE26
CE2	ALH20001114.0700.0024-CE27
CE3	ALH20001114.0700.0024-CE28
CE4	ALH20001114.0700.0024-CE29
CE5	ALH20001114.0700.0024-CE30
CE6	ALH20001114.0700.0024-CE31
CE7	ALH20001114.0700.0024-CE32
CE8	ALH20001114.0700.0024-CE33
CE9	ALH20001114.0700.0024-CE34
CE10	ALH20001114.0700.0024-CE35
CE11	ALH20001114.0700.0024-CE36
CE12	ALH20001114.0700.0024-CE37
CE13	ALH20001114.0700.0024-CE38
E15	ALH20001114.0700.0024-E1
E16	ALH20001114.0700.0024-E2
E18	ALH20001114.0700.0024-E3
E19	ALH20001114.0700.0024-E4
E20	ALH20001114.0700.0024-E5
E21	ALH20001114.0700.0024-E6
E22	ALH20001114.0700.0024-E7
E24	ALH20001114.0700.0024-E8
E25	ALH20001114.0700.0024-E9
E26	ALH20001114.0700.0024-E10
E27	ALH20001114.0700.0024-E11
E28	ALH20001114.0700.0024-E12
E29	ALH20001114.0700.0024-E13
E30	ALH20001114.0700.0024-E14
E31	ALH20001114.0700.0024-E15
E32	ALH20001114.0700.0024-E16
E33	ALH20001114.0700.0024-E17
E34	ALH20001114.0700.0024-E18
E35	ALH20001114.0700.0024-E19
E36	ALH20001114.0700.0024-E20
E37	ALH20001114.0700.0024-E21
E38	ALH20001114.0700.0024-E22
E39	ALH20001114.0700.0024-E23
E40	ALH20001114.0700.0024-E24
E41	ALH20001114.0700.0024-E25
E1	ALH20001114.0700.0024-E26
E2	ALH20001114.0700.0024-E27
E3	ALH20001114.0700.0024-E28
E4	ALH20001114.0700.0024-E29
E5	ALH20001114.0700.0024-E30
E6	ALH20001114.0700.0024-E31
E7	ALH20001114.0700.0024-E32
E8	ALH20001114.0700.0024-E33
E9	ALH20001114.0700.0024-E34
E10	ALH20001114.0700.0024-E35
E11	ALH20001114.0700.0024-E36
E12	ALH20001114.0700.0024-E37
E13	ALH20001114.0700.0024-E38
E14	ALH20001114.0700.0024-E39
EM1	ALH20001114.0700.0024-E26-1
EM17	ALH20001114.0700.0024-E1-2
EM18	ALH20001114.0700.0024-E2-3
EM20	ALH20001114.0700.0024-E3-4
EM21	ALH20001114.0700.0024-E4-5
EM22	ALH20001114.0700.0024-E5-6
EM23	ALH20001114.0700.0024-E6-7
EM24	ALH20001114.0700.0024-E7-8
EM26	ALH20001114.0700.0024-E8-9
EM27	ALH20001114.0700.0024-E8-10
EM28	ALH20001114.0700.0024-E9-11
EM29	ALH20001114.0700.0024-E10-12
EM30	ALH20001114.0700.0024-E11-13
EM31	ALH20001114.0700.0024-E12-14
EM32	ALH20001114.0700.0024-E13-15
EM33	ALH20001114.0700.0024-E14-16
EM34	ALH20001114.0700.0024-E15-17
EM35	ALH20001114.0700.0024-E15-18
EM36	ALH20001114.0700.0024-E16-19
EM38	ALH20001114.0700.0024-E17-20
EM39	ALH20001114.0700.0024-E18-21
EM40	ALH20001114.0700.0024-E19-22
EM41	ALH20001114.0700.0024-E20-23
EM42	ALH20001114.0700.0024-E21-24
EM43	ALH20001114.0700.0024-E22-25
EM44	ALH20001114.0700.0024-E23-26
EM45	ALH20001114.0700.0024-E24-27
EM46	ALH20001114.0700.0024-E25-28
EM2	ALH20001114.0700.0024-E27-29
EM3	ALH20001114.0700.0024-E28-30
EM4	ALH20001114.0700.0024-E29-31
EM5	ALH20001114.0700.0024-E30-32
EM6	ALH20001114.0700.0024-E31-33
EM7	ALH20001114.0700.0024-E30-34
EM8	ALH20001114.0700.0024-E32-35
EM9	ALH20001114.0700.0024-E33-36
EM10	ALH20001114.0700.0024-E34-37
EM11	ALH20001114.0700.0024-E35-38
EM12	ALH20001114.0700.0024-E36-39
EM13	ALH20001114.0700.0024-E37-40
EM14	ALH20001114.0700.0024-E38-41
EM15	ALH20001114.0700.0024-E38-42
EM16	ALH20001114.0700.0024-E39-43
R2	ALH20001114.0700.0024-R1
RM2	ALH20001114.0700.0024-R1-1
Q1	ALH20001114.0700.0024-T1
