CE13	ALH20001016.0700.0048-CE1
CE14	ALH20001016.0700.0048-CE2
CE15	ALH20001016.0700.0048-CE3
CE17	ALH20001016.0700.0048-CE4
CE18	ALH20001016.0700.0048-CE5
CE19	ALH20001016.0700.0048-CE6
CE20	ALH20001016.0700.0048-CE7
CE21	ALH20001016.0700.0048-CE8
CE22	ALH20001016.0700.0048-CE9
CE24	ALH20001016.0700.0048-CE10
CE25	ALH20001016.0700.0048-CE11
CE26	ALH20001016.0700.0048-CE12
CE27	ALH20001016.0700.0048-CE13
CE28	ALH20001016.0700.0048-CE14
CE30	ALH20001016.0700.0048-CE15
CE31	ALH20001016.0700.0048-CE16
CE32	ALH20001016.0700.0048-CE17
CE33	ALH20001016.0700.0048-CE18
CE34	ALH20001016.0700.0048-CE19
CE35	ALH20001016.0700.0048-CE20
CE36	ALH20001016.0700.0048-CE21
CE37	ALH20001016.0700.0048-CE22
CE38	ALH20001016.0700.0048-CE23
CE39	ALH20001016.0700.0048-CE24
CE1	ALH20001016.0700.0048-CE25
CE40	ALH20001016.0700.0048-CE26
CE41	ALH20001016.0700.0048-CE27
CE42	ALH20001016.0700.0048-CE28
CE43	ALH20001016.0700.0048-CE29
CE44	ALH20001016.0700.0048-CE30
CE45	ALH20001016.0700.0048-CE31
CE46	ALH20001016.0700.0048-CE32
CE47	ALH20001016.0700.0048-CE33
CE49	ALH20001016.0700.0048-CE34
CE50	ALH20001016.0700.0048-CE35
CE51	ALH20001016.0700.0048-CE36
CE52	ALH20001016.0700.0048-CE37
CE53	ALH20001016.0700.0048-CE38
CE54	ALH20001016.0700.0048-CE39
CE55	ALH20001016.0700.0048-CE40
CE56	ALH20001016.0700.0048-CE41
CE2	ALH20001016.0700.0048-CE42
CE3	ALH20001016.0700.0048-CE43
CE4	ALH20001016.0700.0048-CE44
CE23	ALH20001016.0700.0048-CE45
CE6	ALH20001016.0700.0048-CE46
CE7	ALH20001016.0700.0048-CE47
CE8	ALH20001016.0700.0048-CE48
CE9	ALH20001016.0700.0048-CE49
CE11	ALH20001016.0700.0048-CE50
CE12	ALH20001016.0700.0048-CE51
E16	ALH20001016.0700.0048-E1
E17	ALH20001016.0700.0048-E2
E18	ALH20001016.0700.0048-E3
E81	ALH20001016.0700.0048-E4
E21	ALH20001016.0700.0048-E5
E22	ALH20001016.0700.0048-E6
E24	ALH20001016.0700.0048-E7
E25	ALH20001016.0700.0048-E8
E26	ALH20001016.0700.0048-E9
E27	ALH20001016.0700.0048-E10
E30	ALH20001016.0700.0048-E11
E31	ALH20001016.0700.0048-E12
E32	ALH20001016.0700.0048-E13
E33	ALH20001016.0700.0048-E14
E34	ALH20001016.0700.0048-E15
E35	ALH20001016.0700.0048-E16
E36	ALH20001016.0700.0048-E17
E37	ALH20001016.0700.0048-E18
E39	ALH20001016.0700.0048-E19
E40	ALH20001016.0700.0048-E20
E41	ALH20001016.0700.0048-E21
E1	ALH20001016.0700.0048-E22
E42	ALH20001016.0700.0048-E23
E43	ALH20001016.0700.0048-E24
E44	ALH20001016.0700.0048-E25
E45	ALH20001016.0700.0048-E26
E46	ALH20001016.0700.0048-E27
E47	ALH20001016.0700.0048-E28
E48	ALH20001016.0700.0048-E29
E50	ALH20001016.0700.0048-E30
E51	ALH20001016.0700.0048-E31
E52	ALH20001016.0700.0048-E32
E53	ALH20001016.0700.0048-E33
E54	ALH20001016.0700.0048-E34
E55	ALH20001016.0700.0048-E35
E56	ALH20001016.0700.0048-E36
E57	ALH20001016.0700.0048-E37
E58	ALH20001016.0700.0048-E38
E59	ALH20001016.0700.0048-E39
E60	ALH20001016.0700.0048-E40
E61	ALH20001016.0700.0048-E41
E62	ALH20001016.0700.0048-E42
E63	ALH20001016.0700.0048-E43
E65	ALH20001016.0700.0048-E44
E66	ALH20001016.0700.0048-E45
E67	ALH20001016.0700.0048-E46
E68	ALH20001016.0700.0048-E47
E69	ALH20001016.0700.0048-E48
E70	ALH20001016.0700.0048-E49
E71	ALH20001016.0700.0048-E50
E72	ALH20001016.0700.0048-E51
E73	ALH20001016.0700.0048-E52
E74	ALH20001016.0700.0048-E53
E75	ALH20001016.0700.0048-E54
E76	ALH20001016.0700.0048-E55
E77	ALH20001016.0700.0048-E56
E78	ALH20001016.0700.0048-E57
E79	ALH20001016.0700.0048-E58
E2	ALH20001016.0700.0048-E59
E80	ALH20001016.0700.0048-E60
E83	ALH20001016.0700.0048-E61
E3	ALH20001016.0700.0048-E62
E4	ALH20001016.0700.0048-E63
E5	ALH20001016.0700.0048-E64
E28	ALH20001016.0700.0048-E65
E7	ALH20001016.0700.0048-E66
E8	ALH20001016.0700.0048-E67
E10	ALH20001016.0700.0048-E68
E11	ALH20001016.0700.0048-E69
E29	ALH20001016.0700.0048-E70
E13	ALH20001016.0700.0048-E71
E14	ALH20001016.0700.0048-E72
E15	ALH20001016.0700.0048-E73
EM1	ALH20001016.0700.0048-E22-1
EM17	ALH20001016.0700.0048-E69-2
EM18	ALH20001016.0700.0048-E69-3
EM19	ALH20001016.0700.0048-E2-4
EM20	ALH20001016.0700.0048-E2-5
EM21	ALH20001016.0700.0048-E3-6
EM22	ALH20001016.0700.0048-E4-7
EM52	ALH20001016.0700.0048-E61-8
EM23	ALH20001016.0700.0048-E73-9
EM24	ALH20001016.0700.0048-E73-10
EM25	ALH20001016.0700.0048-E73-11
EM26	ALH20001016.0700.0048-E1-12
EM27	ALH20001016.0700.0048-E5-13
EM28	ALH20001016.0700.0048-E5-14
EM29	ALH20001016.0700.0048-E6-15
EM30	ALH20001016.0700.0048-E7-16
EM31	ALH20001016.0700.0048-E5-17
EM32	ALH20001016.0700.0048-E8-18
EM33	ALH20001016.0700.0048-E8-19
EM34	ALH20001016.0700.0048-E9-20
EM35	ALH20001016.0700.0048-E9-21
EM36	ALH20001016.0700.0048-E10-22
EM37	ALH20001016.0700.0048-E69-23
EM38	ALH20001016.0700.0048-E66-24
EM41	ALH20001016.0700.0048-E11-25
EM42	ALH20001016.0700.0048-E11-26
EM43	ALH20001016.0700.0048-E12-27
EM44	ALH20001016.0700.0048-E13-28
EM45	ALH20001016.0700.0048-E14-29
EM46	ALH20001016.0700.0048-E15-30
EM47	ALH20001016.0700.0048-E69-31
EM48	ALH20001016.0700.0048-E69-32
EM49	ALH20001016.0700.0048-E16-33
EM50	ALH20001016.0700.0048-E17-34
EM51	ALH20001016.0700.0048-E18-35
EM53	ALH20001016.0700.0048-E19-36
