CE9	ALH20001015.0100.0018-CE1
CE10	ALH20001015.0100.0018-CE2
CE11	ALH20001015.0100.0018-CE3
CE12	ALH20001015.0100.0018-CE4
CE13	ALH20001015.0100.0018-CE5
CE40	ALH20001015.0100.0018-CE6
CE41	ALH20001015.0100.0018-CE7
CE14	ALH20001015.0100.0018-CE8
CE15	ALH20001015.0100.0018-CE9
CE16	ALH20001015.0100.0018-CE10
CE17	ALH20001015.0100.0018-CE11
CE18	ALH20001015.0100.0018-CE12
CE19	ALH20001015.0100.0018-CE13
CE20	ALH20001015.0100.0018-CE14
CE21	ALH20001015.0100.0018-CE15
CE22	ALH20001015.0100.0018-CE16
CE23	ALH20001015.0100.0018-CE17
CE42	ALH20001015.0100.0018-CE18
CE24	ALH20001015.0100.0018-CE19
CE25	ALH20001015.0100.0018-CE20
CE26	ALH20001015.0100.0018-CE21
CE27	ALH20001015.0100.0018-CE22
CE28	ALH20001015.0100.0018-CE23
CE29	ALH20001015.0100.0018-CE24
CE30	ALH20001015.0100.0018-CE25
CE1	ALH20001015.0100.0018-CE26
CE43	ALH20001015.0100.0018-CE27
CE31	ALH20001015.0100.0018-CE28
CE32	ALH20001015.0100.0018-CE29
CE33	ALH20001015.0100.0018-CE30
CE34	ALH20001015.0100.0018-CE31
CE35	ALH20001015.0100.0018-CE32
CE36	ALH20001015.0100.0018-CE33
CE37	ALH20001015.0100.0018-CE34
CE38	ALH20001015.0100.0018-CE35
CE39	ALH20001015.0100.0018-CE36
CE44	ALH20001015.0100.0018-CE37
CE45	ALH20001015.0100.0018-CE38
CE46	ALH20001015.0100.0018-CE39
CE47	ALH20001015.0100.0018-CE40
CE48	ALH20001015.0100.0018-CE41
CE49	ALH20001015.0100.0018-CE42
CE50	ALH20001015.0100.0018-CE43
CE51	ALH20001015.0100.0018-CE44
CE52	ALH20001015.0100.0018-CE45
CE53	ALH20001015.0100.0018-CE46
CE2	ALH20001015.0100.0018-CE47
CE54	ALH20001015.0100.0018-CE48
CE55	ALH20001015.0100.0018-CE49
CE56	ALH20001015.0100.0018-CE50
CE57	ALH20001015.0100.0018-CE51
CE58	ALH20001015.0100.0018-CE52
CE59	ALH20001015.0100.0018-CE53
CE60	ALH20001015.0100.0018-CE54
CE61	ALH20001015.0100.0018-CE55
CE62	ALH20001015.0100.0018-CE56
CE63	ALH20001015.0100.0018-CE57
CE64	ALH20001015.0100.0018-CE58
CE65	ALH20001015.0100.0018-CE59
CE66	ALH20001015.0100.0018-CE60
CE67	ALH20001015.0100.0018-CE61
CE3	ALH20001015.0100.0018-CE62
CE4	ALH20001015.0100.0018-CE63
CE5	ALH20001015.0100.0018-CE64
CE6	ALH20001015.0100.0018-CE65
CE7	ALH20001015.0100.0018-CE66
CE8	ALH20001015.0100.0018-CE67
E12	ALH20001015.0100.0018-E1
E13	ALH20001015.0100.0018-E2
E14	ALH20001015.0100.0018-E3
E15	ALH20001015.0100.0018-E4
E53	ALH20001015.0100.0018-E5
E16	ALH20001015.0100.0018-E6
E54	ALH20001015.0100.0018-E7
E55	ALH20001015.0100.0018-E8
E17	ALH20001015.0100.0018-E9
E18	ALH20001015.0100.0018-E10
E19	ALH20001015.0100.0018-E11
E20	ALH20001015.0100.0018-E12
E21	ALH20001015.0100.0018-E13
E22	ALH20001015.0100.0018-E14
E23	ALH20001015.0100.0018-E15
E24	ALH20001015.0100.0018-E16
E25	ALH20001015.0100.0018-E17
E26	ALH20001015.0100.0018-E18
E27	ALH20001015.0100.0018-E19
E56	ALH20001015.0100.0018-E20
