CE10	AFA20001016.0000.0009-CE1
CE11	AFA20001016.0000.0009-CE2
CE12	AFA20001016.0000.0009-CE3
CE13	AFA20001016.0000.0009-CE4
CE14	AFA20001016.0000.0009-CE5
CE15	AFA20001016.0000.0009-CE6
CE16	AFA20001016.0000.0009-CE7
CE17	AFA20001016.0000.0009-CE8
CE18	AFA20001016.0000.0009-CE9
CE19	AFA20001016.0000.0009-CE10
CE20	AFA20001016.0000.0009-CE11
CE21	AFA20001016.0000.0009-CE12
CE22	AFA20001016.0000.0009-CE13
CE23	AFA20001016.0000.0009-CE14
CE24	AFA20001016.0000.0009-CE15
CE25	AFA20001016.0000.0009-CE16
CE26	AFA20001016.0000.0009-CE17
CE27	AFA20001016.0000.0009-CE18
CE28	AFA20001016.0000.0009-CE19
CE1	AFA20001016.0000.0009-CE20
CE29	AFA20001016.0000.0009-CE21
CE30	AFA20001016.0000.0009-CE22
CE2	AFA20001016.0000.0009-CE23
CE3	AFA20001016.0000.0009-CE24
CE4	AFA20001016.0000.0009-CE25
CE5	AFA20001016.0000.0009-CE26
CE6	AFA20001016.0000.0009-CE27
CE7	AFA20001016.0000.0009-CE28
CE8	AFA20001016.0000.0009-CE29
E16	AFA20001016.0000.0009-E1
E17	AFA20001016.0000.0009-E2
E18	AFA20001016.0000.0009-E3
E20	AFA20001016.0000.0009-E4
E21	AFA20001016.0000.0009-E5
E22	AFA20001016.0000.0009-E6
E23	AFA20001016.0000.0009-E7
E24	AFA20001016.0000.0009-E8
E25	AFA20001016.0000.0009-E9
E26	AFA20001016.0000.0009-E10
E27	AFA20001016.0000.0009-E11
E28	AFA20001016.0000.0009-E12
E29	AFA20001016.0000.0009-E13
E30	AFA20001016.0000.0009-E14
E31	AFA20001016.0000.0009-E15
E1	AFA20001016.0000.0009-E16
E32	AFA20001016.0000.0009-E17
E33	AFA20001016.0000.0009-E18
E34	AFA20001016.0000.0009-E19
E35	AFA20001016.0000.0009-E20
E36	AFA20001016.0000.0009-E21
E37	AFA20001016.0000.0009-E22
E38	AFA20001016.0000.0009-E23
E39	AFA20001016.0000.0009-E24
E40	AFA20001016.0000.0009-E25
E41	AFA20001016.0000.0009-E26
E42	AFA20001016.0000.0009-E27
E43	AFA20001016.0000.0009-E28
E2	AFA20001016.0000.0009-E29
E3	AFA20001016.0000.0009-E30
E4	AFA20001016.0000.0009-E31
E5	AFA20001016.0000.0009-E32
E6	AFA20001016.0000.0009-E33
E8	AFA20001016.0000.0009-E34
E9	AFA20001016.0000.0009-E35
E10	AFA20001016.0000.0009-E36
E11	AFA20001016.0000.0009-E37
E12	AFA20001016.0000.0009-E38
E14	AFA20001016.0000.0009-E39
E15	AFA20001016.0000.0009-E40
EM1	AFA20001016.0000.0009-E16-1
EM18	AFA20001016.0000.0009-E35-2
EM19	AFA20001016.0000.0009-E35-3
EM20	AFA20001016.0000.0009-E1-4
EM21	AFA20001016.0000.0009-E36-5
EM22	AFA20001016.0000.0009-E2-6
EM23	AFA20001016.0000.0009-E36-7
EM25	AFA20001016.0000.0009-E1-8
EM31	AFA20001016.0000.0009-E4-9
EM32	AFA20001016.0000.0009-E5-10
EM33	AFA20001016.0000.0009-E6-11
EM34	AFA20001016.0000.0009-E6-12
EM35	AFA20001016.0000.0009-E36-13
EM36	AFA20001016.0000.0009-E36-14
EM37	AFA20001016.0000.0009-E8-15
EM38	AFA20001016.0000.0009-E7-16
EM39	AFA20001016.0000.0009-E9-17
EM40	AFA20001016.0000.0009-E10-18
EM41	AFA20001016.0000.0009-E11-19
EM42	AFA20001016.0000.0009-E12-20
EM43	AFA20001016.0000.0009-E12-21
EM44	AFA20001016.0000.0009-E13-22
EM45	AFA20001016.0000.0009-E3-23
EM46	AFA20001016.0000.0009-E14-24
EM47	AFA20001016.0000.0009-E1-25
EM48	AFA20001016.0000.0009-E36-26
EM49	AFA20001016.0000.0009-E3-27
EM50	AFA20001016.0000.0009-E3-28
EM51	AFA20001016.0000.0009-E15-29
EM52	AFA20001016.0000.0009-E5-30
EM53	AFA20001016.0000.0009-E15-31
EM54	AFA20001016.0000.0009-E12-32
EM55	AFA20001016.0000.0009-E12-33
EM56	AFA20001016.0000.0009-E12-34
EM57	AFA20001016.0000.0009-E12-35
EM58	AFA20001016.0000.0009-E12-36
EM59	AFA20001016.0000.0009-E17-37
EM60	AFA20001016.0000.0009-E18-38
EM61	AFA20001016.0000.0009-E19-39
EM62	AFA20001016.0000.0009-E20-40
EM63	AFA20001016.0000.0009-E30-41
EM64	AFA20001016.0000.0009-E21-42
EM65	AFA20001016.0000.0009-E7-43
EM66	AFA20001016.0000.0009-E7-44
EM67	AFA20001016.0000.0009-E7-45
EM68	AFA20001016.0000.0009-E7-46
EM69	AFA20001016.0000.0009-E30-47
EM70	AFA20001016.0000.0009-E22-48
EM71	AFA20001016.0000.0009-E35-49
EM72	AFA20001016.0000.0009-E23-50
EM73	AFA20001016.0000.0009-E24-51
EM74	AFA20001016.0000.0009-E2-52
EM75	AFA20001016.0000.0009-E36-53
EM76	AFA20001016.0000.0009-E36-54
EM77	AFA20001016.0000.0009-E36-55
EM78	AFA20001016.0000.0009-E25-56
EM79	AFA20001016.0000.0009-E26-57
EM80	AFA20001016.0000.0009-E2-58
