CE9	AFA20001019.1400.0110-CE1
CE10	AFA20001019.1400.0110-CE2
CE11	AFA20001019.1400.0110-CE3
CE12	AFA20001019.1400.0110-CE4
CE13	AFA20001019.1400.0110-CE5
CE14	AFA20001019.1400.0110-CE6
CE15	AFA20001019.1400.0110-CE7
CE16	AFA20001019.1400.0110-CE8
CE17	AFA20001019.1400.0110-CE9
CE18	AFA20001019.1400.0110-CE10
CE20	AFA20001019.1400.0110-CE11
CE21	AFA20001019.1400.0110-CE12
CE22	AFA20001019.1400.0110-CE13
CE23	AFA20001019.1400.0110-CE14
CE1	AFA20001019.1400.0110-CE15
CE2	AFA20001019.1400.0110-CE16
CE3	AFA20001019.1400.0110-CE17
CE4	AFA20001019.1400.0110-CE18
CE5	AFA20001019.1400.0110-CE19
CE6	AFA20001019.1400.0110-CE20
CE8	AFA20001019.1400.0110-CE21
E15	AFA20001019.1400.0110-E1
E16	AFA20001019.1400.0110-E2
E17	AFA20001019.1400.0110-E3
E18	AFA20001019.1400.0110-E4
E19	AFA20001019.1400.0110-E5
E20	AFA20001019.1400.0110-E6
E21	AFA20001019.1400.0110-E7
E22	AFA20001019.1400.0110-E8
E23	AFA20001019.1400.0110-E9
E24	AFA20001019.1400.0110-E10
E25	AFA20001019.1400.0110-E11
E26	AFA20001019.1400.0110-E12
E27	AFA20001019.1400.0110-E13
E28	AFA20001019.1400.0110-E14
E29	AFA20001019.1400.0110-E15
E30	AFA20001019.1400.0110-E16
E31	AFA20001019.1400.0110-E17
E32	AFA20001019.1400.0110-E18
E33	AFA20001019.1400.0110-E19
E34	AFA20001019.1400.0110-E20
E35	AFA20001019.1400.0110-E21
E36	AFA20001019.1400.0110-E22
E38	AFA20001019.1400.0110-E23
E39	AFA20001019.1400.0110-E24
E1	AFA20001019.1400.0110-E25
E41	AFA20001019.1400.0110-E26
E42	AFA20001019.1400.0110-E27
E2	AFA20001019.1400.0110-E28
E3	AFA20001019.1400.0110-E29
E4	AFA20001019.1400.0110-E30
E5	AFA20001019.1400.0110-E31
E6	AFA20001019.1400.0110-E32
E8	AFA20001019.1400.0110-E33
E9	AFA20001019.1400.0110-E34
E10	AFA20001019.1400.0110-E35
E11	AFA20001019.1400.0110-E36
E13	AFA20001019.1400.0110-E37
E14	AFA20001019.1400.0110-E38
EM1	AFA20001019.1400.0110-E25-1
EM19	AFA20001019.1400.0110-E2-2
EM20	AFA20001019.1400.0110-E2-3
EM21	AFA20001019.1400.0110-E29-4
EM22	AFA20001019.1400.0110-E3-5
EM23	AFA20001019.1400.0110-E29-6
EM24	AFA20001019.1400.0110-E29-7
EM25	AFA20001019.1400.0110-E4-8
EM26	AFA20001019.1400.0110-E4-9
EM27	AFA20001019.1400.0110-E5-10
EM28	AFA20001019.1400.0110-E6-11
EM29	AFA20001019.1400.0110-E7-12
EM30	AFA20001019.1400.0110-E8-13
EM31	AFA20001019.1400.0110-E9-14
EM32	AFA20001019.1400.0110-E8-15
EM33	AFA20001019.1400.0110-E10-16
EM34	AFA20001019.1400.0110-E31-17
EM35	AFA20001019.1400.0110-E7-18
EM36	AFA20001019.1400.0110-E2-19
EM37	AFA20001019.1400.0110-E2-20
EM38	AFA20001019.1400.0110-E11-21
EM39	AFA20001019.1400.0110-E2-22
EM40	AFA20001019.1400.0110-E2-23
EM41	AFA20001019.1400.0110-E2-24
EM42	AFA20001019.1400.0110-E2-25
EM43	AFA20001019.1400.0110-E12-26
EM44	AFA20001019.1400.0110-E13-27
EM45	AFA20001019.1400.0110-E14-28
EM46	AFA20001019.1400.0110-E15-29
EM47	AFA20001019.1400.0110-E16-30
EM48	AFA20001019.1400.0110-E31-31
EM49	AFA20001019.1400.0110-E17-32
EM50	AFA20001019.1400.0110-E18-33
EM51	AFA20001019.1400.0110-E19-34
EM52	AFA20001019.1400.0110-E20-35
EM53	AFA20001019.1400.0110-E31-36
EM54	AFA20001019.1400.0110-E21-37
EM55	AFA20001019.1400.0110-E2-38
EM56	AFA20001019.1400.0110-E22-39
EM58	AFA20001019.1400.0110-E23-40
EM59	AFA20001019.1400.0110-E24-41
EM60	AFA20001019.1400.0110-E26-42
EM61	AFA20001019.1400.0110-E27-43
EM62	AFA20001019.1400.0110-E31-44
EM2	AFA20001019.1400.0110-E28-45
EM3	AFA20001019.1400.0110-E29-46
EM4	AFA20001019.1400.0110-E29-47
EM5	AFA20001019.1400.0110-E30-48
EM6	AFA20001019.1400.0110-E32-49
EM7	AFA20001019.1400.0110-E31-50
EM8	AFA20001019.1400.0110-E33-51
EM9	AFA20001019.1400.0110-E31-52
EM10	AFA20001019.1400.0110-E34-53
EM11	AFA20001019.1400.0110-E35-54
EM12	AFA20001019.1400.0110-E36-55
EM13	AFA20001019.1400.0110-E25-56
EM14	AFA20001019.1400.0110-E37-57
EM15	AFA20001019.1400.0110-E37-58
EM16	AFA20001019.1400.0110-E38-59
EM17	AFA20001019.1400.0110-E37-60
EM18	AFA20001019.1400.0110-E1-61
R6	AFA20001019.1400.0110-R1
R6	AFA20001019.1400.0110-R2
R1	AFA20001019.1400.0110-R3
R2	AFA20001019.1400.0110-R4
R5	AFA20001019.1400.0110-R5
R6	AFA20001019.1400.0110-R6
R7	AFA20001019.1400.0110-R7
R8	AFA20001019.1400.0110-R8
R9	AFA20001019.1400.0110-R9
R10	AFA20001019.1400.0110-R10
R11	AFA20001019.1400.0110-R11
RM1	AFA20001019.1400.0110-R3-1
RM2	AFA20001019.1400.0110-R4-1
RM5	AFA20001019.1400.0110-R5-1
RM6	AFA20001019.1400.0110-R6-1
RM7	AFA20001019.1400.0110-R1-1
RM8	AFA20001019.1400.0110-R2-1
RM10	AFA20001019.1400.0110-R7-1
RM11	AFA20001019.1400.0110-R8-1
RM12	AFA20001019.1400.0110-R9-1
RM13	AFA20001019.1400.0110-R10-1
RM14	AFA20001019.1400.0110-R11-1
V1	AFA20001019.1400.0110-EV1
V2	AFA20001019.1400.0110-EV2
V3	AFA20001019.1400.0110-EV3
V4	AFA20001019.1400.0110-EV4
VM1	AFA20001019.1400.0110-EV1-1
VM2	AFA20001019.1400.0110-EV2-1
VM3	AFA20001019.1400.0110-EV3-1
VM4	AFA20001019.1400.0110-EV4-1
Q1	AFA20001019.1400.0110-T1
Q2	AFA20001019.1400.0110-T2
Q3	AFA20001019.1400.0110-T3
Q4	AFA20001019.1400.0110-T4
Q5	AFA20001019.1400.0110-T5
Q6	AFA20001019.1400.0110-V1
Q7	AFA20001019.1400.0110-T6
Q8	AFA20001019.1400.0110-T7
Q9	AFA20001019.1400.0110-T8
Q10	AFA20001019.1400.0110-T9
Q11	AFA20001019.1400.0110-T10
Q12	AFA20001019.1400.0110-T11
Q13	AFA20001019.1400.0110-T12
QM6	AFA20001019.1400.0110-V1-1
