CE11	ANN20001125.2100.0155-CE1
CE12	ANN20001125.2100.0155-CE2
CE13	ANN20001125.2100.0155-CE3
CE14	ANN20001125.2100.0155-CE4
CE15	ANN20001125.2100.0155-CE5
CE17	ANN20001125.2100.0155-CE6
CE18	ANN20001125.2100.0155-CE7
CE1	ANN20001125.2100.0155-CE8
CE2	ANN20001125.2100.0155-CE9
CE7	ANN20001125.2100.0155-CE10
CE8	ANN20001125.2100.0155-CE11
CE9	ANN20001125.2100.0155-CE12
CE10	ANN20001125.2100.0155-CE13
E15	ANN20001125.2100.0155-E1
E16	ANN20001125.2100.0155-E2
E17	ANN20001125.2100.0155-E3
E18	ANN20001125.2100.0155-E4
E19	ANN20001125.2100.0155-E5
E21	ANN20001125.2100.0155-E6
E22	ANN20001125.2100.0155-E7
E23	ANN20001125.2100.0155-E8
E1	ANN20001125.2100.0155-E9
E2	ANN20001125.2100.0155-E10
E9	ANN20001125.2100.0155-E11
E10	ANN20001125.2100.0155-E12
E11	ANN20001125.2100.0155-E13
E12	ANN20001125.2100.0155-E14
E13	ANN20001125.2100.0155-E15
E14	ANN20001125.2100.0155-E16
EM1	ANN20001125.2100.0155-E9-1
EM19	ANN20001125.2100.0155-E13-2
EM20	ANN20001125.2100.0155-E13-3
EM21	ANN20001125.2100.0155-E13-4
EM22	ANN20001125.2100.0155-E13-5
EM23	ANN20001125.2100.0155-E1-6
EM24	ANN20001125.2100.0155-E9-7
EM25	ANN20001125.2100.0155-E2-8
EM26	ANN20001125.2100.0155-E3-9
EM27	ANN20001125.2100.0155-E2-10
EM28	ANN20001125.2100.0155-E4-11
EM29	ANN20001125.2100.0155-E5-12
EM30	ANN20001125.2100.0155-E13-13
EM32	ANN20001125.2100.0155-E16-14
EM34	ANN20001125.2100.0155-E6-15
EM35	ANN20001125.2100.0155-E7-16
EM36	ANN20001125.2100.0155-E13-17
EM37	ANN20001125.2100.0155-E8-18
EM38	ANN20001125.2100.0155-E8-19
EM39	ANN20001125.2100.0155-E5-20
EM2	ANN20001125.2100.0155-E10-21
EM7	ANN20001125.2100.0155-E12-22
EM8	ANN20001125.2100.0155-E11-23
EM9	ANN20001125.2100.0155-E11-24
EM10	ANN20001125.2100.0155-E13-25
EM11	ANN20001125.2100.0155-E13-26
EM12	ANN20001125.2100.0155-E14-27
EM13	ANN20001125.2100.0155-E15-28
EM14	ANN20001125.2100.0155-E13-29
EM15	ANN20001125.2100.0155-E16-30
EM16	ANN20001125.2100.0155-E13-31
EM17	ANN20001125.2100.0155-E13-32
EM18	ANN20001125.2100.0155-E13-33
R1	ANN20001125.2100.0155-R1
R2	ANN20001125.2100.0155-R2
R3	ANN20001125.2100.0155-R3
R4	ANN20001125.2100.0155-R4
R5	ANN20001125.2100.0155-R5
RM1	ANN20001125.2100.0155-R1-1
RM2	ANN20001125.2100.0155-R2-1
RM3	ANN20001125.2100.0155-R3-1
RM4	ANN20001125.2100.0155-R4-1
RM5	ANN20001125.2100.0155-R5-1
V1	ANN20001125.2100.0155-EV1
V2	ANN20001125.2100.0155-EV2
V3	ANN20001125.2100.0155-EV3
VM1	ANN20001125.2100.0155-EV1-1
VM2	ANN20001125.2100.0155-EV2-1
VM3	ANN20001125.2100.0155-EV3-1
Q1	ANN20001125.2100.0155-T1
Q2	ANN20001125.2100.0155-V1
Q3	ANN20001125.2100.0155-T2
Q4	ANN20001125.2100.0155-V2
QM2	ANN20001125.2100.0155-V1-1
QM4	ANN20001125.2100.0155-V2-1
