CE1	ALH20001123.0700.0023-CE1
CE2	ALH20001123.0700.0023-CE2
CE3	ALH20001123.0700.0023-CE3
CE4	ALH20001123.0700.0023-CE4
CE5	ALH20001123.0700.0023-CE5
CE6	ALH20001123.0700.0023-CE6
E1	ALH20001123.0700.0023-E1
E2	ALH20001123.0700.0023-E2
E3	ALH20001123.0700.0023-E3
E4	ALH20001123.0700.0023-E4
E5	ALH20001123.0700.0023-E5
E6	ALH20001123.0700.0023-E6
E7	ALH20001123.0700.0023-E7
E8	ALH20001123.0700.0023-E8
E9	ALH20001123.0700.0023-E9
E10	ALH20001123.0700.0023-E10
EM1	ALH20001123.0700.0023-E1-1
EM23	ALH20001123.0700.0023-E8-2
EM25	ALH20001123.0700.0023-E3-3
EM26	ALH20001123.0700.0023-E3-4
EM27	ALH20001123.0700.0023-E3-5
EM28	ALH20001123.0700.0023-E3-6
EM29	ALH20001123.0700.0023-E8-7
EM30	ALH20001123.0700.0023-E3-8
EM2	ALH20001123.0700.0023-E1-9
EM3	ALH20001123.0700.0023-E2-10
EM4	ALH20001123.0700.0023-E4-11
EM5	ALH20001123.0700.0023-E5-12
EM6	ALH20001123.0700.0023-E6-13
EM7	ALH20001123.0700.0023-E6-14
EM8	ALH20001123.0700.0023-E7-15
EM9	ALH20001123.0700.0023-E8-16
EM10	ALH20001123.0700.0023-E3-17
EM11	ALH20001123.0700.0023-E9-18
EM12	ALH20001123.0700.0023-E8-19
EM13	ALH20001123.0700.0023-E1-20
EM14	ALH20001123.0700.0023-E3-21
EM15	ALH20001123.0700.0023-E3-22
EM16	ALH20001123.0700.0023-E5-23
EM17	ALH20001123.0700.0023-E10-24
EM18	ALH20001123.0700.0023-E3-25
EM19	ALH20001123.0700.0023-E3-26
EM20	ALH20001123.0700.0023-E3-27
EM21	ALH20001123.0700.0023-E3-28
EM22	ALH20001123.0700.0023-E8-29
R1	ALH20001123.0700.0023-R1
R2	ALH20001123.0700.0023-R2
R3	ALH20001123.0700.0023-R3
RM1	ALH20001123.0700.0023-R1-1
RM2	ALH20001123.0700.0023-R2-1
RM3	ALH20001123.0700.0023-R3-1
V2	ALH20001123.0700.0023-EV1
VM2	ALH20001123.0700.0023-EV1-1
Q1	ALH20001123.0700.0023-T1
Q2	ALH20001123.0700.0023-V1
Q3	ALH20001123.0700.0023-T2
QM2	ALH20001123.0700.0023-V1-1
