CE8	ALH20001115.0700.0035-CE1
CE9	ALH20001115.0700.0035-CE2
CE10	ALH20001115.0700.0035-CE3
CE11	ALH20001115.0700.0035-CE4
CE12	ALH20001115.0700.0035-CE5
CE13	ALH20001115.0700.0035-CE6
CE14	ALH20001115.0700.0035-CE7
CE15	ALH20001115.0700.0035-CE8
CE16	ALH20001115.0700.0035-CE9
CE17	ALH20001115.0700.0035-CE10
CE18	ALH20001115.0700.0035-CE11
CE19	ALH20001115.0700.0035-CE12
CE20	ALH20001115.0700.0035-CE13
CE21	ALH20001115.0700.0035-CE14
CE22	ALH20001115.0700.0035-CE15
CE23	ALH20001115.0700.0035-CE16
CE24	ALH20001115.0700.0035-CE17
CE25	ALH20001115.0700.0035-CE18
CE26	ALH20001115.0700.0035-CE19
CE27	ALH20001115.0700.0035-CE20
CE28	ALH20001115.0700.0035-CE21
CE29	ALH20001115.0700.0035-CE22
CE30	ALH20001115.0700.0035-CE23
CE31	ALH20001115.0700.0035-CE24
CE32	ALH20001115.0700.0035-CE25
CE33	ALH20001115.0700.0035-CE26
CE34	ALH20001115.0700.0035-CE27
CE35	ALH20001115.0700.0035-CE28
CE37	ALH20001115.0700.0035-CE29
CE38	ALH20001115.0700.0035-CE30
CE39	ALH20001115.0700.0035-CE31
CE40	ALH20001115.0700.0035-CE32
CE41	ALH20001115.0700.0035-CE33
CE42	ALH20001115.0700.0035-CE34
CE43	ALH20001115.0700.0035-CE35
CE44	ALH20001115.0700.0035-CE36
CE46	ALH20001115.0700.0035-CE37
CE47	ALH20001115.0700.0035-CE38
CE48	ALH20001115.0700.0035-CE39
CE49	ALH20001115.0700.0035-CE40
CE50	ALH20001115.0700.0035-CE41
CE51	ALH20001115.0700.0035-CE42
CE54	ALH20001115.0700.0035-CE43
CE55	ALH20001115.0700.0035-CE44
CE57	ALH20001115.0700.0035-CE45
CE59	ALH20001115.0700.0035-CE46
CE60	ALH20001115.0700.0035-CE47
CE61	ALH20001115.0700.0035-CE48
CE62	ALH20001115.0700.0035-CE49
CE63	ALH20001115.0700.0035-CE50
CE64	ALH20001115.0700.0035-CE51
CE65	ALH20001115.0700.0035-CE52
CE66	ALH20001115.0700.0035-CE53
CE67	ALH20001115.0700.0035-CE54
CE68	ALH20001115.0700.0035-CE55
CE69	ALH20001115.0700.0035-CE56
CE70	ALH20001115.0700.0035-CE57
CE71	ALH20001115.0700.0035-CE58
CE72	ALH20001115.0700.0035-CE59
CE1	ALH20001115.0700.0035-CE60
CE2	ALH20001115.0700.0035-CE61
CE3	ALH20001115.0700.0035-CE62
CE4	ALH20001115.0700.0035-CE63
CE5	ALH20001115.0700.0035-CE64
CE6	ALH20001115.0700.0035-CE65
CE7	ALH20001115.0700.0035-CE66
E10	ALH20001115.0700.0035-E1
E11	ALH20001115.0700.0035-E2
E12	ALH20001115.0700.0035-E3
E13	ALH20001115.0700.0035-E4
E14	ALH20001115.0700.0035-E5
E15	ALH20001115.0700.0035-E6
E16	ALH20001115.0700.0035-E7
E17	ALH20001115.0700.0035-E8
E18	ALH20001115.0700.0035-E9
E19	ALH20001115.0700.0035-E10
E20	ALH20001115.0700.0035-E11
E21	ALH20001115.0700.0035-E12
E22	ALH20001115.0700.0035-E13
E23	ALH20001115.0700.0035-E14
