CE11	ANN20001120.1500.0090-CE1
CE12	ANN20001120.1500.0090-CE2
CE13	ANN20001120.1500.0090-CE3
CE14	ANN20001120.1500.0090-CE4
CE15	ANN20001120.1500.0090-CE5
CE17	ANN20001120.1500.0090-CE6
CE18	ANN20001120.1500.0090-CE7
CE19	ANN20001120.1500.0090-CE8
CE21	ANN20001120.1500.0090-CE9
CE22	ANN20001120.1500.0090-CE10
CE23	ANN20001120.1500.0090-CE11
CE24	ANN20001120.1500.0090-CE12
CE25	ANN20001120.1500.0090-CE13
CE26	ANN20001120.1500.0090-CE14
CE27	ANN20001120.1500.0090-CE15
CE28	ANN20001120.1500.0090-CE16
CE29	ANN20001120.1500.0090-CE17
CE30	ANN20001120.1500.0090-CE18
CE31	ANN20001120.1500.0090-CE19
CE32	ANN20001120.1500.0090-CE20
CE33	ANN20001120.1500.0090-CE21
CE34	ANN20001120.1500.0090-CE22
CE1	ANN20001120.1500.0090-CE23
CE35	ANN20001120.1500.0090-CE24
CE2	ANN20001120.1500.0090-CE25
CE3	ANN20001120.1500.0090-CE26
CE5	ANN20001120.1500.0090-CE27
CE6	ANN20001120.1500.0090-CE28
CE7	ANN20001120.1500.0090-CE29
CE8	ANN20001120.1500.0090-CE30
CE9	ANN20001120.1500.0090-CE31
CE10	ANN20001120.1500.0090-CE32
E15	ANN20001120.1500.0090-E1
E17	ANN20001120.1500.0090-E2
E18	ANN20001120.1500.0090-E3
E19	ANN20001120.1500.0090-E4
E20	ANN20001120.1500.0090-E5
E21	ANN20001120.1500.0090-E6
E23	ANN20001120.1500.0090-E7
E24	ANN20001120.1500.0090-E8
E25	ANN20001120.1500.0090-E9
E27	ANN20001120.1500.0090-E10
E28	ANN20001120.1500.0090-E11
E29	ANN20001120.1500.0090-E12
E30	ANN20001120.1500.0090-E13
E31	ANN20001120.1500.0090-E14
E32	ANN20001120.1500.0090-E15
E33	ANN20001120.1500.0090-E16
E34	ANN20001120.1500.0090-E17
E35	ANN20001120.1500.0090-E18
E36	ANN20001120.1500.0090-E19
E1	ANN20001120.1500.0090-E20
E37	ANN20001120.1500.0090-E21
E38	ANN20001120.1500.0090-E22
E39	ANN20001120.1500.0090-E23
E40	ANN20001120.1500.0090-E24
E41	ANN20001120.1500.0090-E25
E42	ANN20001120.1500.0090-E26
E43	ANN20001120.1500.0090-E27
E2	ANN20001120.1500.0090-E28
E3	ANN20001120.1500.0090-E29
E6	ANN20001120.1500.0090-E30
E7	ANN20001120.1500.0090-E31
E9	ANN20001120.1500.0090-E32
E10	ANN20001120.1500.0090-E33
E11	ANN20001120.1500.0090-E34
E12	ANN20001120.1500.0090-E35
E13	ANN20001120.1500.0090-E36
E14	ANN20001120.1500.0090-E37
EM1	ANN20001120.1500.0090-E20-1
EM15	ANN20001120.1500.0090-E37-2
EM16	ANN20001120.1500.0090-E29-3
EM17	ANN20001120.1500.0090-E1-4
EM18	ANN20001120.1500.0090-E2-5
EM19	ANN20001120.1500.0090-E3-6
EM20	ANN20001120.1500.0090-E4-7
EM21	ANN20001120.1500.0090-E4-8
EM22	ANN20001120.1500.0090-E5-9
EM23	ANN20001120.1500.0090-E32-10
EM24	ANN20001120.1500.0090-E6-11
EM26	ANN20001120.1500.0090-E7-12
EM27	ANN20001120.1500.0090-E34-13
EM28	ANN20001120.1500.0090-E7-14
EM29	ANN20001120.1500.0090-E8-15
EM30	ANN20001120.1500.0090-E9-16
EM31	ANN20001120.1500.0090-E8-17
EM33	ANN20001120.1500.0090-E10-18
EM34	ANN20001120.1500.0090-E10-19
EM35	ANN20001120.1500.0090-E7-20
EM36	ANN20001120.1500.0090-E7-21
EM37	ANN20001120.1500.0090-E12-22
EM38	ANN20001120.1500.0090-E11-23
EM39	ANN20001120.1500.0090-E13-24
EM40	ANN20001120.1500.0090-E32-25
EM41	ANN20001120.1500.0090-E32-26
EM42	ANN20001120.1500.0090-E32-27
EM43	ANN20001120.1500.0090-E32-28
EM44	ANN20001120.1500.0090-E32-29
EM45	ANN20001120.1500.0090-E14-30
EM46	ANN20001120.1500.0090-E15-31
EM47	ANN20001120.1500.0090-E15-32
EM48	ANN20001120.1500.0090-E16-33
EM50	ANN20001120.1500.0090-E16-34
EM51	ANN20001120.1500.0090-E17-35
EM52	ANN20001120.1500.0090-E31-36
EM53	ANN20001120.1500.0090-E16-37
EM54	ANN20001120.1500.0090-E18-38
EM55	ANN20001120.1500.0090-E19-39
EM56	ANN20001120.1500.0090-E21-40
EM57	ANN20001120.1500.0090-E22-41
EM58	ANN20001120.1500.0090-E21-42
EM59	ANN20001120.1500.0090-E23-43
EM60	ANN20001120.1500.0090-E34-44
EM61	ANN20001120.1500.0090-E29-45
EM62	ANN20001120.1500.0090-E22-46
EM63	ANN20001120.1500.0090-E21-47
EM64	ANN20001120.1500.0090-E24-48
EM65	ANN20001120.1500.0090-E25-49
EM66	ANN20001120.1500.0090-E26-50
EM67	ANN20001120.1500.0090-E27-51
EM2	ANN20001120.1500.0090-E28-52
EM3	ANN20001120.1500.0090-E29-53
EM68	ANN20001120.1500.0090-E7-54
EM4	ANN20001120.1500.0090-E30-55
EM5	ANN20001120.1500.0090-E29-56
EM6	ANN20001120.1500.0090-E31-57
EM7	ANN20001120.1500.0090-E32-58
EM8	ANN20001120.1500.0090-E33-59
EM9	ANN20001120.1500.0090-E35-60
EM10	ANN20001120.1500.0090-E34-61
EM11	ANN20001120.1500.0090-E20-62
EM12	ANN20001120.1500.0090-E36-63
EM13	ANN20001120.1500.0090-E34-64
EM14	ANN20001120.1500.0090-E37-65
R5	ANN20001120.1500.0090-R1
R6	ANN20001120.1500.0090-R2
R8	ANN20001120.1500.0090-R3
R9	ANN20001120.1500.0090-R4
R10	ANN20001120.1500.0090-R5
R11	ANN20001120.1500.0090-R6
R12	ANN20001120.1500.0090-R7
R13	ANN20001120.1500.0090-R8
RM5	ANN20001120.1500.0090-R1-1
RM6	ANN20001120.1500.0090-R2-1
RM8	ANN20001120.1500.0090-R3-1
RM9	ANN20001120.1500.0090-R4-1
RM10	ANN20001120.1500.0090-R5-1
RM11	ANN20001120.1500.0090-R6-1
RM12	ANN20001120.1500.0090-R7-1
RM13	ANN20001120.1500.0090-R7-2
V1	ANN20001120.1500.0090-EV1
V2	ANN20001120.1500.0090-EV2
V3	ANN20001120.1500.0090-EV3
V4	ANN20001120.1500.0090-EV4
V6	ANN20001120.1500.0090-EV5
V7	ANN20001120.1500.0090-EV6
V8	ANN20001120.1500.0090-EV7
