CE8	AFA20001209.1000.0052-CE1
CE9	AFA20001209.1000.0052-CE2
CE10	AFA20001209.1000.0052-CE3
CE41	AFA20001209.1000.0052-CE4
CE11	AFA20001209.1000.0052-CE5
CE12	AFA20001209.1000.0052-CE6
CE13	AFA20001209.1000.0052-CE7
CE14	AFA20001209.1000.0052-CE8
CE15	AFA20001209.1000.0052-CE9
CE16	AFA20001209.1000.0052-CE10
CE17	AFA20001209.1000.0052-CE11
CE18	AFA20001209.1000.0052-CE12
CE19	AFA20001209.1000.0052-CE13
CE20	AFA20001209.1000.0052-CE14
CE21	AFA20001209.1000.0052-CE15
CE22	AFA20001209.1000.0052-CE16
CE23	AFA20001209.1000.0052-CE17
CE24	AFA20001209.1000.0052-CE18
CE25	AFA20001209.1000.0052-CE19
CE26	AFA20001209.1000.0052-CE20
CE27	AFA20001209.1000.0052-CE21
CE28	AFA20001209.1000.0052-CE22
CE29	AFA20001209.1000.0052-CE23
CE30	AFA20001209.1000.0052-CE24
CE31	AFA20001209.1000.0052-CE25
CE32	AFA20001209.1000.0052-CE26
CE33	AFA20001209.1000.0052-CE27
CE34	AFA20001209.1000.0052-CE28
CE35	AFA20001209.1000.0052-CE29
CE37	AFA20001209.1000.0052-CE30
CE38	AFA20001209.1000.0052-CE31
CE39	AFA20001209.1000.0052-CE32
CE40	AFA20001209.1000.0052-CE33
CE1	AFA20001209.1000.0052-CE34
CE2	AFA20001209.1000.0052-CE35
CE3	AFA20001209.1000.0052-CE36
CE5	AFA20001209.1000.0052-CE37
CE6	AFA20001209.1000.0052-CE38
CE7	AFA20001209.1000.0052-CE39
E9	AFA20001209.1000.0052-E1
E10	AFA20001209.1000.0052-E2
E11	AFA20001209.1000.0052-E3
E12	AFA20001209.1000.0052-E4
E13	AFA20001209.1000.0052-E5
E14	AFA20001209.1000.0052-E6
E15	AFA20001209.1000.0052-E7
E16	AFA20001209.1000.0052-E8
E17	AFA20001209.1000.0052-E9
E18	AFA20001209.1000.0052-E10
E19	AFA20001209.1000.0052-E11
E20	AFA20001209.1000.0052-E12
E21	AFA20001209.1000.0052-E13
E22	AFA20001209.1000.0052-E14
E23	AFA20001209.1000.0052-E15
E24	AFA20001209.1000.0052-E16
E25	AFA20001209.1000.0052-E17
E26	AFA20001209.1000.0052-E18
E27	AFA20001209.1000.0052-E19
E28	AFA20001209.1000.0052-E20
E29	AFA20001209.1000.0052-E21
E30	AFA20001209.1000.0052-E22
E31	AFA20001209.1000.0052-E23
E32	AFA20001209.1000.0052-E24
E33	AFA20001209.1000.0052-E25
E34	AFA20001209.1000.0052-E26
E35	AFA20001209.1000.0052-E27
E36	AFA20001209.1000.0052-E28
E37	AFA20001209.1000.0052-E29
E38	AFA20001209.1000.0052-E30
E39	AFA20001209.1000.0052-E31
E41	AFA20001209.1000.0052-E32
E42	AFA20001209.1000.0052-E33
E43	AFA20001209.1000.0052-E34
E44	AFA20001209.1000.0052-E35
E45	AFA20001209.1000.0052-E36
E46	AFA20001209.1000.0052-E37
E47	AFA20001209.1000.0052-E38
E48	AFA20001209.1000.0052-E39
E49	AFA20001209.1000.0052-E40
E50	AFA20001209.1000.0052-E41
E52	AFA20001209.1000.0052-E42
E53	AFA20001209.1000.0052-E43
E54	AFA20001209.1000.0052-E44
E55	AFA20001209.1000.0052-E45
E1	AFA20001209.1000.0052-E46
E2	AFA20001209.1000.0052-E47
E3	AFA20001209.1000.0052-E48
E56	AFA20001209.1000.0052-E49
