CE11	ANN20001106.0900.0048-CE1
CE12	ANN20001106.0900.0048-CE2
CE13	ANN20001106.0900.0048-CE3
CE14	ANN20001106.0900.0048-CE4
CE15	ANN20001106.0900.0048-CE5
CE16	ANN20001106.0900.0048-CE6
CE17	ANN20001106.0900.0048-CE7
CE18	ANN20001106.0900.0048-CE8
CE19	ANN20001106.0900.0048-CE9
CE20	ANN20001106.0900.0048-CE10
CE21	ANN20001106.0900.0048-CE11
CE22	ANN20001106.0900.0048-CE12
CE23	ANN20001106.0900.0048-CE13
CE24	ANN20001106.0900.0048-CE14
CE25	ANN20001106.0900.0048-CE15
CE26	ANN20001106.0900.0048-CE16
CE27	ANN20001106.0900.0048-CE17
CE28	ANN20001106.0900.0048-CE18
CE1	ANN20001106.0900.0048-CE19
CE29	ANN20001106.0900.0048-CE20
CE30	ANN20001106.0900.0048-CE21
CE31	ANN20001106.0900.0048-CE22
CE2	ANN20001106.0900.0048-CE23
CE3	ANN20001106.0900.0048-CE24
CE4	ANN20001106.0900.0048-CE25
CE5	ANN20001106.0900.0048-CE26
CE6	ANN20001106.0900.0048-CE27
CE7	ANN20001106.0900.0048-CE28
CE8	ANN20001106.0900.0048-CE29
CE9	ANN20001106.0900.0048-CE30
CE10	ANN20001106.0900.0048-CE31
E13	ANN20001106.0900.0048-E1
E14	ANN20001106.0900.0048-E2
E15	ANN20001106.0900.0048-E3
E16	ANN20001106.0900.0048-E4
E17	ANN20001106.0900.0048-E5
E18	ANN20001106.0900.0048-E6
E19	ANN20001106.0900.0048-E7
E20	ANN20001106.0900.0048-E8
E21	ANN20001106.0900.0048-E9
E22	ANN20001106.0900.0048-E10
E23	ANN20001106.0900.0048-E11
E25	ANN20001106.0900.0048-E12
E26	ANN20001106.0900.0048-E13
E27	ANN20001106.0900.0048-E14
E28	ANN20001106.0900.0048-E15
E29	ANN20001106.0900.0048-E16
E1	ANN20001106.0900.0048-E17
E30	ANN20001106.0900.0048-E18
E31	ANN20001106.0900.0048-E19
E32	ANN20001106.0900.0048-E20
E33	ANN20001106.0900.0048-E21
E34	ANN20001106.0900.0048-E22
E35	ANN20001106.0900.0048-E23
E36	ANN20001106.0900.0048-E24
E37	ANN20001106.0900.0048-E25
E38	ANN20001106.0900.0048-E26
E39	ANN20001106.0900.0048-E27
E2	ANN20001106.0900.0048-E28
E3	ANN20001106.0900.0048-E29
E4	ANN20001106.0900.0048-E30
E5	ANN20001106.0900.0048-E31
E6	ANN20001106.0900.0048-E32
E7	ANN20001106.0900.0048-E33
E8	ANN20001106.0900.0048-E34
E9	ANN20001106.0900.0048-E35
E10	ANN20001106.0900.0048-E36
E11	ANN20001106.0900.0048-E37
E12	ANN20001106.0900.0048-E38
EM1	ANN20001106.0900.0048-E17-1
EM16	ANN20001106.0900.0048-E2-2
EM17	ANN20001106.0900.0048-E3-3
EM18	ANN20001106.0900.0048-E3-4
EM19	ANN20001106.0900.0048-E3-5
EM20	ANN20001106.0900.0048-E4-6
EM21	ANN20001106.0900.0048-E3-7
EM22	ANN20001106.0900.0048-E33-8
EM23	ANN20001106.0900.0048-E3-9
EM24	ANN20001106.0900.0048-E30-10
EM25	ANN20001106.0900.0048-E5-11
EM26	ANN20001106.0900.0048-E3-12
EM27	ANN20001106.0900.0048-E3-13
EM28	ANN20001106.0900.0048-E6-14
EM29	ANN20001106.0900.0048-E7-15
EM30	ANN20001106.0900.0048-E1-16
EM31	ANN20001106.0900.0048-E29-17
EM32	ANN20001106.0900.0048-E8-18
EM33	ANN20001106.0900.0048-E34-19
EM34	ANN20001106.0900.0048-E34-20
EM35	ANN20001106.0900.0048-E3-21
EM36	ANN20001106.0900.0048-E1-22
EM37	ANN20001106.0900.0048-E9-23
EM38	ANN20001106.0900.0048-E10-24
EM39	ANN20001106.0900.0048-E10-25
EM40	ANN20001106.0900.0048-E11-26
EM41	ANN20001106.0900.0048-E12-27
EM42	ANN20001106.0900.0048-E33-28
EM43	ANN20001106.0900.0048-E1-29
EM44	ANN20001106.0900.0048-E10-30
EM45	ANN20001106.0900.0048-E10-31
EM46	ANN20001106.0900.0048-E10-32
EM47	ANN20001106.0900.0048-E10-33
EM48	ANN20001106.0900.0048-E37-34
EM49	ANN20001106.0900.0048-E13-35
EM50	ANN20001106.0900.0048-E14-36
EM51	ANN20001106.0900.0048-E14-37
EM52	ANN20001106.0900.0048-E15-38
EM53	ANN20001106.0900.0048-E14-39
EM54	ANN20001106.0900.0048-E15-40
EM55	ANN20001106.0900.0048-E15-41
EM56	ANN20001106.0900.0048-E14-42
EM57	ANN20001106.0900.0048-E14-43
EM58	ANN20001106.0900.0048-E4-44
EM59	ANN20001106.0900.0048-E10-45
EM60	ANN20001106.0900.0048-E16-46
EM61	ANN20001106.0900.0048-E10-47
EM62	ANN20001106.0900.0048-E10-48
EM63	ANN20001106.0900.0048-E10-49
EM64	ANN20001106.0900.0048-E33-50
EM65	ANN20001106.0900.0048-E33-51
EM66	ANN20001106.0900.0048-E10-52
EM67	ANN20001106.0900.0048-E10-53
EM68	ANN20001106.0900.0048-E10-54
EM69	ANN20001106.0900.0048-E37-55
EM71	ANN20001106.0900.0048-E15-56
EM72	ANN20001106.0900.0048-E18-57
EM73	ANN20001106.0900.0048-E4-58
EM74	ANN20001106.0900.0048-E37-59
EM75	ANN20001106.0900.0048-E16-60
EM76	ANN20001106.0900.0048-E16-61
EM77	ANN20001106.0900.0048-E10-62
EM78	ANN20001106.0900.0048-E10-63
EM79	ANN20001106.0900.0048-E19-64
EM80	ANN20001106.0900.0048-E20-65
EM81	ANN20001106.0900.0048-E21-66
EM82	ANN20001106.0900.0048-E22-67
EM83	ANN20001106.0900.0048-E22-68
EM84	ANN20001106.0900.0048-E23-69
EM85	ANN20001106.0900.0048-E24-70
EM86	ANN20001106.0900.0048-E29-71
EM87	ANN20001106.0900.0048-E29-72
EM88	ANN20001106.0900.0048-E22-73
EM90	ANN20001106.0900.0048-E3-74
EM91	ANN20001106.0900.0048-E25-75
EM92	ANN20001106.0900.0048-E26-76
EM93	ANN20001106.0900.0048-E33-77
EM94	ANN20001106.0900.0048-E23-78
EM95	ANN20001106.0900.0048-E29-79
EM96	ANN20001106.0900.0048-E29-80
EM97	ANN20001106.0900.0048-E27-81
EM2	ANN20001106.0900.0048-E28-82
EM3	ANN20001106.0900.0048-E29-83
EM4	ANN20001106.0900.0048-E31-84
EM5	ANN20001106.0900.0048-E32-85
EM6	ANN20001106.0900.0048-E33-86
EM8	ANN20001106.0900.0048-E35-87
EM9	ANN20001106.0900.0048-E36-88
EM10	ANN20001106.0900.0048-E38-89
EM11	ANN20001106.0900.0048-E36-90
EM12	ANN20001106.0900.0048-E36-91
EM14	ANN20001106.0900.0048-E29-92
EM15	ANN20001106.0900.0048-E1-93
R1	ANN20001106.0900.0048-R1
R2	ANN20001106.0900.0048-R2
R3	ANN20001106.0900.0048-R3
R4	ANN20001106.0900.0048-R4
R5	ANN20001106.0900.0048-R5
R6	ANN20001106.0900.0048-R6
R7	ANN20001106.0900.0048-R7
R8	ANN20001106.0900.0048-R8
R9	ANN20001106.0900.0048-R9
R10	ANN20001106.0900.0048-R10
R11	ANN20001106.0900.0048-R11
R12	ANN20001106.0900.0048-R12
R13	ANN20001106.0900.0048-R13
RM1	ANN20001106.0900.0048-R1-1
RM2	ANN20001106.0900.0048-R2-1
RM3	ANN20001106.0900.0048-R3-1
RM4	ANN20001106.0900.0048-R4-1
RM5	ANN20001106.0900.0048-R5-1
RM6	ANN20001106.0900.0048-R6-1
RM7	ANN20001106.0900.0048-R7-1
RM8	ANN20001106.0900.0048-R8-1
