CE12	AFA20001130.1800.0158-CE1
CE13	AFA20001130.1800.0158-CE2
CE14	AFA20001130.1800.0158-CE3
CE15	AFA20001130.1800.0158-CE4
CE1	AFA20001130.1800.0158-CE5
CE2	AFA20001130.1800.0158-CE6
CE3	AFA20001130.1800.0158-CE7
CE6	AFA20001130.1800.0158-CE8
CE7	AFA20001130.1800.0158-CE9
CE8	AFA20001130.1800.0158-CE10
CE9	AFA20001130.1800.0158-CE11
CE10	AFA20001130.1800.0158-CE12
CE11	AFA20001130.1800.0158-CE13
E14	AFA20001130.1800.0158-E1
E15	AFA20001130.1800.0158-E2
E16	AFA20001130.1800.0158-E3
E17	AFA20001130.1800.0158-E4
E18	AFA20001130.1800.0158-E5
E1	AFA20001130.1800.0158-E6
E2	AFA20001130.1800.0158-E7
E3	AFA20001130.1800.0158-E8
E6	AFA20001130.1800.0158-E9
E7	AFA20001130.1800.0158-E10
E8	AFA20001130.1800.0158-E11
E9	AFA20001130.1800.0158-E12
E10	AFA20001130.1800.0158-E13
E11	AFA20001130.1800.0158-E14
E12	AFA20001130.1800.0158-E15
E13	AFA20001130.1800.0158-E16
EM16	AFA20001130.1800.0158-E8-1
EM17	AFA20001130.1800.0158-E14-2
EM18	AFA20001130.1800.0158-E14-3
EM19	AFA20001130.1800.0158-E1-4
EM20	AFA20001130.1800.0158-E9-5
EM21	AFA20001130.1800.0158-E15-6
EM22	AFA20001130.1800.0158-E10-7
EM23	AFA20001130.1800.0158-E2-8
EM24	AFA20001130.1800.0158-E3-9
EM25	AFA20001130.1800.0158-E3-10
EM26	AFA20001130.1800.0158-E14-11
EM27	AFA20001130.1800.0158-E4-12
EM28	AFA20001130.1800.0158-E5-13
EM1	AFA20001130.1800.0158-E6-14
EM2	AFA20001130.1800.0158-E7-15
EM3	AFA20001130.1800.0158-E8-16
EM6	AFA20001130.1800.0158-E9-17
EM7	AFA20001130.1800.0158-E11-18
EM8	AFA20001130.1800.0158-E12-19
EM9	AFA20001130.1800.0158-E13-20
EM10	AFA20001130.1800.0158-E13-21
EM11	AFA20001130.1800.0158-E14-22
EM12	AFA20001130.1800.0158-E15-23
EM13	AFA20001130.1800.0158-E15-24
EM14	AFA20001130.1800.0158-E15-25
EM15	AFA20001130.1800.0158-E16-26
R1	AFA20001130.1800.0158-R1
R2	AFA20001130.1800.0158-R2
R3	AFA20001130.1800.0158-R3
R4	AFA20001130.1800.0158-R4
RM1	AFA20001130.1800.0158-R1-1
RM2	AFA20001130.1800.0158-R2-1
RM3	AFA20001130.1800.0158-R3-1
RM4	AFA20001130.1800.0158-R4-1
V1	AFA20001130.1800.0158-EV1
VM1	AFA20001130.1800.0158-EV1-1
Q1	AFA20001130.1800.0158-T1
Q2	AFA20001130.1800.0158-T2
Q3	AFA20001130.1800.0158-T3
