CE12	VAR20001219.1100.0510-CE1
CE13	VAR20001219.1100.0510-CE2
CE14	VAR20001219.1100.0510-CE3
CE15	VAR20001219.1100.0510-CE4
CE16	VAR20001219.1100.0510-CE5
CE18	VAR20001219.1100.0510-CE6
CE19	VAR20001219.1100.0510-CE7
CE17	VAR20001219.1100.0510-CE8
CE20	VAR20001219.1100.0510-CE9
CE21	VAR20001219.1100.0510-CE10
CE22	VAR20001219.1100.0510-CE11
CE4	VAR20001219.1100.0510-CE12
CE24	VAR20001219.1100.0510-CE13
CE25	VAR20001219.1100.0510-CE14
CE10	VAR20001219.1100.0510-CE15
CE26	VAR20001219.1100.0510-CE16
CE9	VAR20001219.1100.0510-CE17
CE2	VAR20001219.1100.0510-CE18
CE27	VAR20001219.1100.0510-CE19
CE11	VAR20001219.1100.0510-CE20
CE3	VAR20001219.1100.0510-CE21
CE5	VAR20001219.1100.0510-CE22
CE6	VAR20001219.1100.0510-CE23
CE7	VAR20001219.1100.0510-CE24
CE1	VAR20001219.1100.0510-CE25
CE8	VAR20001219.1100.0510-CE26
E45	VAR20001219.1100.0510-E1
E15	VAR20001219.1100.0510-E2
E16	VAR20001219.1100.0510-E3
E17	VAR20001219.1100.0510-E4
E18	VAR20001219.1100.0510-E5
E19	VAR20001219.1100.0510-E6
E22	VAR20001219.1100.0510-E7
E23	VAR20001219.1100.0510-E8
E24	VAR20001219.1100.0510-E9
E26	VAR20001219.1100.0510-E10
E27	VAR20001219.1100.0510-E11
E28	VAR20001219.1100.0510-E12
E29	VAR20001219.1100.0510-E13
E30	VAR20001219.1100.0510-E14
E31	VAR20001219.1100.0510-E15
E32	VAR20001219.1100.0510-E16
E1	VAR20001219.1100.0510-E17
E46	VAR20001219.1100.0510-E18
E34	VAR20001219.1100.0510-E19
E35	VAR20001219.1100.0510-E20
E36	VAR20001219.1100.0510-E21
E38	VAR20001219.1100.0510-E22
E39	VAR20001219.1100.0510-E23
E40	VAR20001219.1100.0510-E24
E41	VAR20001219.1100.0510-E25
E42	VAR20001219.1100.0510-E26
E44	VAR20001219.1100.0510-E27
E2	VAR20001219.1100.0510-E28
E3	VAR20001219.1100.0510-E29
E4	VAR20001219.1100.0510-E30
E5	VAR20001219.1100.0510-E31
E6	VAR20001219.1100.0510-E32
E7	VAR20001219.1100.0510-E33
E8	VAR20001219.1100.0510-E34
E9	VAR20001219.1100.0510-E35
E10	VAR20001219.1100.0510-E36
E11	VAR20001219.1100.0510-E37
EM1	VAR20001219.1100.0510-E17-1
EM20	VAR20001219.1100.0510-E18-2
EM8	VAR20001219.1100.0510-E1-3
EM23	VAR20001219.1100.0510-E2-4
EM24	VAR20001219.1100.0510-E18-5
EM25	VAR20001219.1100.0510-E17-6
EM26	VAR20001219.1100.0510-E17-7
