CE11	VAR20001008.1300.1372-CE1
CE12	VAR20001008.1300.1372-CE2
CE13	VAR20001008.1300.1372-CE3
CE14	VAR20001008.1300.1372-CE4
CE15	VAR20001008.1300.1372-CE5
CE16	VAR20001008.1300.1372-CE6
CE17	VAR20001008.1300.1372-CE7
CE18	VAR20001008.1300.1372-CE8
CE19	VAR20001008.1300.1372-CE9
CE21	VAR20001008.1300.1372-CE10
CE22	VAR20001008.1300.1372-CE11
CE23	VAR20001008.1300.1372-CE12
CE25	VAR20001008.1300.1372-CE13
CE2	VAR20001008.1300.1372-CE14
CE20	VAR20001008.1300.1372-CE15
CE3	VAR20001008.1300.1372-CE16
CE4	VAR20001008.1300.1372-CE17
CE1	VAR20001008.1300.1372-CE18
CE5	VAR20001008.1300.1372-CE19
CE6	VAR20001008.1300.1372-CE20
CE7	VAR20001008.1300.1372-CE21
CE8	VAR20001008.1300.1372-CE22
CE9	VAR20001008.1300.1372-CE23
CE10	VAR20001008.1300.1372-CE24
E14	VAR20001008.1300.1372-E1
E15	VAR20001008.1300.1372-E2
E16	VAR20001008.1300.1372-E3
E17	VAR20001008.1300.1372-E4
E18	VAR20001008.1300.1372-E5
E19	VAR20001008.1300.1372-E6
E20	VAR20001008.1300.1372-E7
E21	VAR20001008.1300.1372-E8
E22	VAR20001008.1300.1372-E9
E24	VAR20001008.1300.1372-E10
E25	VAR20001008.1300.1372-E11
E26	VAR20001008.1300.1372-E12
E27	VAR20001008.1300.1372-E13
E28	VAR20001008.1300.1372-E14
E29	VAR20001008.1300.1372-E15
E30	VAR20001008.1300.1372-E16
E31	VAR20001008.1300.1372-E17
E32	VAR20001008.1300.1372-E18
E33	VAR20001008.1300.1372-E19
E1	VAR20001008.1300.1372-E20
E34	VAR20001008.1300.1372-E21
E35	VAR20001008.1300.1372-E22
E36	VAR20001008.1300.1372-E23
E37	VAR20001008.1300.1372-E24
E38	VAR20001008.1300.1372-E25
E40	VAR20001008.1300.1372-E26
E41	VAR20001008.1300.1372-E27
E42	VAR20001008.1300.1372-E28
E44	VAR20001008.1300.1372-E29
E2	VAR20001008.1300.1372-E30
E3	VAR20001008.1300.1372-E31
E5	VAR20001008.1300.1372-E32
E6	VAR20001008.1300.1372-E33
E7	VAR20001008.1300.1372-E34
E8	VAR20001008.1300.1372-E35
E9	VAR20001008.1300.1372-E36
E10	VAR20001008.1300.1372-E37
E11	VAR20001008.1300.1372-E38
E12	VAR20001008.1300.1372-E39
E13	VAR20001008.1300.1372-E40
EM1	VAR20001008.1300.1372-E20-1
EM18	VAR20001008.1300.1372-E1-2
EM19	VAR20001008.1300.1372-E37-3
EM20	VAR20001008.1300.1372-E2-4
EM21	VAR20001008.1300.1372-E2-5
EM22	VAR20001008.1300.1372-E3-6
EM23	VAR20001008.1300.1372-E34-7
EM24	VAR20001008.1300.1372-E34-8
EM25	VAR20001008.1300.1372-E4-9
EM26	VAR20001008.1300.1372-E36-10
EM27	VAR20001008.1300.1372-E36-11
EM28	VAR20001008.1300.1372-E39-12
EM29	VAR20001008.1300.1372-E39-13
EM30	VAR20001008.1300.1372-E5-14
EM31	VAR20001008.1300.1372-E37-15
EM32	VAR20001008.1300.1372-E34-16
EM33	VAR20001008.1300.1372-E34-17
EM34	VAR20001008.1300.1372-E7-18
EM35	VAR20001008.1300.1372-E8-19
EM36	VAR20001008.1300.1372-E36-20
EM37	VAR20001008.1300.1372-E34-21
EM38	VAR20001008.1300.1372-E9-22
EM39	VAR20001008.1300.1372-E9-23
EM41	VAR20001008.1300.1372-E10-24
EM42	VAR20001008.1300.1372-E11-25
EM43	VAR20001008.1300.1372-E12-26
EM44	VAR20001008.1300.1372-E9-27
EM45	VAR20001008.1300.1372-E36-28
EM46	VAR20001008.1300.1372-E38-29
EM47	VAR20001008.1300.1372-E13-30
EM48	VAR20001008.1300.1372-E14-31
EM49	VAR20001008.1300.1372-E15-32
EM50	VAR20001008.1300.1372-E6-33
EM51	VAR20001008.1300.1372-E9-34
EM52	VAR20001008.1300.1372-E39-35
EM53	VAR20001008.1300.1372-E16-36
EM54	VAR20001008.1300.1372-E34-37
EM55	VAR20001008.1300.1372-E34-38
EM56	VAR20001008.1300.1372-E17-39
EM57	VAR20001008.1300.1372-E36-40
EM58	VAR20001008.1300.1372-E38-41
EM59	VAR20001008.1300.1372-E18-42
EM60	VAR20001008.1300.1372-E2-43
EM61	VAR20001008.1300.1372-E19-44
EM62	VAR20001008.1300.1372-E2-45
EM63	VAR20001008.1300.1372-E17-46
EM64	VAR20001008.1300.1372-E21-47
EM65	VAR20001008.1300.1372-E22-48
EM67	VAR20001008.1300.1372-E22-49
EM68	VAR20001008.1300.1372-E23-50
EM69	VAR20001008.1300.1372-E34-51
EM70	VAR20001008.1300.1372-E34-52
EM71	VAR20001008.1300.1372-E34-53
EM72	VAR20001008.1300.1372-E24-54
EM73	VAR20001008.1300.1372-E25-55
EM75	VAR20001008.1300.1372-E26-56
EM76	VAR20001008.1300.1372-E27-57
EM77	VAR20001008.1300.1372-E25-58
EM78	VAR20001008.1300.1372-E34-59
EM79	VAR20001008.1300.1372-E39-60
EM81	VAR20001008.1300.1372-E6-61
EM82	VAR20001008.1300.1372-E28-62
EM83	VAR20001008.1300.1372-E25-63
EM66	VAR20001008.1300.1372-E29-64
EM80	VAR20001008.1300.1372-E39-65
EM40	VAR20001008.1300.1372-E9-66
EM2	VAR20001008.1300.1372-E30-67
EM3	VAR20001008.1300.1372-E31-68
EM4	VAR20001008.1300.1372-E32-69
EM5	VAR20001008.1300.1372-E30-70
EM6	VAR20001008.1300.1372-E33-71
EM7	VAR20001008.1300.1372-E33-72
EM8	VAR20001008.1300.1372-E33-73
EM10	VAR20001008.1300.1372-E34-74
EM9	VAR20001008.1300.1372-E35-75
EM11	VAR20001008.1300.1372-E36-76
EM12	VAR20001008.1300.1372-E36-77
EM13	VAR20001008.1300.1372-E37-78
EM14	VAR20001008.1300.1372-E34-79
EM15	VAR20001008.1300.1372-E36-80
EM16	VAR20001008.1300.1372-E38-81
EM17	VAR20001008.1300.1372-E40-82
R1	VAR20001008.1300.1372-R1
R2	VAR20001008.1300.1372-R2
R3	VAR20001008.1300.1372-R3
R4	VAR20001008.1300.1372-R4
R5	VAR20001008.1300.1372-R5
R6	VAR20001008.1300.1372-R6
R7	VAR20001008.1300.1372-R7
R8	VAR20001008.1300.1372-R8
R10	VAR20001008.1300.1372-R9
R9	VAR20001008.1300.1372-R10
RM1	VAR20001008.1300.1372-R1-1
RM2	VAR20001008.1300.1372-R2-1
RM3	VAR20001008.1300.1372-R3-1
RM4	VAR20001008.1300.1372-R4-1
RM5	VAR20001008.1300.1372-R5-1
RM6	VAR20001008.1300.1372-R2-2
RM7	VAR20001008.1300.1372-R2-3
RM8	VAR20001008.1300.1372-R8-1
RM10	VAR20001008.1300.1372-R9-1
RM9	VAR20001008.1300.1372-R10-1
V1	VAR20001008.1300.1372-EV1
V2	VAR20001008.1300.1372-EV2
V3	VAR20001008.1300.1372-EV3
VM1	VAR20001008.1300.1372-EV1-1
VM2	VAR20001008.1300.1372-EV2-1
VM3	VAR20001008.1300.1372-EV3-1
Q1	VAR20001008.1300.1372-T1
Q2	VAR20001008.1300.1372-T2
Q3	VAR20001008.1300.1372-T3
