CE13	VAR20001007.1300.1893-CE1
CE14	VAR20001007.1300.1893-CE2
CE15	VAR20001007.1300.1893-CE3
CE16	VAR20001007.1300.1893-CE4
CE17	VAR20001007.1300.1893-CE5
CE18	VAR20001007.1300.1893-CE6
CE19	VAR20001007.1300.1893-CE7
CE20	VAR20001007.1300.1893-CE8
CE21	VAR20001007.1300.1893-CE9
CE22	VAR20001007.1300.1893-CE10
CE24	VAR20001007.1300.1893-CE11
CE23	VAR20001007.1300.1893-CE12
CE3	VAR20001007.1300.1893-CE13
CE25	VAR20001007.1300.1893-CE14
CE26	VAR20001007.1300.1893-CE15
CE27	VAR20001007.1300.1893-CE16
CE28	VAR20001007.1300.1893-CE17
CE29	VAR20001007.1300.1893-CE18
CE30	VAR20001007.1300.1893-CE19
CE31	VAR20001007.1300.1893-CE20
CE32	VAR20001007.1300.1893-CE21
CE33	VAR20001007.1300.1893-CE22
CE34	VAR20001007.1300.1893-CE23
CE35	VAR20001007.1300.1893-CE24
CE36	VAR20001007.1300.1893-CE25
CE37	VAR20001007.1300.1893-CE26
CE38	VAR20001007.1300.1893-CE27
CE39	VAR20001007.1300.1893-CE28
CE40	VAR20001007.1300.1893-CE29
CE41	VAR20001007.1300.1893-CE30
CE42	VAR20001007.1300.1893-CE31
CE43	VAR20001007.1300.1893-CE32
CE44	VAR20001007.1300.1893-CE33
CE45	VAR20001007.1300.1893-CE34
CE46	VAR20001007.1300.1893-CE35
CE7	VAR20001007.1300.1893-CE36
CE48	VAR20001007.1300.1893-CE37
CE49	VAR20001007.1300.1893-CE38
CE50	VAR20001007.1300.1893-CE39
CE51	VAR20001007.1300.1893-CE40
CE52	VAR20001007.1300.1893-CE41
CE53	VAR20001007.1300.1893-CE42
CE55	VAR20001007.1300.1893-CE43
CE56	VAR20001007.1300.1893-CE44
CE57	VAR20001007.1300.1893-CE45
CE58	VAR20001007.1300.1893-CE46
CE59	VAR20001007.1300.1893-CE47
CE2	VAR20001007.1300.1893-CE48
CE60	VAR20001007.1300.1893-CE49
CE61	VAR20001007.1300.1893-CE50
CE62	VAR20001007.1300.1893-CE51
CE63	VAR20001007.1300.1893-CE52
CE64	VAR20001007.1300.1893-CE53
CE65	VAR20001007.1300.1893-CE54
CE4	VAR20001007.1300.1893-CE55
CE66	VAR20001007.1300.1893-CE56
CE67	VAR20001007.1300.1893-CE57
CE68	VAR20001007.1300.1893-CE58
CE69	VAR20001007.1300.1893-CE59
CE70	VAR20001007.1300.1893-CE60
CE71	VAR20001007.1300.1893-CE61
CE72	VAR20001007.1300.1893-CE62
CE74	VAR20001007.1300.1893-CE63
CE75	VAR20001007.1300.1893-CE64
CE76	VAR20001007.1300.1893-CE65
CE78	VAR20001007.1300.1893-CE66
CE79	VAR20001007.1300.1893-CE67
CE80	VAR20001007.1300.1893-CE68
CE81	VAR20001007.1300.1893-CE69
CE82	VAR20001007.1300.1893-CE70
CE83	VAR20001007.1300.1893-CE71
CE47	VAR20001007.1300.1893-CE72
CE54	VAR20001007.1300.1893-CE73
CE77	VAR20001007.1300.1893-CE74
CE73	VAR20001007.1300.1893-CE75
CE5	VAR20001007.1300.1893-CE76
CE1	VAR20001007.1300.1893-CE77
CE6	VAR20001007.1300.1893-CE78
CE8	VAR20001007.1300.1893-CE79
CE9	VAR20001007.1300.1893-CE80
CE10	VAR20001007.1300.1893-CE81
CE11	VAR20001007.1300.1893-CE82
CE12	VAR20001007.1300.1893-CE83
E17	VAR20001007.1300.1893-E1
