CE12	VAR20001008.1300.2590-CE1
CE13	VAR20001008.1300.2590-CE2
CE15	VAR20001008.1300.2590-CE3
CE16	VAR20001008.1300.2590-CE4
CE17	VAR20001008.1300.2590-CE5
CE21	VAR20001008.1300.2590-CE6
CE9	VAR20001008.1300.2590-CE7
CE10	VAR20001008.1300.2590-CE8
CE18	VAR20001008.1300.2590-CE9
CE24	VAR20001008.1300.2590-CE10
CE2	VAR20001008.1300.2590-CE11
CE25	VAR20001008.1300.2590-CE12
CE26	VAR20001008.1300.2590-CE13
CE27	VAR20001008.1300.2590-CE14
CE11	VAR20001008.1300.2590-CE15
CE1	VAR20001008.1300.2590-CE16
CE28	VAR20001008.1300.2590-CE17
CE31	VAR20001008.1300.2590-CE18
CE30	VAR20001008.1300.2590-CE19
CE33	VAR20001008.1300.2590-CE20
CE14	VAR20001008.1300.2590-CE21
CE53	VAR20001008.1300.2590-CE22
CE34	VAR20001008.1300.2590-CE23
CE19	VAR20001008.1300.2590-CE24
CE37	VAR20001008.1300.2590-CE25
CE38	VAR20001008.1300.2590-CE26
CE39	VAR20001008.1300.2590-CE27
CE40	VAR20001008.1300.2590-CE28
CE42	VAR20001008.1300.2590-CE29
CE44	VAR20001008.1300.2590-CE30
CE45	VAR20001008.1300.2590-CE31
CE47	VAR20001008.1300.2590-CE32
CE50	VAR20001008.1300.2590-CE33
CE51	VAR20001008.1300.2590-CE34
CE52	VAR20001008.1300.2590-CE35
CE20	VAR20001008.1300.2590-CE36
CE54	VAR20001008.1300.2590-CE37
CE55	VAR20001008.1300.2590-CE38
CE56	VAR20001008.1300.2590-CE39
CE3	VAR20001008.1300.2590-CE40
CE59	VAR20001008.1300.2590-CE41
CE60	VAR20001008.1300.2590-CE42
CE61	VAR20001008.1300.2590-CE43
CE62	VAR20001008.1300.2590-CE44
CE22	VAR20001008.1300.2590-CE45
CE23	VAR20001008.1300.2590-CE46
CE4	VAR20001008.1300.2590-CE47
CE29	VAR20001008.1300.2590-CE48
CE32	VAR20001008.1300.2590-CE49
CE35	VAR20001008.1300.2590-CE50
CE36	VAR20001008.1300.2590-CE51
CE41	VAR20001008.1300.2590-CE52
CE43	VAR20001008.1300.2590-CE53
CE46	VAR20001008.1300.2590-CE54
CE48	VAR20001008.1300.2590-CE55
CE49	VAR20001008.1300.2590-CE56
CE63	VAR20001008.1300.2590-CE57
CE58	VAR20001008.1300.2590-CE58
CE57	VAR20001008.1300.2590-CE59
CE5	VAR20001008.1300.2590-CE60
CE6	VAR20001008.1300.2590-CE61
CE7	VAR20001008.1300.2590-CE62
CE8	VAR20001008.1300.2590-CE63
E14	VAR20001008.1300.2590-E1
E183	VAR20001008.1300.2590-E2
E17	VAR20001008.1300.2590-E3
E19	VAR20001008.1300.2590-E4
E20	VAR20001008.1300.2590-E5
E184	VAR20001008.1300.2590-E6
E23	VAR20001008.1300.2590-E7
E24	VAR20001008.1300.2590-E8
E185	VAR20001008.1300.2590-E9
E28	VAR20001008.1300.2590-E10
E29	VAR20001008.1300.2590-E11
E32	VAR20001008.1300.2590-E12
E33	VAR20001008.1300.2590-E13
E34	VAR20001008.1300.2590-E14
E136	VAR20001008.1300.2590-E15
E1	VAR20001008.1300.2590-E16
E187	VAR20001008.1300.2590-E17
E38	VAR20001008.1300.2590-E18
E137	VAR20001008.1300.2590-E19
E42	VAR20001008.1300.2590-E20
E44	VAR20001008.1300.2590-E21
E46	VAR20001008.1300.2590-E22
E48	VAR20001008.1300.2590-E23
E49	VAR20001008.1300.2590-E24
E50	VAR20001008.1300.2590-E25
E138	VAR20001008.1300.2590-E26
E191	VAR20001008.1300.2590-E27
E52	VAR20001008.1300.2590-E28
E54	VAR20001008.1300.2590-E29
E56	VAR20001008.1300.2590-E30
E57	VAR20001008.1300.2590-E31
E61	VAR20001008.1300.2590-E32
E2	VAR20001008.1300.2590-E33
E64	VAR20001008.1300.2590-E34
E65	VAR20001008.1300.2590-E35
E67	VAR20001008.1300.2590-E36
E68	VAR20001008.1300.2590-E37
E139	VAR20001008.1300.2590-E38
E133	VAR20001008.1300.2590-E39
E74	VAR20001008.1300.2590-E40
E192	VAR20001008.1300.2590-E41
E78	VAR20001008.1300.2590-E42
E193	VAR20001008.1300.2590-E43
E79	VAR20001008.1300.2590-E44
E81	VAR20001008.1300.2590-E45
E82	VAR20001008.1300.2590-E46
E84	VAR20001008.1300.2590-E47
E85	VAR20001008.1300.2590-E48
E86	VAR20001008.1300.2590-E49
E88	VAR20001008.1300.2590-E50
E89	VAR20001008.1300.2590-E51
E91	VAR20001008.1300.2590-E52
E95	VAR20001008.1300.2590-E53
E96	VAR20001008.1300.2590-E54
E97	VAR20001008.1300.2590-E55
E99	VAR20001008.1300.2590-E56
E100	VAR20001008.1300.2590-E57
E101	VAR20001008.1300.2590-E58
E102	VAR20001008.1300.2590-E59
E103	VAR20001008.1300.2590-E60
E104	VAR20001008.1300.2590-E61
E105	VAR20001008.1300.2590-E62
E142	VAR20001008.1300.2590-E63
E107	VAR20001008.1300.2590-E64
E3	VAR20001008.1300.2590-E65
E108	VAR20001008.1300.2590-E66
E109	VAR20001008.1300.2590-E67
E110	VAR20001008.1300.2590-E68
E111	VAR20001008.1300.2590-E69
E112	VAR20001008.1300.2590-E70
E113	VAR20001008.1300.2590-E71
E115	VAR20001008.1300.2590-E72
E116	VAR20001008.1300.2590-E73
E118	VAR20001008.1300.2590-E74
E119	VAR20001008.1300.2590-E75
E120	VAR20001008.1300.2590-E76
E121	VAR20001008.1300.2590-E77
E122	VAR20001008.1300.2590-E78
E123	VAR20001008.1300.2590-E79
E124	VAR20001008.1300.2590-E80
E125	VAR20001008.1300.2590-E81
E126	VAR20001008.1300.2590-E82
E127	VAR20001008.1300.2590-E83
E146	VAR20001008.1300.2590-E84
E134	VAR20001008.1300.2590-E85
E152	VAR20001008.1300.2590-E86
E155	VAR20001008.1300.2590-E87
E156	VAR20001008.1300.2590-E88
E160	VAR20001008.1300.2590-E89
E161	VAR20001008.1300.2590-E90
E163	VAR20001008.1300.2590-E91
E165	VAR20001008.1300.2590-E92
E168	VAR20001008.1300.2590-E93
E169	VAR20001008.1300.2590-E94
E170	VAR20001008.1300.2590-E95
E176	VAR20001008.1300.2590-E96
E178	VAR20001008.1300.2590-E97
E180	VAR20001008.1300.2590-E98
E5	VAR20001008.1300.2590-E99
E7	VAR20001008.1300.2590-E100
E8	VAR20001008.1300.2590-E101
E9	VAR20001008.1300.2590-E102
E10	VAR20001008.1300.2590-E103
E11	VAR20001008.1300.2590-E104
E195	VAR20001008.1300.2590-E105
EM1	VAR20001008.1300.2590-E33-1
EM205	VAR20001008.1300.2590-E2-2
EM148	VAR20001008.1300.2590-E6-3
EM253	VAR20001008.1300.2590-E99-4
EM21	VAR20001008.1300.2590-E3-5
EM22	VAR20001008.1300.2590-E16-6
EM23	VAR20001008.1300.2590-E4-7
EM24	VAR20001008.1300.2590-E5-8
EM25	VAR20001008.1300.2590-E5-9
EM8	VAR20001008.1300.2590-E65-10
EM9	VAR20001008.1300.2590-E85-11
EM83	VAR20001008.1300.2590-E9-12
EM27	VAR20001008.1300.2590-E5-13
EM28	VAR20001008.1300.2590-E7-14
EM29	VAR20001008.1300.2590-E8-15
EM30	VAR20001008.1300.2590-E16-16
EM32	VAR20001008.1300.2590-E99-17
EM34	VAR20001008.1300.2590-E99-18
EM35	VAR20001008.1300.2590-E7-19
