CE12	VAR20001028.1300.0829-CE1
CE1	VAR20001028.1300.0829-CE2
CE14	VAR20001028.1300.0829-CE3
CE2	VAR20001028.1300.0829-CE4
CE13	VAR20001028.1300.0829-CE5
CE8	VAR20001028.1300.0829-CE6
CE9	VAR20001028.1300.0829-CE7
CE7	VAR20001028.1300.0829-CE8
CE4	VAR20001028.1300.0829-CE9
CE3	VAR20001028.1300.0829-CE10
CE5	VAR20001028.1300.0829-CE11
CE10	VAR20001028.1300.0829-CE12
CE11	VAR20001028.1300.0829-CE13
E14	VAR20001028.1300.0829-E1
E15	VAR20001028.1300.0829-E2
E17	VAR20001028.1300.0829-E3
E19	VAR20001028.1300.0829-E4
E20	VAR20001028.1300.0829-E5
E24	VAR20001028.1300.0829-E6
E23	VAR20001028.1300.0829-E7
E2	VAR20001028.1300.0829-E8
E3	VAR20001028.1300.0829-E9
E4	VAR20001028.1300.0829-E10
E5	VAR20001028.1300.0829-E11
E6	VAR20001028.1300.0829-E12
E7	VAR20001028.1300.0829-E13
E8	VAR20001028.1300.0829-E14
E11	VAR20001028.1300.0829-E15
E12	VAR20001028.1300.0829-E16
E13	VAR20001028.1300.0829-E17
EM1	VAR20001028.1300.0829-E13-1
EM18	VAR20001028.1300.0829-E1-2
EM19	VAR20001028.1300.0829-E2-3
EM21	VAR20001028.1300.0829-E17-4
EM20	VAR20001028.1300.0829-E17-5
EM22	VAR20001028.1300.0829-E14-6
EM23	VAR20001028.1300.0829-E17-7
EM24	VAR20001028.1300.0829-E17-8
EM27	VAR20001028.1300.0829-E9-9
EM26	VAR20001028.1300.0829-E9-10
EM29	VAR20001028.1300.0829-E9-11
EM32	VAR20001028.1300.0829-E3-12
EM33	VAR20001028.1300.0829-E4-13
EM30	VAR20001028.1300.0829-E5-14
EM31	VAR20001028.1300.0829-E5-15
EM28	VAR20001028.1300.0829-E8-16
EM34	VAR20001028.1300.0829-E6-17
EM25	VAR20001028.1300.0829-E7-18
EM13	VAR20001028.1300.0829-E9-19
EM7	VAR20001028.1300.0829-E8-20
EM8	VAR20001028.1300.0829-E9-21
EM9	VAR20001028.1300.0829-E11-22
EM2	VAR20001028.1300.0829-E12-23
EM3	VAR20001028.1300.0829-E13-24
EM4	VAR20001028.1300.0829-E14-25
EM6	VAR20001028.1300.0829-E10-26
EM10	VAR20001028.1300.0829-E14-27
EM11	VAR20001028.1300.0829-E15-28
EM12	VAR20001028.1300.0829-E16-29
EM14	VAR20001028.1300.0829-E9-30
EM15	VAR20001028.1300.0829-E8-31
EM16	VAR20001028.1300.0829-E9-32
EM17	VAR20001028.1300.0829-E17-33
R2	VAR20001028.1300.0829-R1
R1	VAR20001028.1300.0829-R2
R6	VAR20001028.1300.0829-R3
R3	VAR20001028.1300.0829-R4
R4	VAR20001028.1300.0829-R5
R5	VAR20001028.1300.0829-R6
R7	VAR20001028.1300.0829-R7
R8	VAR20001028.1300.0829-R8
R9	VAR20001028.1300.0829-R9
R10	VAR20001028.1300.0829-R10
RM6	VAR20001028.1300.0829-R3-1
RM1	VAR20001028.1300.0829-R2-1
RM3	VAR20001028.1300.0829-R4-1
RM4	VAR20001028.1300.0829-R5-1
RM5	VAR20001028.1300.0829-R5-2
RM7	VAR20001028.1300.0829-R7-1
RM8	VAR20001028.1300.0829-R5-3
RM9	VAR20001028.1300.0829-R9-1
RM10	VAR20001028.1300.0829-R10-1
RM2	VAR20001028.1300.0829-R1-1
Q2	VAR20001028.1300.0829-T1
Q1	VAR20001028.1300.0829-T2
