CE13	VAR20001010.1300.3584-CE1
CE14	VAR20001010.1300.3584-CE2
CE15	VAR20001010.1300.3584-CE3
CE16	VAR20001010.1300.3584-CE4
CE1	VAR20001010.1300.3584-CE5
CE17	VAR20001010.1300.3584-CE6
CE18	VAR20001010.1300.3584-CE7
CE2	VAR20001010.1300.3584-CE8
CE3	VAR20001010.1300.3584-CE9
CE4	VAR20001010.1300.3584-CE10
CE5	VAR20001010.1300.3584-CE11
CE6	VAR20001010.1300.3584-CE12
CE7	VAR20001010.1300.3584-CE13
CE8	VAR20001010.1300.3584-CE14
CE9	VAR20001010.1300.3584-CE15
CE10	VAR20001010.1300.3584-CE16
CE12	VAR20001010.1300.3584-CE17
CE11	VAR20001010.1300.3584-CE18
E14	VAR20001010.1300.3584-E1
E15	VAR20001010.1300.3584-E2
E16	VAR20001010.1300.3584-E3
E17	VAR20001010.1300.3584-E4
E18	VAR20001010.1300.3584-E5
E20	VAR20001010.1300.3584-E6
E21	VAR20001010.1300.3584-E7
E22	VAR20001010.1300.3584-E8
E23	VAR20001010.1300.3584-E9
E24	VAR20001010.1300.3584-E10
E1	VAR20001010.1300.3584-E11
E2	VAR20001010.1300.3584-E12
E3	VAR20001010.1300.3584-E13
E4	VAR20001010.1300.3584-E14
E5	VAR20001010.1300.3584-E15
E6	VAR20001010.1300.3584-E16
E7	VAR20001010.1300.3584-E17
E8	VAR20001010.1300.3584-E18
E9	VAR20001010.1300.3584-E19
E25	VAR20001010.1300.3584-E20
E11	VAR20001010.1300.3584-E21
EM1	VAR20001010.1300.3584-E11-1
EM17	VAR20001010.1300.3584-E15-2
EM20	VAR20001010.1300.3584-E15-3
EM21	VAR20001010.1300.3584-E1-4
EM22	VAR20001010.1300.3584-E2-5
EM23	VAR20001010.1300.3584-E3-6
EM24	VAR20001010.1300.3584-E5-7
EM28	VAR20001010.1300.3584-E4-8
EM30	VAR20001010.1300.3584-E6-9
EM31	VAR20001010.1300.3584-E7-10
EM32	VAR20001010.1300.3584-E7-11
EM33	VAR20001010.1300.3584-E8-12
EM34	VAR20001010.1300.3584-E9-13
EM35	VAR20001010.1300.3584-E10-14
EM27	VAR20001010.1300.3584-E4-15
EM29	VAR20001010.1300.3584-E4-16
EM15	VAR20001010.1300.3584-E11-17
EM19	VAR20001010.1300.3584-E20-18
EM13	VAR20001010.1300.3584-E19-19
EM16	VAR20001010.1300.3584-E13-20
EM25	VAR20001010.1300.3584-E14-21
EM26	VAR20001010.1300.3584-E15-22
EM2	VAR20001010.1300.3584-E12-23
EM3	VAR20001010.1300.3584-E13-24
EM4	VAR20001010.1300.3584-E12-25
EM18	VAR20001010.1300.3584-E20-26
EM5	VAR20001010.1300.3584-E14-27
EM6	VAR20001010.1300.3584-E15-28
EM7	VAR20001010.1300.3584-E16-29
EM8	VAR20001010.1300.3584-E15-30
EM9	VAR20001010.1300.3584-E17-31
EM10	VAR20001010.1300.3584-E18-32
EM11	VAR20001010.1300.3584-E14-33
EM12	VAR20001010.1300.3584-E19-34
EM14	VAR20001010.1300.3584-E21-35
R1	VAR20001010.1300.3584-R1
R2	VAR20001010.1300.3584-R2
RM1	VAR20001010.1300.3584-R1-1
RM2	VAR20001010.1300.3584-R2-1
Q5	VAR20001010.1300.3584-T1
Q2	VAR20001010.1300.3584-T2
Q3	VAR20001010.1300.3584-T3
Q6	VAR20001010.1300.3584-T4
Q4	VAR20001010.1300.3584-T5
Q1	VAR20001010.1300.3584-T6
