CE14	NTV20001002.1530.0917-CE1
CE13	NTV20001002.1530.0917-CE2
CE11	NTV20001002.1530.0917-CE3
CE15	NTV20001002.1530.0917-CE4
CE2	NTV20001002.1530.0917-CE5
CE5	NTV20001002.1530.0917-CE6
CE10	NTV20001002.1530.0917-CE7
CE9	NTV20001002.1530.0917-CE8
CE3	NTV20001002.1530.0917-CE9
CE1	NTV20001002.1530.0917-CE10
CE4	NTV20001002.1530.0917-CE11
CE6	NTV20001002.1530.0917-CE12
CE7	NTV20001002.1530.0917-CE13
CE8	NTV20001002.1530.0917-CE14
CE12	NTV20001002.1530.0917-CE15
E15	NTV20001002.1530.0917-E1
E16	NTV20001002.1530.0917-E2
E22	NTV20001002.1530.0917-E3
E18	NTV20001002.1530.0917-E4
E23	NTV20001002.1530.0917-E5
E21	NTV20001002.1530.0917-E6
E24	NTV20001002.1530.0917-E7
E25	NTV20001002.1530.0917-E8
E1	NTV20001002.1530.0917-E9
E3	NTV20001002.1530.0917-E10
E4	NTV20001002.1530.0917-E11
E5	NTV20001002.1530.0917-E12
E6	NTV20001002.1530.0917-E13
E7	NTV20001002.1530.0917-E14
E8	NTV20001002.1530.0917-E15
E9	NTV20001002.1530.0917-E16
E10	NTV20001002.1530.0917-E17
E11	NTV20001002.1530.0917-E18
E12	NTV20001002.1530.0917-E19
E14	NTV20001002.1530.0917-E20
EM1	NTV20001002.1530.0917-E9-1
EM23	NTV20001002.1530.0917-E1-2
EM21	NTV20001002.1530.0917-E2-3
EM11	NTV20001002.1530.0917-E5-4
EM24	NTV20001002.1530.0917-E1-5
EM25	NTV20001002.1530.0917-E1-6
EM26	NTV20001002.1530.0917-E4-7
EM27	NTV20001002.1530.0917-E6-8
EM28	NTV20001002.1530.0917-E17-9
EM30	NTV20001002.1530.0917-E1-10
EM29	NTV20001002.1530.0917-E1-11
EM18	NTV20001002.1530.0917-E7-12
EM16	NTV20001002.1530.0917-E8-13
EM2	NTV20001002.1530.0917-E9-14
EM3	NTV20001002.1530.0917-E10-15
EM4	NTV20001002.1530.0917-E11-16
EM5	NTV20001002.1530.0917-E12-17
EM6	NTV20001002.1530.0917-E13-18
EM7	NTV20001002.1530.0917-E13-19
EM8	NTV20001002.1530.0917-E14-20
EM9	NTV20001002.1530.0917-E15-21
EM10	NTV20001002.1530.0917-E9-22
EM12	NTV20001002.1530.0917-E16-23
EM13	NTV20001002.1530.0917-E18-24
EM14	NTV20001002.1530.0917-E19-25
EM15	NTV20001002.1530.0917-E19-26
EM17	NTV20001002.1530.0917-E19-27
EM19	NTV20001002.1530.0917-E3-28
EM20	NTV20001002.1530.0917-E20-29
EM22	NTV20001002.1530.0917-E16-30
R5	NTV20001002.1530.0917-R1
R7	NTV20001002.1530.0917-R2
R1	NTV20001002.1530.0917-R3
R2	NTV20001002.1530.0917-R4
R3	NTV20001002.1530.0917-R5
R8	NTV20001002.1530.0917-R6
R6	NTV20001002.1530.0917-R7
RM5	NTV20001002.1530.0917-R1-1
RM7	NTV20001002.1530.0917-R2-1
RM1	NTV20001002.1530.0917-R3-1
RM2	NTV20001002.1530.0917-R4-1
RM3	NTV20001002.1530.0917-R5-1
RM8	NTV20001002.1530.0917-R6-1
RM6	NTV20001002.1530.0917-R7-1
V1	NTV20001002.1530.0917-EV1
V2	NTV20001002.1530.0917-EV2
VM1	NTV20001002.1530.0917-EV1-1
VM2	NTV20001002.1530.0917-EV2-1
Q2	NTV20001002.1530.0917-V1
Q1	NTV20001002.1530.0917-T1
QM2	NTV20001002.1530.0917-V1-1
