CE10	VAR20001230.1100.0882-CE1
CE11	VAR20001230.1100.0882-CE2
CE44	VAR20001230.1100.0882-CE3
CE13	VAR20001230.1100.0882-CE4
CE14	VAR20001230.1100.0882-CE5
CE15	VAR20001230.1100.0882-CE6
CE16	VAR20001230.1100.0882-CE7
CE17	VAR20001230.1100.0882-CE8
CE4	VAR20001230.1100.0882-CE9
CE31	VAR20001230.1100.0882-CE10
CE19	VAR20001230.1100.0882-CE11
CE20	VAR20001230.1100.0882-CE12
CE21	VAR20001230.1100.0882-CE13
CE22	VAR20001230.1100.0882-CE14
CE23	VAR20001230.1100.0882-CE15
CE25	VAR20001230.1100.0882-CE16
CE24	VAR20001230.1100.0882-CE17
CE27	VAR20001230.1100.0882-CE18
CE28	VAR20001230.1100.0882-CE19
CE29	VAR20001230.1100.0882-CE20
CE2	VAR20001230.1100.0882-CE21
CE35	VAR20001230.1100.0882-CE22
CE36	VAR20001230.1100.0882-CE23
CE37	VAR20001230.1100.0882-CE24
CE34	VAR20001230.1100.0882-CE25
CE41	VAR20001230.1100.0882-CE26
CE42	VAR20001230.1100.0882-CE27
CE43	VAR20001230.1100.0882-CE28
CE45	VAR20001230.1100.0882-CE29
CE46	VAR20001230.1100.0882-CE30
CE47	VAR20001230.1100.0882-CE31
CE48	VAR20001230.1100.0882-CE32
CE6	VAR20001230.1100.0882-CE33
CE49	VAR20001230.1100.0882-CE34
CE5	VAR20001230.1100.0882-CE35
CE12	VAR20001230.1100.0882-CE36
CE18	VAR20001230.1100.0882-CE37
CE32	VAR20001230.1100.0882-CE38
CE3	VAR20001230.1100.0882-CE39
CE33	VAR20001230.1100.0882-CE40
CE40	VAR20001230.1100.0882-CE41
CE39	VAR20001230.1100.0882-CE42
CE1	VAR20001230.1100.0882-CE43
CE30	VAR20001230.1100.0882-CE44
CE7	VAR20001230.1100.0882-CE45
CE8	VAR20001230.1100.0882-CE46
CE9	VAR20001230.1100.0882-CE47
E12	VAR20001230.1100.0882-E1
E13	VAR20001230.1100.0882-E2
E79	VAR20001230.1100.0882-E3
E15	VAR20001230.1100.0882-E4
E16	VAR20001230.1100.0882-E5
E17	VAR20001230.1100.0882-E6
E18	VAR20001230.1100.0882-E7
E35	VAR20001230.1100.0882-E8
E19	VAR20001230.1100.0882-E9
E83	VAR20001230.1100.0882-E10
E87	VAR20001230.1100.0882-E11
E22	VAR20001230.1100.0882-E12
E23	VAR20001230.1100.0882-E13
E24	VAR20001230.1100.0882-E14
E25	VAR20001230.1100.0882-E15
E26	VAR20001230.1100.0882-E16
E27	VAR20001230.1100.0882-E17
E28	VAR20001230.1100.0882-E18
E30	VAR20001230.1100.0882-E19
E31	VAR20001230.1100.0882-E20
