CE7	NTV20001204.1530.0851-CE1
CE2	NTV20001204.1530.0851-CE2
CE3	NTV20001204.1530.0851-CE3
CE4	NTV20001204.1530.0851-CE4
CE5	NTV20001204.1530.0851-CE5
CE6	NTV20001204.1530.0851-CE6
CE1	NTV20001204.1530.0851-CE7
CE8	NTV20001204.1530.0851-CE8
E14	NTV20001204.1530.0851-E1
E1	NTV20001204.1530.0851-E2
E2	NTV20001204.1530.0851-E3
E3	NTV20001204.1530.0851-E4
E4	NTV20001204.1530.0851-E5
E5	NTV20001204.1530.0851-E6
E6	NTV20001204.1530.0851-E7
E7	NTV20001204.1530.0851-E8
E13	NTV20001204.1530.0851-E9
E8	NTV20001204.1530.0851-E10
E10	NTV20001204.1530.0851-E11
E11	NTV20001204.1530.0851-E12
E12	NTV20001204.1530.0851-E13
EM1	NTV20001204.1530.0851-E2-1
EM12	NTV20001204.1530.0851-E1-2
EM2	NTV20001204.1530.0851-E2-3
EM3	NTV20001204.1530.0851-E3-4
EM4	NTV20001204.1530.0851-E4-5
EM5	NTV20001204.1530.0851-E5-6
EM6	NTV20001204.1530.0851-E6-7
EM7	NTV20001204.1530.0851-E7-8
EM14	NTV20001204.1530.0851-E9-9
EM8	NTV20001204.1530.0851-E8-10
EM9	NTV20001204.1530.0851-E8-11
EM10	NTV20001204.1530.0851-E10-12
EM11	NTV20001204.1530.0851-E10-13
EM13	NTV20001204.1530.0851-E2-14
EM15	NTV20001204.1530.0851-E11-15
EM16	NTV20001204.1530.0851-E12-16
EM17	NTV20001204.1530.0851-E6-17
EM18	NTV20001204.1530.0851-E13-18
R1	NTV20001204.1530.0851-R1
R2	NTV20001204.1530.0851-R2
RM2	NTV20001204.1530.0851-R2-1
RM1	NTV20001204.1530.0851-R1-1
Q1	NTV20001204.1530.0851-T1
