CE16	VAR20001012.1300.0063-CE1
CE15	VAR20001012.1300.0063-CE2
CE5	VAR20001012.1300.0063-CE3
CE1	VAR20001012.1300.0063-CE4
CE24	VAR20001012.1300.0063-CE5
CE2	VAR20001012.1300.0063-CE6
CE17	VAR20001012.1300.0063-CE7
CE18	VAR20001012.1300.0063-CE8
CE19	VAR20001012.1300.0063-CE9
CE20	VAR20001012.1300.0063-CE10
CE21	VAR20001012.1300.0063-CE11
CE22	VAR20001012.1300.0063-CE12
CE23	VAR20001012.1300.0063-CE13
CE25	VAR20001012.1300.0063-CE14
CE26	VAR20001012.1300.0063-CE15
CE9	VAR20001012.1300.0063-CE16
CE27	VAR20001012.1300.0063-CE17
CE28	VAR20001012.1300.0063-CE18
CE29	VAR20001012.1300.0063-CE19
CE30	VAR20001012.1300.0063-CE20
CE3	VAR20001012.1300.0063-CE21
CE31	VAR20001012.1300.0063-CE22
CE6	VAR20001012.1300.0063-CE23
CE8	VAR20001012.1300.0063-CE24
CE7	VAR20001012.1300.0063-CE25
CE10	VAR20001012.1300.0063-CE26
CE11	VAR20001012.1300.0063-CE27
CE4	VAR20001012.1300.0063-CE28
CE12	VAR20001012.1300.0063-CE29
CE13	VAR20001012.1300.0063-CE30
CE14	VAR20001012.1300.0063-CE31
E17	VAR20001012.1300.0063-E1
E19	VAR20001012.1300.0063-E2
E50	VAR20001012.1300.0063-E3
E21	VAR20001012.1300.0063-E4
E23	VAR20001012.1300.0063-E5
E24	VAR20001012.1300.0063-E6
E25	VAR20001012.1300.0063-E7
E26	VAR20001012.1300.0063-E8
E27	VAR20001012.1300.0063-E9
E28	VAR20001012.1300.0063-E10
E29	VAR20001012.1300.0063-E11
E30	VAR20001012.1300.0063-E12
E31	VAR20001012.1300.0063-E13
E32	VAR20001012.1300.0063-E14
E55	VAR20001012.1300.0063-E15
E33	VAR20001012.1300.0063-E16
E56	VAR20001012.1300.0063-E17
E35	VAR20001012.1300.0063-E18
E36	VAR20001012.1300.0063-E19
E37	VAR20001012.1300.0063-E20
E38	VAR20001012.1300.0063-E21
E39	VAR20001012.1300.0063-E22
E40	VAR20001012.1300.0063-E23
E41	VAR20001012.1300.0063-E24
E42	VAR20001012.1300.0063-E25
E1	VAR20001012.1300.0063-E26
E57	VAR20001012.1300.0063-E27
E43	VAR20001012.1300.0063-E28
E45	VAR20001012.1300.0063-E29
E46	VAR20001012.1300.0063-E30
E47	VAR20001012.1300.0063-E31
E58	VAR20001012.1300.0063-E32
E59	VAR20001012.1300.0063-E33
E48	VAR20001012.1300.0063-E34
E4	VAR20001012.1300.0063-E35
E6	VAR20001012.1300.0063-E36
E9	VAR20001012.1300.0063-E37
E11	VAR20001012.1300.0063-E38
E12	VAR20001012.1300.0063-E39
E14	VAR20001012.1300.0063-E40
E15	VAR20001012.1300.0063-E41
E16	VAR20001012.1300.0063-E42
EM1	VAR20001012.1300.0063-E26-1
EM16	VAR20001012.1300.0063-E1-2
EM18	VAR20001012.1300.0063-E2-3
EM19	VAR20001012.1300.0063-E4-4
EM20	VAR20001012.1300.0063-E5-5
EM21	VAR20001012.1300.0063-E6-6
EM22	VAR20001012.1300.0063-E7-7
EM23	VAR20001012.1300.0063-E8-8
EM24	VAR20001012.1300.0063-E9-9
EM25	VAR20001012.1300.0063-E10-10
EM26	VAR20001012.1300.0063-E11-11
EM27	VAR20001012.1300.0063-E12-12
EM29	VAR20001012.1300.0063-E13-13
EM30	VAR20001012.1300.0063-E14-14
EM31	VAR20001012.1300.0063-E10-15
EM32	VAR20001012.1300.0063-E1-16
EM33	VAR20001012.1300.0063-E36-17
EM36	VAR20001012.1300.0063-E37-18
EM35	VAR20001012.1300.0063-E15-19
EM37	VAR20001012.1300.0063-E16-20
EM4	VAR20001012.1300.0063-E17-21
EM7	VAR20001012.1300.0063-E27-22
EM40	VAR20001012.1300.0063-E18-23
EM39	VAR20001012.1300.0063-E19-24
EM41	VAR20001012.1300.0063-E18-25
EM42	VAR20001012.1300.0063-E20-26
EM43	VAR20001012.1300.0063-E21-27
EM44	VAR20001012.1300.0063-E21-28
EM45	VAR20001012.1300.0063-E22-29
EM46	VAR20001012.1300.0063-E18-30
EM47	VAR20001012.1300.0063-E18-31
EM48	VAR20001012.1300.0063-E23-32
EM49	VAR20001012.1300.0063-E18-33
EM50	VAR20001012.1300.0063-E24-34
EM51	VAR20001012.1300.0063-E24-35
EM52	VAR20001012.1300.0063-E25-36
EM53	VAR20001012.1300.0063-E28-37
EM54	VAR20001012.1300.0063-E28-38
EM55	VAR20001012.1300.0063-E29-39
EM13	VAR20001012.1300.0063-E32-40
EM56	VAR20001012.1300.0063-E30-41
EM57	VAR20001012.1300.0063-E31-42
EM8	VAR20001012.1300.0063-E33-43
EM3	VAR20001012.1300.0063-E34-44
EM2	VAR20001012.1300.0063-E35-45
EM5	VAR20001012.1300.0063-E26-46
EM6	VAR20001012.1300.0063-E36-47
EM34	VAR20001012.1300.0063-E34-48
EM9	VAR20001012.1300.0063-E37-49
EM10	VAR20001012.1300.0063-E38-50
EM38	VAR20001012.1300.0063-E3-51
EM11	VAR20001012.1300.0063-E39-52
EM12	VAR20001012.1300.0063-E40-53
EM14	VAR20001012.1300.0063-E39-54
EM15	VAR20001012.1300.0063-E41-55
EM17	VAR20001012.1300.0063-E42-56
R1	VAR20001012.1300.0063-R1
R4	VAR20001012.1300.0063-R2
R5	VAR20001012.1300.0063-R3
R6	VAR20001012.1300.0063-R4
R7	VAR20001012.1300.0063-R5
R8	VAR20001012.1300.0063-R6
R9	VAR20001012.1300.0063-R7
R11	VAR20001012.1300.0063-R8
R3	VAR20001012.1300.0063-R9
R2	VAR20001012.1300.0063-R10
R10	VAR20001012.1300.0063-R11
RM1	VAR20001012.1300.0063-R1-1
RM4	VAR20001012.1300.0063-R2-1
RM5	VAR20001012.1300.0063-R3-1
RM6	VAR20001012.1300.0063-R4-1
RM7	VAR20001012.1300.0063-R5-1
RM8	VAR20001012.1300.0063-R6-1
RM9	VAR20001012.1300.0063-R7-1
RM11	VAR20001012.1300.0063-R8-1
RM3	VAR20001012.1300.0063-R9-1
RM2	VAR20001012.1300.0063-R10-1
