CE13	VAR20001005.1300.0564-CE1
CE14	VAR20001005.1300.0564-CE2
CE15	VAR20001005.1300.0564-CE3
CE16	VAR20001005.1300.0564-CE4
CE17	VAR20001005.1300.0564-CE5
CE1	VAR20001005.1300.0564-CE6
CE18	VAR20001005.1300.0564-CE7
CE11	VAR20001005.1300.0564-CE8
CE2	VAR20001005.1300.0564-CE9
CE19	VAR20001005.1300.0564-CE10
CE20	VAR20001005.1300.0564-CE11
CE21	VAR20001005.1300.0564-CE12
CE22	VAR20001005.1300.0564-CE13
CE23	VAR20001005.1300.0564-CE14
CE24	VAR20001005.1300.0564-CE15
CE3	VAR20001005.1300.0564-CE16
CE4	VAR20001005.1300.0564-CE17
CE25	VAR20001005.1300.0564-CE18
CE5	VAR20001005.1300.0564-CE19
CE6	VAR20001005.1300.0564-CE20
CE10	VAR20001005.1300.0564-CE21
CE8	VAR20001005.1300.0564-CE22
CE9	VAR20001005.1300.0564-CE23
CE7	VAR20001005.1300.0564-CE24
CE12	VAR20001005.1300.0564-CE25
E18	VAR20001005.1300.0564-E1
E19	VAR20001005.1300.0564-E2
E20	VAR20001005.1300.0564-E3
E47	VAR20001005.1300.0564-E4
E22	VAR20001005.1300.0564-E5
E23	VAR20001005.1300.0564-E6
E25	VAR20001005.1300.0564-E7
E27	VAR20001005.1300.0564-E8
E29	VAR20001005.1300.0564-E9
E31	VAR20001005.1300.0564-E10
E49	VAR20001005.1300.0564-E11
E34	VAR20001005.1300.0564-E12
E35	VAR20001005.1300.0564-E13
E50	VAR20001005.1300.0564-E14
E37	VAR20001005.1300.0564-E15
E38	VAR20001005.1300.0564-E16
E39	VAR20001005.1300.0564-E17
E40	VAR20001005.1300.0564-E18
E41	VAR20001005.1300.0564-E19
E42	VAR20001005.1300.0564-E20
E51	VAR20001005.1300.0564-E21
E53	VAR20001005.1300.0564-E22
E54	VAR20001005.1300.0564-E23
E43	VAR20001005.1300.0564-E24
E44	VAR20001005.1300.0564-E25
E5	VAR20001005.1300.0564-E26
E6	VAR20001005.1300.0564-E27
E7	VAR20001005.1300.0564-E28
E10	VAR20001005.1300.0564-E29
E11	VAR20001005.1300.0564-E30
E12	VAR20001005.1300.0564-E31
E13	VAR20001005.1300.0564-E32
E14	VAR20001005.1300.0564-E33
EM18	VAR20001005.1300.0564-E1-1
EM19	VAR20001005.1300.0564-E2-2
EM20	VAR20001005.1300.0564-E3-3
EM25	VAR20001005.1300.0564-E4-4
EM21	VAR20001005.1300.0564-E5-5
EM22	VAR20001005.1300.0564-E5-6
EM23	VAR20001005.1300.0564-E6-7
EM24	VAR20001005.1300.0564-E24-8
EM16	VAR20001005.1300.0564-E24-9
EM27	VAR20001005.1300.0564-E7-10
EM29	VAR20001005.1300.0564-E4-11
EM30	VAR20001005.1300.0564-E8-12
EM31	VAR20001005.1300.0564-E9-13
EM51	VAR20001005.1300.0564-E23-14
EM13	VAR20001005.1300.0564-E11-15
EM33	VAR20001005.1300.0564-E10-16
EM35	VAR20001005.1300.0564-E12-17
EM1	VAR20001005.1300.0564-E14-18
EM36	VAR20001005.1300.0564-E10-19
EM37	VAR20001005.1300.0564-E13-20
EM38	VAR20001005.1300.0564-E13-21
EM39	VAR20001005.1300.0564-E15-22
EM41	VAR20001005.1300.0564-E10-23
EM42	VAR20001005.1300.0564-E24-24
EM43	VAR20001005.1300.0564-E16-25
EM45	VAR20001005.1300.0564-E17-26
EM44	VAR20001005.1300.0564-E17-27
EM47	VAR20001005.1300.0564-E18-28
EM48	VAR20001005.1300.0564-E19-29
EM32	VAR20001005.1300.0564-E28-30
EM46	VAR20001005.1300.0564-E18-31
EM50	VAR20001005.1300.0564-E20-32
EM49	VAR20001005.1300.0564-E20-33
EM6	VAR20001005.1300.0564-E31-34
EM40	VAR20001005.1300.0564-E21-35
EM26	VAR20001005.1300.0564-E4-36
EM17	VAR20001005.1300.0564-E1-37
EM15	VAR20001005.1300.0564-E11-38
EM5	VAR20001005.1300.0564-E22-39
EM34	VAR20001005.1300.0564-E28-40
EM2	VAR20001005.1300.0564-E24-41
EM14	VAR20001005.1300.0564-E25-42
EM3	VAR20001005.1300.0564-E26-43
EM4	VAR20001005.1300.0564-E27-44
EM7	VAR20001005.1300.0564-E29-45
EM8	VAR20001005.1300.0564-E29-46
EM9	VAR20001005.1300.0564-E30-47
EM10	VAR20001005.1300.0564-E32-48
EM11	VAR20001005.1300.0564-E33-49
EM12	VAR20001005.1300.0564-E28-50
R3	VAR20001005.1300.0564-R1
R1	VAR20001005.1300.0564-R2
R2	VAR20001005.1300.0564-R3
R4	VAR20001005.1300.0564-R4
R5	VAR20001005.1300.0564-R5
R6	VAR20001005.1300.0564-R6
R7	VAR20001005.1300.0564-R7
RM3	VAR20001005.1300.0564-R1-1
RM1	VAR20001005.1300.0564-R2-1
RM2	VAR20001005.1300.0564-R3-1
RM4	VAR20001005.1300.0564-R4-1
RM5	VAR20001005.1300.0564-R5-1
RM6	VAR20001005.1300.0564-R6-1
RM7	VAR20001005.1300.0564-R7-1
V2	VAR20001005.1300.0564-EV1
V1	VAR20001005.1300.0564-EV2
VM2	VAR20001005.1300.0564-EV1-1
VM1	VAR20001005.1300.0564-EV2-1
Q2	VAR20001005.1300.0564-T1
Q1	VAR20001005.1300.0564-T2
