CE11	VAR20001001.1300.1127-CE1
CE12	VAR20001001.1300.1127-CE2
CE13	VAR20001001.1300.1127-CE3
CE7	VAR20001001.1300.1127-CE4
CE1	VAR20001001.1300.1127-CE5
CE2	VAR20001001.1300.1127-CE6
CE3	VAR20001001.1300.1127-CE7
CE4	VAR20001001.1300.1127-CE8
CE5	VAR20001001.1300.1127-CE9
CE6	VAR20001001.1300.1127-CE10
CE8	VAR20001001.1300.1127-CE11
CE9	VAR20001001.1300.1127-CE12
CE10	VAR20001001.1300.1127-CE13
E13	VAR20001001.1300.1127-E1
E14	VAR20001001.1300.1127-E2
E15	VAR20001001.1300.1127-E3
E16	VAR20001001.1300.1127-E4
E1	VAR20001001.1300.1127-E5
E2	VAR20001001.1300.1127-E6
E3	VAR20001001.1300.1127-E7
E4	VAR20001001.1300.1127-E8
E5	VAR20001001.1300.1127-E9
E6	VAR20001001.1300.1127-E10
E7	VAR20001001.1300.1127-E11
E8	VAR20001001.1300.1127-E12
E9	VAR20001001.1300.1127-E13
E10	VAR20001001.1300.1127-E14
E11	VAR20001001.1300.1127-E15
EM1	VAR20001001.1300.1127-E5-1
EM21	VAR20001001.1300.1127-E15-2
EM22	VAR20001001.1300.1127-E15-3
EM23	VAR20001001.1300.1127-E7-4
EM24	VAR20001001.1300.1127-E15-5
EM25	VAR20001001.1300.1127-E15-6
EM26	VAR20001001.1300.1127-E15-7
EM28	VAR20001001.1300.1127-E10-8
EM30	VAR20001001.1300.1127-E1-9
EM31	VAR20001001.1300.1127-E2-10
EM32	VAR20001001.1300.1127-E3-11
EM33	VAR20001001.1300.1127-E2-12
EM34	VAR20001001.1300.1127-E2-13
EM5	VAR20001001.1300.1127-E9-14
EM13	VAR20001001.1300.1127-E10-15
EM29	VAR20001001.1300.1127-E9-16
EM19	VAR20001001.1300.1127-E15-17
EM27	VAR20001001.1300.1127-E10-18
EM2	VAR20001001.1300.1127-E6-19
EM3	VAR20001001.1300.1127-E8-20
EM4	VAR20001001.1300.1127-E5-21
EM9	VAR20001001.1300.1127-E4-22
EM6	VAR20001001.1300.1127-E10-23
EM7	VAR20001001.1300.1127-E11-24
EM8	VAR20001001.1300.1127-E10-25
EM10	VAR20001001.1300.1127-E10-26
EM11	VAR20001001.1300.1127-E12-27
EM12	VAR20001001.1300.1127-E13-28
EM14	VAR20001001.1300.1127-E10-29
EM15	VAR20001001.1300.1127-E14-30
EM16	VAR20001001.1300.1127-E10-31
EM17	VAR20001001.1300.1127-E10-32
EM18	VAR20001001.1300.1127-E15-33
EM20	VAR20001001.1300.1127-E6-34
R1	VAR20001001.1300.1127-R1
R3	VAR20001001.1300.1127-R2
R4	VAR20001001.1300.1127-R3
R2	VAR20001001.1300.1127-R4
RM1	VAR20001001.1300.1127-R1-1
RM3	VAR20001001.1300.1127-R2-1
RM4	VAR20001001.1300.1127-R3-1
RM2	VAR20001001.1300.1127-R4-1
V1	VAR20001001.1300.1127-EV1
V4	VAR20001001.1300.1127-EV2
V6	VAR20001001.1300.1127-EV3
V2	VAR20001001.1300.1127-EV4
V3	VAR20001001.1300.1127-EV5
V5	VAR20001001.1300.1127-EV6
VM1	VAR20001001.1300.1127-EV1-1
VM4	VAR20001001.1300.1127-EV2-1
VM6	VAR20001001.1300.1127-EV3-1
VM2	VAR20001001.1300.1127-EV4-1
VM3	VAR20001001.1300.1127-EV5-1
VM5	VAR20001001.1300.1127-EV6-1
Q1	VAR20001001.1300.1127-T1
Q2	VAR20001001.1300.1127-T2
