CE10	VAR20001126.1100.1489-CE1
CE11	VAR20001126.1100.1489-CE2
CE12	VAR20001126.1100.1489-CE3
CE13	VAR20001126.1100.1489-CE4
CE14	VAR20001126.1100.1489-CE5
CE15	VAR20001126.1100.1489-CE6
CE16	VAR20001126.1100.1489-CE7
CE17	VAR20001126.1100.1489-CE8
CE18	VAR20001126.1100.1489-CE9
CE19	VAR20001126.1100.1489-CE10
CE20	VAR20001126.1100.1489-CE11
CE21	VAR20001126.1100.1489-CE12
CE22	VAR20001126.1100.1489-CE13
CE24	VAR20001126.1100.1489-CE14
CE25	VAR20001126.1100.1489-CE15
CE26	VAR20001126.1100.1489-CE16
CE27	VAR20001126.1100.1489-CE17
CE1	VAR20001126.1100.1489-CE18
CE29	VAR20001126.1100.1489-CE19
CE30	VAR20001126.1100.1489-CE20
CE31	VAR20001126.1100.1489-CE21
CE32	VAR20001126.1100.1489-CE22
CE33	VAR20001126.1100.1489-CE23
CE2	VAR20001126.1100.1489-CE24
CE34	VAR20001126.1100.1489-CE25
CE35	VAR20001126.1100.1489-CE26
CE36	VAR20001126.1100.1489-CE27
CE37	VAR20001126.1100.1489-CE28
CE38	VAR20001126.1100.1489-CE29
CE28	VAR20001126.1100.1489-CE30
CE4	VAR20001126.1100.1489-CE31
CE6	VAR20001126.1100.1489-CE32
CE3	VAR20001126.1100.1489-CE33
CE5	VAR20001126.1100.1489-CE34
CE7	VAR20001126.1100.1489-CE35
CE8	VAR20001126.1100.1489-CE36
CE23	VAR20001126.1100.1489-CE37
CE9	VAR20001126.1100.1489-CE38
E14	VAR20001126.1100.1489-E1
E15	VAR20001126.1100.1489-E2
E16	VAR20001126.1100.1489-E3
E17	VAR20001126.1100.1489-E4
E18	VAR20001126.1100.1489-E5
E19	VAR20001126.1100.1489-E6
E21	VAR20001126.1100.1489-E7
E22	VAR20001126.1100.1489-E8
E23	VAR20001126.1100.1489-E9
E24	VAR20001126.1100.1489-E10
E25	VAR20001126.1100.1489-E11
E26	VAR20001126.1100.1489-E12
E28	VAR20001126.1100.1489-E13
E29	VAR20001126.1100.1489-E14
E30	VAR20001126.1100.1489-E15
E31	VAR20001126.1100.1489-E16
E32	VAR20001126.1100.1489-E17
E34	VAR20001126.1100.1489-E18
E35	VAR20001126.1100.1489-E19
