CE8	NTV20001023.1530.0084-CE1
CE9	NTV20001023.1530.0084-CE2
CE10	NTV20001023.1530.0084-CE3
CE11	NTV20001023.1530.0084-CE4
CE12	NTV20001023.1530.0084-CE5
CE13	NTV20001023.1530.0084-CE6
CE14	NTV20001023.1530.0084-CE7
CE15	NTV20001023.1530.0084-CE8
CE16	NTV20001023.1530.0084-CE9
CE17	NTV20001023.1530.0084-CE10
CE18	NTV20001023.1530.0084-CE11
CE19	NTV20001023.1530.0084-CE12
CE20	NTV20001023.1530.0084-CE13
CE21	NTV20001023.1530.0084-CE14
CE22	NTV20001023.1530.0084-CE15
CE23	NTV20001023.1530.0084-CE16
CE24	NTV20001023.1530.0084-CE17
CE2	NTV20001023.1530.0084-CE18
CE25	NTV20001023.1530.0084-CE19
CE26	NTV20001023.1530.0084-CE20
CE27	NTV20001023.1530.0084-CE21
CE29	NTV20001023.1530.0084-CE22
CE30	NTV20001023.1530.0084-CE23
CE31	NTV20001023.1530.0084-CE24
CE32	NTV20001023.1530.0084-CE25
CE33	NTV20001023.1530.0084-CE26
CE1	NTV20001023.1530.0084-CE27
CE34	NTV20001023.1530.0084-CE28
CE28	NTV20001023.1530.0084-CE29
CE4	NTV20001023.1530.0084-CE30
CE3	NTV20001023.1530.0084-CE31
CE5	NTV20001023.1530.0084-CE32
CE6	NTV20001023.1530.0084-CE33
CE7	NTV20001023.1530.0084-CE34
E13	NTV20001023.1530.0084-E1
E14	NTV20001023.1530.0084-E2
E15	NTV20001023.1530.0084-E3
E16	NTV20001023.1530.0084-E4
E74	NTV20001023.1530.0084-E5
E18	NTV20001023.1530.0084-E6
E19	NTV20001023.1530.0084-E7
E20	NTV20001023.1530.0084-E8
E21	NTV20001023.1530.0084-E9
E22	NTV20001023.1530.0084-E10
E23	NTV20001023.1530.0084-E11
E24	NTV20001023.1530.0084-E12
E25	NTV20001023.1530.0084-E13
E26	NTV20001023.1530.0084-E14
E27	NTV20001023.1530.0084-E15
