CE11	VAR20001007.1300.1444-CE1
CE13	VAR20001007.1300.1444-CE2
CE14	VAR20001007.1300.1444-CE3
CE15	VAR20001007.1300.1444-CE4
CE16	VAR20001007.1300.1444-CE5
CE17	VAR20001007.1300.1444-CE6
CE18	VAR20001007.1300.1444-CE7
CE19	VAR20001007.1300.1444-CE8
CE1	VAR20001007.1300.1444-CE9
CE20	VAR20001007.1300.1444-CE10
CE21	VAR20001007.1300.1444-CE11
CE22	VAR20001007.1300.1444-CE12
CE12	VAR20001007.1300.1444-CE13
CE23	VAR20001007.1300.1444-CE14
CE24	VAR20001007.1300.1444-CE15
CE25	VAR20001007.1300.1444-CE16
CE26	VAR20001007.1300.1444-CE17
CE27	VAR20001007.1300.1444-CE18
CE28	VAR20001007.1300.1444-CE19
CE29	VAR20001007.1300.1444-CE20
CE30	VAR20001007.1300.1444-CE21
CE31	VAR20001007.1300.1444-CE22
CE2	VAR20001007.1300.1444-CE23
CE3	VAR20001007.1300.1444-CE24
CE4	VAR20001007.1300.1444-CE25
CE5	VAR20001007.1300.1444-CE26
CE6	VAR20001007.1300.1444-CE27
CE7	VAR20001007.1300.1444-CE28
CE8	VAR20001007.1300.1444-CE29
CE9	VAR20001007.1300.1444-CE30
CE10	VAR20001007.1300.1444-CE31
E12	VAR20001007.1300.1444-E1
E13	VAR20001007.1300.1444-E2
E14	VAR20001007.1300.1444-E3
E15	VAR20001007.1300.1444-E4
E16	VAR20001007.1300.1444-E5
E17	VAR20001007.1300.1444-E6
E18	VAR20001007.1300.1444-E7
E19	VAR20001007.1300.1444-E8
E21	VAR20001007.1300.1444-E9
E22	VAR20001007.1300.1444-E10
E23	VAR20001007.1300.1444-E11
E25	VAR20001007.1300.1444-E12
E26	VAR20001007.1300.1444-E13
E27	VAR20001007.1300.1444-E14
E28	VAR20001007.1300.1444-E15
E29	VAR20001007.1300.1444-E16
E1	VAR20001007.1300.1444-E17
E43	VAR20001007.1300.1444-E18
E30	VAR20001007.1300.1444-E19
E31	VAR20001007.1300.1444-E20
E32	VAR20001007.1300.1444-E21
E33	VAR20001007.1300.1444-E22
E34	VAR20001007.1300.1444-E23
E35	VAR20001007.1300.1444-E24
E36	VAR20001007.1300.1444-E25
E37	VAR20001007.1300.1444-E26
E38	VAR20001007.1300.1444-E27
E39	VAR20001007.1300.1444-E28
E40	VAR20001007.1300.1444-E29
E41	VAR20001007.1300.1444-E30
E44	VAR20001007.1300.1444-E31
E2	VAR20001007.1300.1444-E32
E3	VAR20001007.1300.1444-E33
E5	VAR20001007.1300.1444-E34
E6	VAR20001007.1300.1444-E35
E7	VAR20001007.1300.1444-E36
E8	VAR20001007.1300.1444-E37
E9	VAR20001007.1300.1444-E38
