CE5	VAR20001002.1300.0631-CE1
CE15	VAR20001002.1300.0631-CE2
CE16	VAR20001002.1300.0631-CE3
CE17	VAR20001002.1300.0631-CE4
CE2	VAR20001002.1300.0631-CE5
CE18	VAR20001002.1300.0631-CE6
CE19	VAR20001002.1300.0631-CE7
CE12	VAR20001002.1300.0631-CE8
CE21	VAR20001002.1300.0631-CE9
CE22	VAR20001002.1300.0631-CE10
CE20	VAR20001002.1300.0631-CE11
CE3	VAR20001002.1300.0631-CE12
CE24	VAR20001002.1300.0631-CE13
CE23	VAR20001002.1300.0631-CE14
CE25	VAR20001002.1300.0631-CE15
CE4	VAR20001002.1300.0631-CE16
CE6	VAR20001002.1300.0631-CE17
CE7	VAR20001002.1300.0631-CE18
CE8	VAR20001002.1300.0631-CE19
CE9	VAR20001002.1300.0631-CE20
CE10	VAR20001002.1300.0631-CE21
CE11	VAR20001002.1300.0631-CE22
CE1	VAR20001002.1300.0631-CE23
CE13	VAR20001002.1300.0631-CE24
CE14	VAR20001002.1300.0631-CE25
E41	VAR20001002.1300.0631-E1
E17	VAR20001002.1300.0631-E2
E18	VAR20001002.1300.0631-E3
E19	VAR20001002.1300.0631-E4
E20	VAR20001002.1300.0631-E5
E21	VAR20001002.1300.0631-E6
E22	VAR20001002.1300.0631-E7
E23	VAR20001002.1300.0631-E8
E25	VAR20001002.1300.0631-E9
E26	VAR20001002.1300.0631-E10
E27	VAR20001002.1300.0631-E11
E29	VAR20001002.1300.0631-E12
E30	VAR20001002.1300.0631-E13
E31	VAR20001002.1300.0631-E14
E32	VAR20001002.1300.0631-E15
E43	VAR20001002.1300.0631-E16
E35	VAR20001002.1300.0631-E17
E36	VAR20001002.1300.0631-E18
E37	VAR20001002.1300.0631-E19
E38	VAR20001002.1300.0631-E20
E40	VAR20001002.1300.0631-E21
E1	VAR20001002.1300.0631-E22
E2	VAR20001002.1300.0631-E23
E3	VAR20001002.1300.0631-E24
E4	VAR20001002.1300.0631-E25
E5	VAR20001002.1300.0631-E26
E6	VAR20001002.1300.0631-E27
E7	VAR20001002.1300.0631-E28
E8	VAR20001002.1300.0631-E29
E9	VAR20001002.1300.0631-E30
E11	VAR20001002.1300.0631-E31
E12	VAR20001002.1300.0631-E32
E13	VAR20001002.1300.0631-E33
EM17	VAR20001002.1300.0631-E2-1
EM18	VAR20001002.1300.0631-E3-2
EM19	VAR20001002.1300.0631-E32-3
EM20	VAR20001002.1300.0631-E32-4
EM21	VAR20001002.1300.0631-E4-5
EM22	VAR20001002.1300.0631-E29-6
EM23	VAR20001002.1300.0631-E5-7
EM24	VAR20001002.1300.0631-E25-8
EM25	VAR20001002.1300.0631-E25-9
EM26	VAR20001002.1300.0631-E6-10
EM27	VAR20001002.1300.0631-E7-11
EM28	VAR20001002.1300.0631-E8-12
EM29	VAR20001002.1300.0631-E9-13
EM30	VAR20001002.1300.0631-E10-14
EM31	VAR20001002.1300.0631-E10-15
EM32	VAR20001002.1300.0631-E11-16
EM34	VAR20001002.1300.0631-E12-17
EM35	VAR20001002.1300.0631-E11-18
EM36	VAR20001002.1300.0631-E28-19
EM37	VAR20001002.1300.0631-E13-20
EM38	VAR20001002.1300.0631-E14-21
EM39	VAR20001002.1300.0631-E15-22
EM46	VAR20001002.1300.0631-E16-23
EM40	VAR20001002.1300.0631-E17-24
EM42	VAR20001002.1300.0631-E18-25
EM43	VAR20001002.1300.0631-E19-26
EM44	VAR20001002.1300.0631-E33-27
EM47	VAR20001002.1300.0631-E20-28
EM48	VAR20001002.1300.0631-E21-29
EM50	VAR20001002.1300.0631-E13-30
EM49	VAR20001002.1300.0631-E13-31
EM33	VAR20001002.1300.0631-E15-32
EM45	VAR20001002.1300.0631-E28-33
EM41	VAR20001002.1300.0631-E16-34
EM1	VAR20001002.1300.0631-E22-35
EM2	VAR20001002.1300.0631-E23-36
EM3	VAR20001002.1300.0631-E22-37
EM4	VAR20001002.1300.0631-E24-38
EM5	VAR20001002.1300.0631-E25-39
EM6	VAR20001002.1300.0631-E25-40
EM7	VAR20001002.1300.0631-E26-41
EM8	VAR20001002.1300.0631-E27-42
EM9	VAR20001002.1300.0631-E28-43
EM10	VAR20001002.1300.0631-E30-44
EM11	VAR20001002.1300.0631-E29-45
EM13	VAR20001002.1300.0631-E31-46
EM14	VAR20001002.1300.0631-E32-47
EM16	VAR20001002.1300.0631-E32-48
EM15	VAR20001002.1300.0631-E33-49
EM12	VAR20001002.1300.0631-E1-50
R1	VAR20001002.1300.0631-R1
R3	VAR20001002.1300.0631-R2
R6	VAR20001002.1300.0631-R3
R7	VAR20001002.1300.0631-R4
R8	VAR20001002.1300.0631-R5
R9	VAR20001002.1300.0631-R6
R4	VAR20001002.1300.0631-R7
R5	VAR20001002.1300.0631-R8
R2	VAR20001002.1300.0631-R9
RM1	VAR20001002.1300.0631-R1-1
RM3	VAR20001002.1300.0631-R2-1
RM6	VAR20001002.1300.0631-R3-1
RM7	VAR20001002.1300.0631-R4-1
RM8	VAR20001002.1300.0631-R5-1
RM9	VAR20001002.1300.0631-R6-1
RM4	VAR20001002.1300.0631-R7-1
RM5	VAR20001002.1300.0631-R8-1
RM2	VAR20001002.1300.0631-R9-1
V1	VAR20001002.1300.0631-EV1
V3	VAR20001002.1300.0631-EV2
V2	VAR20001002.1300.0631-EV3
VM1	VAR20001002.1300.0631-EV1-1
VM3	VAR20001002.1300.0631-EV2-1
VM2	VAR20001002.1300.0631-EV3-1
Q1	VAR20001002.1300.0631-T1
Q2	VAR20001002.1300.0631-T2
