CE9	NTV20001004.1530.0070-CE1
CE10	NTV20001004.1530.0070-CE2
CE11	NTV20001004.1530.0070-CE3
CE1	NTV20001004.1530.0070-CE4
CE12	NTV20001004.1530.0070-CE5
CE14	NTV20001004.1530.0070-CE6
CE15	NTV20001004.1530.0070-CE7
CE16	NTV20001004.1530.0070-CE8
CE17	NTV20001004.1530.0070-CE9
CE18	NTV20001004.1530.0070-CE10
CE31	NTV20001004.1530.0070-CE11
CE20	NTV20001004.1530.0070-CE12
CE28	NTV20001004.1530.0070-CE13
CE21	NTV20001004.1530.0070-CE14
CE22	NTV20001004.1530.0070-CE15
CE23	NTV20001004.1530.0070-CE16
CE24	NTV20001004.1530.0070-CE17
CE25	NTV20001004.1530.0070-CE18
CE26	NTV20001004.1530.0070-CE19
CE27	NTV20001004.1530.0070-CE20
CE2	NTV20001004.1530.0070-CE21
CE29	NTV20001004.1530.0070-CE22
CE30	NTV20001004.1530.0070-CE23
CE13	NTV20001004.1530.0070-CE24
CE19	NTV20001004.1530.0070-CE25
CE32	NTV20001004.1530.0070-CE26
CE3	NTV20001004.1530.0070-CE27
CE4	NTV20001004.1530.0070-CE28
CE5	NTV20001004.1530.0070-CE29
CE6	NTV20001004.1530.0070-CE30
CE7	NTV20001004.1530.0070-CE31
CE8	NTV20001004.1530.0070-CE32
E10	NTV20001004.1530.0070-E1
E11	NTV20001004.1530.0070-E2
E12	NTV20001004.1530.0070-E3
E13	NTV20001004.1530.0070-E4
E14	NTV20001004.1530.0070-E5
E15	NTV20001004.1530.0070-E6
E16	NTV20001004.1530.0070-E7
E95	NTV20001004.1530.0070-E8
E28	NTV20001004.1530.0070-E9
E17	NTV20001004.1530.0070-E10
E18	NTV20001004.1530.0070-E11
E19	NTV20001004.1530.0070-E12
E20	NTV20001004.1530.0070-E13
E21	NTV20001004.1530.0070-E14
E23	NTV20001004.1530.0070-E15
E24	NTV20001004.1530.0070-E16
E26	NTV20001004.1530.0070-E17
E29	NTV20001004.1530.0070-E18
E31	NTV20001004.1530.0070-E19
E32	NTV20001004.1530.0070-E20
E33	NTV20001004.1530.0070-E21
E34	NTV20001004.1530.0070-E22
E35	NTV20001004.1530.0070-E23
E36	NTV20001004.1530.0070-E24
E96	NTV20001004.1530.0070-E25
E97	NTV20001004.1530.0070-E26
E98	NTV20001004.1530.0070-E27
E37	NTV20001004.1530.0070-E28
E38	NTV20001004.1530.0070-E29
E39	NTV20001004.1530.0070-E30
E40	NTV20001004.1530.0070-E31
E41	NTV20001004.1530.0070-E32
E42	NTV20001004.1530.0070-E33
E43	NTV20001004.1530.0070-E34
E44	NTV20001004.1530.0070-E35
E45	NTV20001004.1530.0070-E36
E46	NTV20001004.1530.0070-E37
E47	NTV20001004.1530.0070-E38
E48	NTV20001004.1530.0070-E39
E49	NTV20001004.1530.0070-E40
E50	NTV20001004.1530.0070-E41
E51	NTV20001004.1530.0070-E42
E52	NTV20001004.1530.0070-E43
E53	NTV20001004.1530.0070-E44
E54	NTV20001004.1530.0070-E45
E55	NTV20001004.1530.0070-E46
E56	NTV20001004.1530.0070-E47
E57	NTV20001004.1530.0070-E48
E58	NTV20001004.1530.0070-E49
E59	NTV20001004.1530.0070-E50
E62	NTV20001004.1530.0070-E51
E63	NTV20001004.1530.0070-E52
E64	NTV20001004.1530.0070-E53
E65	NTV20001004.1530.0070-E54
E67	NTV20001004.1530.0070-E55
E68	NTV20001004.1530.0070-E56
E71	NTV20001004.1530.0070-E57
E72	NTV20001004.1530.0070-E58
E73	NTV20001004.1530.0070-E59
E74	NTV20001004.1530.0070-E60
E75	NTV20001004.1530.0070-E61
E78	NTV20001004.1530.0070-E62
E79	NTV20001004.1530.0070-E63
E82	NTV20001004.1530.0070-E64
E1	NTV20001004.1530.0070-E65
E94	NTV20001004.1530.0070-E66
E1	NTV20001004.1530.0070-E67
E2	NTV20001004.1530.0070-E68
E3	NTV20001004.1530.0070-E69
E1	NTV20001004.1530.0070-E70
E5	NTV20001004.1530.0070-E71
E6	NTV20001004.1530.0070-E72
E7	NTV20001004.1530.0070-E73
E8	NTV20001004.1530.0070-E74
E9	NTV20001004.1530.0070-E75
EM20	NTV20001004.1530.0070-E72-1
EM21	NTV20001004.1530.0070-E1-2
EM22	NTV20001004.1530.0070-E68-3
EM23	NTV20001004.1530.0070-E2-4
EM26	NTV20001004.1530.0070-E3-5
EM24	NTV20001004.1530.0070-E2-6
EM25	NTV20001004.1530.0070-E5-7
EM27	NTV20001004.1530.0070-E6-8
EM28	NTV20001004.1530.0070-E7-9
EM29	NTV20001004.1530.0070-E2-10
EM30	NTV20001004.1530.0070-E2-11
EM31	NTV20001004.1530.0070-E10-12
EM32	NTV20001004.1530.0070-E11-13
EM33	NTV20001004.1530.0070-E12-14
EM35	NTV20001004.1530.0070-E2-15
EM34	NTV20001004.1530.0070-E4-16
EM36	NTV20001004.1530.0070-E2-17
EM37	NTV20001004.1530.0070-E2-18
EM38	NTV20001004.1530.0070-E13-19
EM41	NTV20001004.1530.0070-E4-20
EM40	NTV20001004.1530.0070-E14-21
EM39	NTV20001004.1530.0070-E65-22
EM42	NTV20001004.1530.0070-E15-23
EM43	NTV20001004.1530.0070-E16-24
EM44	NTV20001004.1530.0070-E7-25
EM47	NTV20001004.1530.0070-E18-26
EM45	NTV20001004.1530.0070-E17-27
EM49	NTV20001004.1530.0070-E19-28
EM50	NTV20001004.1530.0070-E20-29
EM51	NTV20001004.1530.0070-E21-30
EM52	NTV20001004.1530.0070-E22-31
EM54	NTV20001004.1530.0070-E68-32
EM16	NTV20001004.1530.0070-E74-33
EM55	NTV20001004.1530.0070-E23-34
EM57	NTV20001004.1530.0070-E25-35
EM13	NTV20001004.1530.0070-E26-36
EM122	NTV20001004.1530.0070-E27-37
EM63	NTV20001004.1530.0070-E28-38
EM48	NTV20001004.1530.0070-E7-39
EM64	NTV20001004.1530.0070-E29-40
EM65	NTV20001004.1530.0070-E68-41
EM66	NTV20001004.1530.0070-E2-42
EM69	NTV20001004.1530.0070-E30-43
EM67	NTV20001004.1530.0070-E2-44
EM68	NTV20001004.1530.0070-E31-45
EM70	NTV20001004.1530.0070-E32-46
EM71	NTV20001004.1530.0070-E12-47
EM72	NTV20001004.1530.0070-E2-48
EM73	NTV20001004.1530.0070-E2-49
EM76	NTV20001004.1530.0070-E33-50
EM74	NTV20001004.1530.0070-E2-51
EM75	NTV20001004.1530.0070-E34-52
