CE11	VAR20001130.1100.0593-CE1
CE12	VAR20001130.1100.0593-CE2
CE13	VAR20001130.1100.0593-CE3
CE14	VAR20001130.1100.0593-CE4
CE15	VAR20001130.1100.0593-CE5
CE2	VAR20001130.1100.0593-CE6
CE4	VAR20001130.1100.0593-CE7
CE3	VAR20001130.1100.0593-CE8
CE5	VAR20001130.1100.0593-CE9
CE1	VAR20001130.1100.0593-CE10
CE6	VAR20001130.1100.0593-CE11
CE7	VAR20001130.1100.0593-CE12
CE8	VAR20001130.1100.0593-CE13
CE9	VAR20001130.1100.0593-CE14
CE10	VAR20001130.1100.0593-CE15
E13	VAR20001130.1100.0593-E1
E15	VAR20001130.1100.0593-E2
E16	VAR20001130.1100.0593-E3
E17	VAR20001130.1100.0593-E4
E18	VAR20001130.1100.0593-E5
E19	VAR20001130.1100.0593-E6
E28	VAR20001130.1100.0593-E7
E21	VAR20001130.1100.0593-E8
E23	VAR20001130.1100.0593-E9
E26	VAR20001130.1100.0593-E10
E1	VAR20001130.1100.0593-E11
E3	VAR20001130.1100.0593-E12
E4	VAR20001130.1100.0593-E13
E6	VAR20001130.1100.0593-E14
E7	VAR20001130.1100.0593-E15
E8	VAR20001130.1100.0593-E16
E9	VAR20001130.1100.0593-E17
E10	VAR20001130.1100.0593-E18
E11	VAR20001130.1100.0593-E19
E12	VAR20001130.1100.0593-E20
EM2	VAR20001130.1100.0593-E11-1
EM21	VAR20001130.1100.0593-E1-2
EM22	VAR20001130.1100.0593-E20-3
EM23	VAR20001130.1100.0593-E13-4
EM24	VAR20001130.1100.0593-E2-5
EM25	VAR20001130.1100.0593-E16-6
EM26	VAR20001130.1100.0593-E3-7
EM27	VAR20001130.1100.0593-E4-8
EM28	VAR20001130.1100.0593-E5-9
EM29	VAR20001130.1100.0593-E6-10
EM33	VAR20001130.1100.0593-E8-11
EM34	VAR20001130.1100.0593-E8-12
EM35	VAR20001130.1100.0593-E8-13
EM17	VAR20001130.1100.0593-E13-14
EM32	VAR20001130.1100.0593-E8-15
EM36	VAR20001130.1100.0593-E9-16
EM30	VAR20001130.1100.0593-E8-17
EM31	VAR20001130.1100.0593-E10-18
EM37	VAR20001130.1100.0593-E13-19
EM3	VAR20001130.1100.0593-E12-20
EM1	VAR20001130.1100.0593-E11-21
EM4	VAR20001130.1100.0593-E13-22
EM5	VAR20001130.1100.0593-E14-23
EM6	VAR20001130.1100.0593-E13-24
EM7	VAR20001130.1100.0593-E13-25
EM8	VAR20001130.1100.0593-E15-26
EM9	VAR20001130.1100.0593-E16-27
EM10	VAR20001130.1100.0593-E17-28
EM11	VAR20001130.1100.0593-E18-29
EM12	VAR20001130.1100.0593-E11-30
EM13	VAR20001130.1100.0593-E11-31
EM14	VAR20001130.1100.0593-E19-32
EM15	VAR20001130.1100.0593-E19-33
EM16	VAR20001130.1100.0593-E7-34
EM18	VAR20001130.1100.0593-E15-35
EM20	VAR20001130.1100.0593-E20-36
EM19	VAR20001130.1100.0593-E20-37
R1	VAR20001130.1100.0593-R1
R2	VAR20001130.1100.0593-R2
R3	VAR20001130.1100.0593-R3
R4	VAR20001130.1100.0593-R4
R5	VAR20001130.1100.0593-R5
R6	VAR20001130.1100.0593-R6
R7	VAR20001130.1100.0593-R7
R8	VAR20001130.1100.0593-R8
R9	VAR20001130.1100.0593-R9
R10	VAR20001130.1100.0593-R10
RM1	VAR20001130.1100.0593-R1-1
RM2	VAR20001130.1100.0593-R2-1
RM3	VAR20001130.1100.0593-R3-1
RM4	VAR20001130.1100.0593-R4-1
RM5	VAR20001130.1100.0593-R5-1
RM6	VAR20001130.1100.0593-R6-1
RM7	VAR20001130.1100.0593-R7-1
RM8	VAR20001130.1100.0593-R8-1
RM9	VAR20001130.1100.0593-R9-1
RM10	VAR20001130.1100.0593-R10-1
V1	VAR20001130.1100.0593-EV1
V7	VAR20001130.1100.0593-EV2
V8	VAR20001130.1100.0593-EV3
V2	VAR20001130.1100.0593-EV4
V3	VAR20001130.1100.0593-EV5
V4	VAR20001130.1100.0593-EV6
V5	VAR20001130.1100.0593-EV7
V6	VAR20001130.1100.0593-EV8
V9	VAR20001130.1100.0593-EV9
V11	VAR20001130.1100.0593-EV10
VM1	VAR20001130.1100.0593-EV1-1
VM7	VAR20001130.1100.0593-EV2-1
VM8	VAR20001130.1100.0593-EV3-1
VM2	VAR20001130.1100.0593-EV4-1
VM3	VAR20001130.1100.0593-EV5-1
VM4	VAR20001130.1100.0593-EV6-1
VM5	VAR20001130.1100.0593-EV7-1
VM6	VAR20001130.1100.0593-EV8-1
VM9	VAR20001130.1100.0593-EV9-1
VM11	VAR20001130.1100.0593-EV10-1
Q1	VAR20001130.1100.0593-T1
Q2	VAR20001130.1100.0593-T2
Q3	VAR20001130.1100.0593-T3
Q4	VAR20001130.1100.0593-V1
QM4	VAR20001130.1100.0593-V1-1
