CE9	NTV20001002.1530.0534-CE1
CE10	NTV20001002.1530.0534-CE2
CE11	NTV20001002.1530.0534-CE3
CE23	NTV20001002.1530.0534-CE4
CE22	NTV20001002.1530.0534-CE5
CE25	NTV20001002.1530.0534-CE6
CE3	NTV20001002.1530.0534-CE7
CE26	NTV20001002.1530.0534-CE8
CE27	NTV20001002.1530.0534-CE9
CE12	NTV20001002.1530.0534-CE10
CE14	NTV20001002.1530.0534-CE11
CE15	NTV20001002.1530.0534-CE12
CE1	NTV20001002.1530.0534-CE13
CE17	NTV20001002.1530.0534-CE14
CE7	NTV20001002.1530.0534-CE15
CE24	NTV20001002.1530.0534-CE16
CE21	NTV20001002.1530.0534-CE17
CE18	NTV20001002.1530.0534-CE18
CE13	NTV20001002.1530.0534-CE19
CE16	NTV20001002.1530.0534-CE20
CE19	NTV20001002.1530.0534-CE21
CE2	NTV20001002.1530.0534-CE22
CE4	NTV20001002.1530.0534-CE23
CE5	NTV20001002.1530.0534-CE24
CE6	NTV20001002.1530.0534-CE25
CE28	NTV20001002.1530.0534-CE26
CE20	NTV20001002.1530.0534-CE27
E13	NTV20001002.1530.0534-E1
E14	NTV20001002.1530.0534-E2
E15	NTV20001002.1530.0534-E3
E16	NTV20001002.1530.0534-E4
E17	NTV20001002.1530.0534-E5
E18	NTV20001002.1530.0534-E6
E20	NTV20001002.1530.0534-E7
E21	NTV20001002.1530.0534-E8
E22	NTV20001002.1530.0534-E9
E23	NTV20001002.1530.0534-E10
E24	NTV20001002.1530.0534-E11
E25	NTV20001002.1530.0534-E12
E26	NTV20001002.1530.0534-E13
E27	NTV20001002.1530.0534-E14
E28	NTV20001002.1530.0534-E15
E29	NTV20001002.1530.0534-E16
E30	NTV20001002.1530.0534-E17
E31	NTV20001002.1530.0534-E18
E35	NTV20001002.1530.0534-E19
E36	NTV20001002.1530.0534-E20
E1	NTV20001002.1530.0534-E21
E37	NTV20001002.1530.0534-E22
E38	NTV20001002.1530.0534-E23
E39	NTV20001002.1530.0534-E24
E40	NTV20001002.1530.0534-E25
E41	NTV20001002.1530.0534-E26
E42	NTV20001002.1530.0534-E27
E46	NTV20001002.1530.0534-E28
E47	NTV20001002.1530.0534-E29
E51	NTV20001002.1530.0534-E30
E52	NTV20001002.1530.0534-E31
E55	NTV20001002.1530.0534-E32
E66	NTV20001002.1530.0534-E33
E1	NTV20001002.1530.0534-E34
E3	NTV20001002.1530.0534-E35
E5	NTV20001002.1530.0534-E36
E6	NTV20001002.1530.0534-E37
E7	NTV20001002.1530.0534-E38
E8	NTV20001002.1530.0534-E39
E67	NTV20001002.1530.0534-E40
E1	NTV20001002.1530.0534-E41
E11	NTV20001002.1530.0534-E42
E12	NTV20001002.1530.0534-E43
EM1	NTV20001002.1530.0534-E21-1
EM12	NTV20001002.1530.0534-E1-2
EM120	NTV20001002.1530.0534-E30-3
EM14	NTV20001002.1530.0534-E2-4
EM19	NTV20001002.1530.0534-E21-5
EM20	NTV20001002.1530.0534-E3-6
EM25	NTV20001002.1530.0534-E4-7
EM81	NTV20001002.1530.0534-E21-8
EM82	NTV20001002.1530.0534-E5-9
EM88	NTV20001002.1530.0534-E6-10
EM89	NTV20001002.1530.0534-E7-11
EM87	NTV20001002.1530.0534-E6-12
EM99	NTV20001002.1530.0534-E8-13
EM100	NTV20001002.1530.0534-E9-14
EM101	NTV20001002.1530.0534-E8-15
EM102	NTV20001002.1530.0534-E8-16
EM107	NTV20001002.1530.0534-E21-17
EM108	NTV20001002.1530.0534-E10-18
EM114	NTV20001002.1530.0534-E11-19
EM115	NTV20001002.1530.0534-E12-20
EM116	NTV20001002.1530.0534-E13-21
EM117	NTV20001002.1530.0534-E14-22
EM112	NTV20001002.1530.0534-E15-23
EM13	NTV20001002.1530.0534-E12-24
EM58	NTV20001002.1530.0534-E16-25
EM63	NTV20001002.1530.0534-E12-26
EM28	NTV20001002.1530.0534-E17-27
EM29	NTV20001002.1530.0534-E18-28
EM30	NTV20001002.1530.0534-E25-29
EM31	NTV20001002.1530.0534-E25-30
EM34	NTV20001002.1530.0534-E25-31
EM32	NTV20001002.1530.0534-E37-32
EM35	NTV20001002.1530.0534-E37-33
EM37	NTV20001002.1530.0534-E4-34
EM38	NTV20001002.1530.0534-E21-35
EM39	NTV20001002.1530.0534-E19-36
EM40	NTV20001002.1530.0534-E4-37
EM15	NTV20001002.1530.0534-E20-38
EM41	NTV20001002.1530.0534-E23-39
EM16	NTV20001002.1530.0534-E22-40
EM65	NTV20001002.1530.0534-E21-41
EM103	NTV20001002.1530.0534-E21-42
EM104	NTV20001002.1530.0534-E12-43
EM42	NTV20001002.1530.0534-E24-44
EM43	NTV20001002.1530.0534-E1-45
EM44	NTV20001002.1530.0534-E12-46
EM45	NTV20001002.1530.0534-E4-47
EM47	NTV20001002.1530.0534-E4-48
EM49	NTV20001002.1530.0534-E25-49
EM50	NTV20001002.1530.0534-E25-50
EM51	NTV20001002.1530.0534-E25-51
EM64	NTV20001002.1530.0534-E21-52
EM72	NTV20001002.1530.0534-E34-53
EM71	NTV20001002.1530.0534-E34-54
EM73	NTV20001002.1530.0534-E21-55
