CE2	NTV20001222.1530.0613-CE1
CE11	NTV20001222.1530.0613-CE2
CE12	NTV20001222.1530.0613-CE3
CE14	NTV20001222.1530.0613-CE4
CE15	NTV20001222.1530.0613-CE5
CE16	NTV20001222.1530.0613-CE6
CE17	NTV20001222.1530.0613-CE7
CE18	NTV20001222.1530.0613-CE8
CE19	NTV20001222.1530.0613-CE9
CE13	NTV20001222.1530.0613-CE10
CE3	NTV20001222.1530.0613-CE11
CE4	NTV20001222.1530.0613-CE12
CE5	NTV20001222.1530.0613-CE13
CE1	NTV20001222.1530.0613-CE14
CE6	NTV20001222.1530.0613-CE15
CE7	NTV20001222.1530.0613-CE16
CE10	NTV20001222.1530.0613-CE17
CE8	NTV20001222.1530.0613-CE18
CE9	NTV20001222.1530.0613-CE19
E15	NTV20001222.1530.0613-E1
E17	NTV20001222.1530.0613-E2
E18	NTV20001222.1530.0613-E3
E19	NTV20001222.1530.0613-E4
E21	NTV20001222.1530.0613-E5
E22	NTV20001222.1530.0613-E6
E23	NTV20001222.1530.0613-E7
E24	NTV20001222.1530.0613-E8
E25	NTV20001222.1530.0613-E9
E26	NTV20001222.1530.0613-E10
E27	NTV20001222.1530.0613-E11
E28	NTV20001222.1530.0613-E12
E29	NTV20001222.1530.0613-E13
E30	NTV20001222.1530.0613-E14
E2	NTV20001222.1530.0613-E15
E3	NTV20001222.1530.0613-E16
E4	NTV20001222.1530.0613-E17
E5	NTV20001222.1530.0613-E18
E6	NTV20001222.1530.0613-E19
E33	NTV20001222.1530.0613-E20
E7	NTV20001222.1530.0613-E21
E8	NTV20001222.1530.0613-E22
E10	NTV20001222.1530.0613-E23
E12	NTV20001222.1530.0613-E24
E13	NTV20001222.1530.0613-E25
EM15	NTV20001222.1530.0613-E24-1
EM16	NTV20001222.1530.0613-E24-2
EM17	NTV20001222.1530.0613-E17-3
EM19	NTV20001222.1530.0613-E2-4
EM20	NTV20001222.1530.0613-E3-5
EM21	NTV20001222.1530.0613-E4-6
EM23	NTV20001222.1530.0613-E5-7
EM24	NTV20001222.1530.0613-E23-8
EM25	NTV20001222.1530.0613-E23-9
EM26	NTV20001222.1530.0613-E23-10
EM27	NTV20001222.1530.0613-E6-11
EM28	NTV20001222.1530.0613-E7-12
EM29	NTV20001222.1530.0613-E8-13
EM30	NTV20001222.1530.0613-E9-14
EM31	NTV20001222.1530.0613-E10-15
EM32	NTV20001222.1530.0613-E11-16
EM35	NTV20001222.1530.0613-E13-17
EM34	NTV20001222.1530.0613-E12-18
EM36	NTV20001222.1530.0613-E13-19
EM37	NTV20001222.1530.0613-E13-20
EM38	NTV20001222.1530.0613-E12-21
EM7	NTV20001222.1530.0613-E21-22
EM1	NTV20001222.1530.0613-E15-23
EM22	NTV20001222.1530.0613-E14-24
EM9	NTV20001222.1530.0613-E20-25
EM2	NTV20001222.1530.0613-E16-26
EM3	NTV20001222.1530.0613-E16-27
EM4	NTV20001222.1530.0613-E15-28
EM5	NTV20001222.1530.0613-E18-29
EM6	NTV20001222.1530.0613-E19-30
EM18	NTV20001222.1530.0613-E23-31
EM8	NTV20001222.1530.0613-E22-32
EM33	NTV20001222.1530.0613-E8-33
EM10	NTV20001222.1530.0613-E16-34
EM11	NTV20001222.1530.0613-E16-35
EM12	NTV20001222.1530.0613-E24-36
EM13	NTV20001222.1530.0613-E25-37
EM14	NTV20001222.1530.0613-E1-38
R8	NTV20001222.1530.0613-R1
R1	NTV20001222.1530.0613-R2
R2	NTV20001222.1530.0613-R3
R3	NTV20001222.1530.0613-R4
R4	NTV20001222.1530.0613-R5
R5	NTV20001222.1530.0613-R6
R6	NTV20001222.1530.0613-R7
R7	NTV20001222.1530.0613-R8
RM8	NTV20001222.1530.0613-R1-1
RM1	NTV20001222.1530.0613-R2-1
RM2	NTV20001222.1530.0613-R3-1
RM4	NTV20001222.1530.0613-R4-1
RM3	NTV20001222.1530.0613-R5-1
RM5	NTV20001222.1530.0613-R6-1
RM6	NTV20001222.1530.0613-R7-1
RM7	NTV20001222.1530.0613-R8-1
V1	NTV20001222.1530.0613-EV1
V4	NTV20001222.1530.0613-EV2
V2	NTV20001222.1530.0613-EV3
V3	NTV20001222.1530.0613-EV4
V5	NTV20001222.1530.0613-EV5
VM1	NTV20001222.1530.0613-EV1-1
VM4	NTV20001222.1530.0613-EV2-1
VM2	NTV20001222.1530.0613-EV3-1
VM3	NTV20001222.1530.0613-EV4-1
VM5	NTV20001222.1530.0613-EV5-1
Q1	NTV20001222.1530.0613-T1
Q2	NTV20001222.1530.0613-T2
Q3	NTV20001222.1530.0613-T3
