CE8	NTV20001204.1530.0882-CE1
CE9	NTV20001204.1530.0882-CE2
CE10	NTV20001204.1530.0882-CE3
CE11	NTV20001204.1530.0882-CE4
CE12	NTV20001204.1530.0882-CE5
CE13	NTV20001204.1530.0882-CE6
CE14	NTV20001204.1530.0882-CE7
CE15	NTV20001204.1530.0882-CE8
CE17	NTV20001204.1530.0882-CE9
CE19	NTV20001204.1530.0882-CE10
CE20	NTV20001204.1530.0882-CE11
CE21	NTV20001204.1530.0882-CE12
CE1	NTV20001204.1530.0882-CE13
CE22	NTV20001204.1530.0882-CE14
CE23	NTV20001204.1530.0882-CE15
CE2	NTV20001204.1530.0882-CE16
CE24	NTV20001204.1530.0882-CE17
CE25	NTV20001204.1530.0882-CE18
CE26	NTV20001204.1530.0882-CE19
CE27	NTV20001204.1530.0882-CE20
CE28	NTV20001204.1530.0882-CE21
CE29	NTV20001204.1530.0882-CE22
CE30	NTV20001204.1530.0882-CE23
CE31	NTV20001204.1530.0882-CE24
CE32	NTV20001204.1530.0882-CE25
CE33	NTV20001204.1530.0882-CE26
CE34	NTV20001204.1530.0882-CE27
CE3	NTV20001204.1530.0882-CE28
CE16	NTV20001204.1530.0882-CE29
CE18	NTV20001204.1530.0882-CE30
CE4	NTV20001204.1530.0882-CE31
CE5	NTV20001204.1530.0882-CE32
CE6	NTV20001204.1530.0882-CE33
CE7	NTV20001204.1530.0882-CE34
E15	NTV20001204.1530.0882-E1
E16	NTV20001204.1530.0882-E2
E17	NTV20001204.1530.0882-E3
E18	NTV20001204.1530.0882-E4
E19	NTV20001204.1530.0882-E5
E20	NTV20001204.1530.0882-E6
E21	NTV20001204.1530.0882-E7
E23	NTV20001204.1530.0882-E8
E25	NTV20001204.1530.0882-E9
E27	NTV20001204.1530.0882-E10
E28	NTV20001204.1530.0882-E11
E96	NTV20001204.1530.0882-E12
E31	NTV20001204.1530.0882-E13
E32	NTV20001204.1530.0882-E14
E33	NTV20001204.1530.0882-E15
E35	NTV20001204.1530.0882-E16
E36	NTV20001204.1530.0882-E17
E37	NTV20001204.1530.0882-E18
E38	NTV20001204.1530.0882-E19
E1	NTV20001204.1530.0882-E20
E40	NTV20001204.1530.0882-E21
E41	NTV20001204.1530.0882-E22
E42	NTV20001204.1530.0882-E23
E43	NTV20001204.1530.0882-E24
E44	NTV20001204.1530.0882-E25
E45	NTV20001204.1530.0882-E26
E47	NTV20001204.1530.0882-E27
E48	NTV20001204.1530.0882-E28
E49	NTV20001204.1530.0882-E29
E50	NTV20001204.1530.0882-E30
E51	NTV20001204.1530.0882-E31
E53	NTV20001204.1530.0882-E32
E55	NTV20001204.1530.0882-E33
E56	NTV20001204.1530.0882-E34
E63	NTV20001204.1530.0882-E35
E59	NTV20001204.1530.0882-E36
E60	NTV20001204.1530.0882-E37
E65	NTV20001204.1530.0882-E38
E67	NTV20001204.1530.0882-E39
E68	NTV20001204.1530.0882-E40
E69	NTV20001204.1530.0882-E41
E70	NTV20001204.1530.0882-E42
E71	NTV20001204.1530.0882-E43
E72	NTV20001204.1530.0882-E44
E73	NTV20001204.1530.0882-E45
E74	NTV20001204.1530.0882-E46
E75	NTV20001204.1530.0882-E47
E76	NTV20001204.1530.0882-E48
E94	NTV20001204.1530.0882-E49
E79	NTV20001204.1530.0882-E50
E2	NTV20001204.1530.0882-E51
E82	NTV20001204.1530.0882-E52
E83	NTV20001204.1530.0882-E53
E84	NTV20001204.1530.0882-E54
E85	NTV20001204.1530.0882-E55
E4	NTV20001204.1530.0882-E56
E1	NTV20001204.1530.0882-E57
E95	NTV20001204.1530.0882-E58
E7	NTV20001204.1530.0882-E59
E8	NTV20001204.1530.0882-E60
E9	NTV20001204.1530.0882-E61
E10	NTV20001204.1530.0882-E62
E12	NTV20001204.1530.0882-E63
E13	NTV20001204.1530.0882-E64
E14	NTV20001204.1530.0882-E65
EM1	NTV20001204.1530.0882-E20-1
EM15	NTV20001204.1530.0882-E1-2
EM16	NTV20001204.1530.0882-E2-3
EM90	NTV20001204.1530.0882-E51-4
EM17	NTV20001204.1530.0882-E3-5
EM18	NTV20001204.1530.0882-E4-6
EM19	NTV20001204.1530.0882-E5-7
EM108	NTV20001204.1530.0882-E38-8
EM20	NTV20001204.1530.0882-E6-9
EM102	NTV20001204.1530.0882-E59-10
EM22	NTV20001204.1530.0882-E7-11
EM103	NTV20001204.1530.0882-E59-12
EM24	NTV20001204.1530.0882-E8-13
EM26	NTV20001204.1530.0882-E9-14
EM104	NTV20001204.1530.0882-E59-15
EM38	NTV20001204.1530.0882-E15-16
