CE14	NTV20001127.1530.0311-CE1
CE15	NTV20001127.1530.0311-CE2
CE16	NTV20001127.1530.0311-CE3
CE17	NTV20001127.1530.0311-CE4
CE18	NTV20001127.1530.0311-CE5
CE19	NTV20001127.1530.0311-CE6
CE20	NTV20001127.1530.0311-CE7
CE4	NTV20001127.1530.0311-CE8
CE23	NTV20001127.1530.0311-CE9
CE24	NTV20001127.1530.0311-CE10
CE1	NTV20001127.1530.0311-CE11
CE2	NTV20001127.1530.0311-CE12
CE26	NTV20001127.1530.0311-CE13
CE27	NTV20001127.1530.0311-CE14
CE22	NTV20001127.1530.0311-CE15
CE21	NTV20001127.1530.0311-CE16
CE25	NTV20001127.1530.0311-CE17
CE6	NTV20001127.1530.0311-CE18
CE7	NTV20001127.1530.0311-CE19
CE8	NTV20001127.1530.0311-CE20
CE9	NTV20001127.1530.0311-CE21
CE10	NTV20001127.1530.0311-CE22
CE3	NTV20001127.1530.0311-CE23
CE11	NTV20001127.1530.0311-CE24
CE12	NTV20001127.1530.0311-CE25
CE13	NTV20001127.1530.0311-CE26
CE5	NTV20001127.1530.0311-CE27
E15	NTV20001127.1530.0311-E1
E16	NTV20001127.1530.0311-E2
E17	NTV20001127.1530.0311-E3
E19	NTV20001127.1530.0311-E4
E20	NTV20001127.1530.0311-E5
E21	NTV20001127.1530.0311-E6
E22	NTV20001127.1530.0311-E7
E39	NTV20001127.1530.0311-E8
E25	NTV20001127.1530.0311-E9
E27	NTV20001127.1530.0311-E10
E28	NTV20001127.1530.0311-E11
E29	NTV20001127.1530.0311-E12
E30	NTV20001127.1530.0311-E13
E31	NTV20001127.1530.0311-E14
E33	NTV20001127.1530.0311-E15
E35	NTV20001127.1530.0311-E16
E36	NTV20001127.1530.0311-E17
E37	NTV20001127.1530.0311-E18
E1	NTV20001127.1530.0311-E19
E38	NTV20001127.1530.0311-E20
E42	NTV20001127.1530.0311-E21
E43	NTV20001127.1530.0311-E22
E2	NTV20001127.1530.0311-E23
E3	NTV20001127.1530.0311-E24
E4	NTV20001127.1530.0311-E25
E5	NTV20001127.1530.0311-E26
E7	NTV20001127.1530.0311-E27
E8	NTV20001127.1530.0311-E28
E9	NTV20001127.1530.0311-E29
E10	NTV20001127.1530.0311-E30
E12	NTV20001127.1530.0311-E31
E13	NTV20001127.1530.0311-E32
E14	NTV20001127.1530.0311-E33
EM1	NTV20001127.1530.0311-E19-1
EM18	NTV20001127.1530.0311-E19-2
EM19	NTV20001127.1530.0311-E1-3
EM20	NTV20001127.1530.0311-E2-4
EM23	NTV20001127.1530.0311-E3-5
EM21	NTV20001127.1530.0311-E2-6
EM22	NTV20001127.1530.0311-E23-7
EM25	NTV20001127.1530.0311-E4-8
EM26	NTV20001127.1530.0311-E5-9
EM27	NTV20001127.1530.0311-E6-10
EM28	NTV20001127.1530.0311-E7-11
