CE14	NTV20001020.1530.0702-CE1
CE15	NTV20001020.1530.0702-CE2
CE16	NTV20001020.1530.0702-CE3
CE17	NTV20001020.1530.0702-CE4
CE46	NTV20001020.1530.0702-CE5
CE18	NTV20001020.1530.0702-CE6
CE19	NTV20001020.1530.0702-CE7
CE20	NTV20001020.1530.0702-CE8
CE21	NTV20001020.1530.0702-CE9
CE22	NTV20001020.1530.0702-CE10
CE23	NTV20001020.1530.0702-CE11
CE36	NTV20001020.1530.0702-CE12
CE25	NTV20001020.1530.0702-CE13
CE26	NTV20001020.1530.0702-CE14
CE6	NTV20001020.1530.0702-CE15
CE27	NTV20001020.1530.0702-CE16
CE28	NTV20001020.1530.0702-CE17
CE29	NTV20001020.1530.0702-CE18
CE30	NTV20001020.1530.0702-CE19
CE31	NTV20001020.1530.0702-CE20
CE32	NTV20001020.1530.0702-CE21
CE33	NTV20001020.1530.0702-CE22
CE34	NTV20001020.1530.0702-CE23
CE35	NTV20001020.1530.0702-CE24
CE37	NTV20001020.1530.0702-CE25
CE38	NTV20001020.1530.0702-CE26
CE3	NTV20001020.1530.0702-CE27
CE39	NTV20001020.1530.0702-CE28
CE40	NTV20001020.1530.0702-CE29
CE41	NTV20001020.1530.0702-CE30
CE42	NTV20001020.1530.0702-CE31
CE43	NTV20001020.1530.0702-CE32
CE44	NTV20001020.1530.0702-CE33
CE59	NTV20001020.1530.0702-CE34
CE45	NTV20001020.1530.0702-CE35
CE47	NTV20001020.1530.0702-CE36
CE48	NTV20001020.1530.0702-CE37
CE49	NTV20001020.1530.0702-CE38
CE50	NTV20001020.1530.0702-CE39
CE51	NTV20001020.1530.0702-CE40
CE52	NTV20001020.1530.0702-CE41
CE8	NTV20001020.1530.0702-CE42
CE53	NTV20001020.1530.0702-CE43
CE54	NTV20001020.1530.0702-CE44
CE24	NTV20001020.1530.0702-CE45
CE55	NTV20001020.1530.0702-CE46
CE56	NTV20001020.1530.0702-CE47
CE57	NTV20001020.1530.0702-CE48
CE4	NTV20001020.1530.0702-CE49
CE58	NTV20001020.1530.0702-CE50
CE60	NTV20001020.1530.0702-CE51
CE61	NTV20001020.1530.0702-CE52
CE62	NTV20001020.1530.0702-CE53
CE63	NTV20001020.1530.0702-CE54
CE64	NTV20001020.1530.0702-CE55
CE65	NTV20001020.1530.0702-CE56
CE66	NTV20001020.1530.0702-CE57
CE2	NTV20001020.1530.0702-CE58
CE1	NTV20001020.1530.0702-CE59
CE67	NTV20001020.1530.0702-CE60
CE68	NTV20001020.1530.0702-CE61
CE69	NTV20001020.1530.0702-CE62
CE5	NTV20001020.1530.0702-CE63
CE7	NTV20001020.1530.0702-CE64
CE9	NTV20001020.1530.0702-CE65
CE10	NTV20001020.1530.0702-CE66
CE11	NTV20001020.1530.0702-CE67
CE12	NTV20001020.1530.0702-CE68
CE13	NTV20001020.1530.0702-CE69
E12	NTV20001020.1530.0702-E1
E13	NTV20001020.1530.0702-E2
E14	NTV20001020.1530.0702-E3
E15	NTV20001020.1530.0702-E4
E16	NTV20001020.1530.0702-E5
E124	NTV20001020.1530.0702-E6
E20	NTV20001020.1530.0702-E7
E21	NTV20001020.1530.0702-E8
E22	NTV20001020.1530.0702-E9
E23	NTV20001020.1530.0702-E10
E24	NTV20001020.1530.0702-E11
E25	NTV20001020.1530.0702-E12
E26	NTV20001020.1530.0702-E13
E127	NTV20001020.1530.0702-E14
E29	NTV20001020.1530.0702-E15
E30	NTV20001020.1530.0702-E16
E116	NTV20001020.1530.0702-E17
E32	NTV20001020.1530.0702-E18
E33	NTV20001020.1530.0702-E19
E34	NTV20001020.1530.0702-E20
E35	NTV20001020.1530.0702-E21
E36	NTV20001020.1530.0702-E22
E1	NTV20001020.1530.0702-E23
E125	NTV20001020.1530.0702-E24
E38	NTV20001020.1530.0702-E25
E39	NTV20001020.1530.0702-E26
E40	NTV20001020.1530.0702-E27
E41	NTV20001020.1530.0702-E28
E42	NTV20001020.1530.0702-E29
E43	NTV20001020.1530.0702-E30
E45	NTV20001020.1530.0702-E31
E46	NTV20001020.1530.0702-E32
E47	NTV20001020.1530.0702-E33
E48	NTV20001020.1530.0702-E34
E49	NTV20001020.1530.0702-E35
E50	NTV20001020.1530.0702-E36
E51	NTV20001020.1530.0702-E37
E52	NTV20001020.1530.0702-E38
E53	NTV20001020.1530.0702-E39
E54	NTV20001020.1530.0702-E40
E55	NTV20001020.1530.0702-E41
E56	NTV20001020.1530.0702-E42
E126	NTV20001020.1530.0702-E43
